Test, Input, Number_R, Number_F, Number_E, Number_TSE, Number_TEE, Number_NP
A1,INVAR-1,100,61,0,0,0,61
A1,INVAR-10,100,86,0,0,0,86
A1,INVAR-11,100,61,0,0,0,61
A1,INVAR-12,100,62,0,0,0,62
A1,INVAR-13,100,22,0,0,0,22
A1,INVAR-14,100,100,0,0,0,100
A1,INVAR-15,100,100,0,0,0,100
A1,INVAR-16,100,95,0,0,0,95
A1,INVAR-17,100,100,0,0,0,100
A1,INVAR-18,100,99,0,0,0,99
A1,INVAR-19,100,100,0,0,0,100
A1,INVAR-2,100,85,0,0,0,85
A1,INVAR-20,100,100,0,0,0,100
A1,INVAR-21,100,100,0,0,0,100
A1,INVAR-22,100,45,0,0,0,45
A1,INVAR-23,100,61,0,0,0,61
A1,INVAR-24,100,83,0,0,0,83
A1,INVAR-25,100,0,0,0,0,0
A1,INVAR-26,100,0,0,0,0,0
A1,INVAR-27,100,0,0,0,0,0
A1,INVAR-28,100,0,0,0,0,0
A1,INVAR-29,100,0,0,0,0,0
A1,INVAR-3,100,100,0,0,0,100
A1,INVAR-30,100,0,0,0,0,0
A1,INVAR-31,100,0,0,0,0,0
A1,INVAR-32,100,0,0,0,0,0
A1,INVAR-33,100,0,0,0,0,0
A1,INVAR-34,100,0,0,0,0,0
A1,INVAR-35,100,100,0,0,0,100
A1,INVAR-36,100,100,0,0,0,100
A1,INVAR-37,100,100,0,0,0,100
A1,INVAR-38,100,100,0,0,0,100
A1,INVAR-39,100,100,0,0,0,100
A1,INVAR-4,100,29,0,0,0,29
A1,INVAR-40,100,100,0,0,0,100
A1,INVAR-41,100,100,0,0,0,100
A1,INVAR-42,100,100,0,0,0,100
A1,INVAR-43,100,100,0,0,0,100
A1,INVAR-44,100,93,0,0,0,93
A1,INVAR-45,100,100,0,0,0,100
A1,INVAR-46,100,100,0,0,0,100
A1,INVAR-5,100,100,0,0,0,100
A1,INVAR-6,100,100,0,0,0,100
A1,INVAR-7,100,100,0,0,0,100
A1,INVAR-8,100,100,0,0,0,100
A1,INVAR-9,100,100,0,0,0,100
A2,INVAR-1,100,0,0,0,0,0
A2,INVAR-10,100,0,0,0,0,0
A2,INVAR-11,100,0,0,0,0,0
A2,INVAR-12,100,0,0,0,0,0
A2,INVAR-13,100,0,0,0,0,0
A2,INVAR-14,100,0,0,0,0,0
A2,INVAR-15,100,0,0,0,0,0
A2,INVAR-16,100,0,0,0,0,0
A2,INVAR-17,100,0,0,0,0,0
A2,INVAR-18,100,0,0,0,0,0
A2,INVAR-19,100,0,0,0,0,0
A2,INVAR-2,100,0,0,0,0,0
A2,INVAR-20,100,0,0,0,0,0
A2,INVAR-21,100,0,0,0,0,0
A2,INVAR-22,100,0,0,0,0,0
A2,INVAR-23,100,0,0,0,0,0
A2,INVAR-24,100,0,0,0,0,0
A2,INVAR-25,100,0,0,0,0,0
A2,INVAR-26,100,0,0,0,0,0
A2,INVAR-27,100,0,0,0,0,0
A2,INVAR-28,100,0,0,0,0,0
A2,INVAR-29,100,0,0,0,0,0
A2,INVAR-3,100,0,0,0,0,0
A2,INVAR-30,100,0,0,0,0,0
A2,INVAR-31,100,0,0,0,0,0
A2,INVAR-32,100,0,0,0,0,0
A2,INVAR-33,100,0,0,0,0,0
A2,INVAR-34,100,0,0,0,0,0
A2,INVAR-35,100,0,0,0,0,0
A2,INVAR-36,100,0,0,0,0,0
A2,INVAR-37,100,0,0,0,0,0
A2,INVAR-38,100,0,0,0,0,0
A2,INVAR-39,100,0,0,0,0,0
A2,INVAR-4,100,0,0,0,0,0
A2,INVAR-40,100,0,0,0,0,0
A2,INVAR-41,100,0,0,0,0,0
A2,INVAR-42,100,0,0,0,0,0
A2,INVAR-43,100,0,0,0,0,0
A2,INVAR-44,100,0,0,0,0,0
A2,INVAR-45,100,0,0,0,0,0
A2,INVAR-46,100,0,0,0,0,0
A2,INVAR-5,100,0,0,0,0,0
A2,INVAR-6,100,0,0,0,0,0
A2,INVAR-7,100,0,0,0,0,0
A2,INVAR-8,100,0,0,0,0,0
A2,INVAR-9,100,0,0,0,0,0
