Input Number, Run_Number, Result@ 100, X2, X1, U
1, Run: 001, F, 190, 0, 0
1, Run: 002, F, 197, 0, 0
1, Run: 003, F, 217, 0, 0
1, Run: 004, F, 212, 0, 0
1, Run: 005, F, 0, 225, 0
1, Run: 006, F, 192, 0, 0
1, Run: 007, F, 197, 0, 0
1, Run: 008, F, 214, 0, 0
1, Run: 009, F, 211, 0, 0
1, Run: 010, F, 206, 0, 0
1, Run: 011, F, 212, 0, 0
1, Run: 012, F, 205, 0, 0
1, Run: 013, F, 209, 0, 0
1, Run: 014, F, 197, 0, 0
1, Run: 015, F, 196, 0, 0
1, Run: 016, F, 214, 0, 0
1, Run: 017, F, 193, 0, 0
1, Run: 018, F, 224, 0, 0
1, Run: 019, F, 223, 0, 0
1, Run: 020, F, 201, 0, 0
1, Run: 021, F, 210, 0, 0
1, Run: 022, F, 191, 0, 0
1, Run: 023, F, 0, 211, 0
1, Run: 024, F, 227, 0, 0
1, Run: 025, F, 203, 0, 0
1, Run: 026, F, 212, 0, 0
1, Run: 027, F, 201, 0, 0
1, Run: 028, F, 203, 0, 0
1, Run: 029, F, 201, 0, 0
1, Run: 030, F, 201, 0, 0
1, Run: 031, F, 230, 0, 0
1, Run: 032, F, 199, 0, 0
1, Run: 033, F, 202, 0, 0
1, Run: 034, F, 213, 0, 0
1, Run: 035, F, 211, 0, 0
1, Run: 036, F, 208, 0, 0
1, Run: 037, F, 209, 0, 0
1, Run: 038, F, 213, 0, 0
1, Run: 039, F, 198, 0, 0
1, Run: 040, F, 185, 0, 0
1, Run: 041, F, 204, 0, 0
1, Run: 042, F, 228, 0, 0
1, Run: 043, F, 201, 0, 0
1, Run: 044, F, 206, 0, 0
1, Run: 045, F, 208, 0, 0
1, Run: 046, F, 221, 0, 0
1, Run: 047, F, 196, 0, 0
1, Run: 048, F, 205, 0, 0
1, Run: 049, F, 211, 0, 0
1, Run: 050, F, 209, 0, 0
1, Run: 051, F, 189, 0, 0
1, Run: 052, F, 216, 0, 0
1, Run: 053, F, 220, 0, 0
1, Run: 054, F, 198, 0, 0
1, Run: 055, F, 208, 0, 0
1, Run: 056, F, 189, 0, 0
1, Run: 057, F, 205, 0, 0
1, Run: 058, F, 212, 0, 0
1, Run: 059, F, 210, 0, 0
1, Run: 060, F, 216, 0, 0
1, Run: 061, F, 0, 226, 0
1, Run: 062, F, 208, 0, 0
1, Run: 063, F, 208, 0, 0
1, Run: 064, F, 225, 0, 0
1, Run: 065, F, 209, 0, 0
1, Run: 066, F, 197, 0, 0
1, Run: 067, F, 209, 0, 0
1, Run: 068, F, 0, 194, 0
1, Run: 069, F, 198, 0, 0
1, Run: 070, F, 203, 0, 0
1, Run: 071, F, 217, 0, 0
1, Run: 072, F, 209, 0, 0
1, Run: 073, F, 219, 0, 0
1, Run: 074, F, 214, 0, 0
1, Run: 075, F, 212, 0, 0
1, Run: 076, F, 205, 0, 0
1, Run: 077, F, 219, 0, 0
1, Run: 078, F, 214, 0, 0
1, Run: 079, F, 212, 0, 0
1, Run: 080, F, 0, 202, 0
1, Run: 081, F, 203, 0, 0
1, Run: 082, F, 209, 0, 0
1, Run: 083, F, 212, 0, 0
1, Run: 084, F, 185, 0, 0
1, Run: 085, F, 194, 0, 0
1, Run: 086, F, 0, 207, 0
1, Run: 087, F, 205, 0, 0
1, Run: 088, F, 211, 0, 0
1, Run: 089, F, 218, 0, 0
1, Run: 090, F, 215, 0, 0
1, Run: 091, F, 212, 0, 0
1, Run: 092, F, 204, 0, 0
1, Run: 093, F, 212, 0, 0
1, Run: 094, F, 210, 0, 0
1, Run: 095, F, 208, 0, 0
1, Run: 096, F, 199, 0, 0
1, Run: 097, F, 209, 0, 0
1, Run: 098, F, 202, 0, 0
1, Run: 099, F, 204, 0, 0
1, Run: 100, F, 214, 0, 0
10, Run: 001, F, 215, 0, 0
10, Run: 002, F, 219, 0, 0
10, Run: 003, F, 223, 0, 0
10, Run: 004, F, 231, 0, 0
10, Run: 005, F, 215, 0, 0
10, Run: 006, F, 209, 0, 0
10, Run: 007, F, 216, 0, 0
10, Run: 008, F, 208, 0, 0
10, Run: 009, F, 210, 0, 0
10, Run: 010, F, 203, 0, 0
10, Run: 011, F, 189, 0, 0
10, Run: 012, F, 218, 0, 0
10, Run: 013, F, 205, 0, 0
10, Run: 014, F, 222, 0, 0
10, Run: 015, F, 196, 0, 0
10, Run: 016, F, 215, 0, 0
10, Run: 017, F, 226, 0, 0
10, Run: 018, F, 212, 0, 0
10, Run: 019, F, 197, 0, 0
