Test, Input, Number_R, Number_F, Number_E, Number_TSE, Number_TEE, Number_NP
A1,INVAR-1,100,0,0,0,0,0
A1,INVAR-10,100,0,0,0,0,0
A1,INVAR-11,100,0,0,0,0,0
A1,INVAR-12,100,0,0,0,0,0
A1,INVAR-13,100,0,0,0,0,0
A1,INVAR-14,100,0,0,0,0,0
A1,INVAR-2,100,0,0,0,0,0
A1,INVAR-3,100,0,0,0,0,0
A1,INVAR-4,100,0,0,0,0,0
A1,INVAR-5,100,0,0,0,0,0
A1,INVAR-6,100,0,0,0,0,0
A1,INVAR-7,100,0,0,0,0,0
A1,INVAR-8,100,0,0,0,0,0
A1,INVAR-9,100,0,0,0,0,0
A10,INVAR-1,100,0,0,0,0,0
A10,INVAR-10,100,0,0,0,0,0
A10,INVAR-11,100,0,0,0,0,0
A10,INVAR-12,100,0,0,0,0,0
A10,INVAR-13,100,0,0,0,0,0
A10,INVAR-14,100,0,0,0,0,0
A10,INVAR-2,100,0,0,0,0,0
A10,INVAR-3,100,0,0,0,0,0
A10,INVAR-4,100,0,0,0,0,0
A10,INVAR-5,100,0,0,0,0,0
A10,INVAR-6,100,0,0,0,0,0
A10,INVAR-7,100,0,0,0,0,0
A10,INVAR-8,100,0,0,0,0,0
A10,INVAR-9,100,0,0,0,0,0
A11,INVAR-1,100,0,0,0,0,0
A11,INVAR-10,100,0,0,0,0,0
A11,INVAR-11,100,0,0,0,0,0
A11,INVAR-12,100,0,0,0,0,0
A11,INVAR-13,100,0,0,0,0,0
A11,INVAR-14,100,0,0,0,0,0
A11,INVAR-2,100,0,0,0,0,0
A11,INVAR-3,100,0,0,0,0,0
A11,INVAR-4,100,0,0,0,0,0
A11,INVAR-5,100,0,0,0,0,0
A11,INVAR-6,100,0,0,0,0,0
A11,INVAR-7,100,0,0,0,0,0
A11,INVAR-8,100,0,0,0,0,0
A11,INVAR-9,100,0,0,0,0,0
A2,INVAR-1,100,10,0,0,0,10
A2,INVAR-10,100,7,0,0,0,7
A2,INVAR-11,100,53,0,0,0,53
A2,INVAR-12,100,25,0,0,0,25
A2,INVAR-13,100,5,0,0,0,5
A2,INVAR-14,100,8,0,0,0,8
A2,INVAR-2,100,6,0,0,0,6
A2,INVAR-3,100,8,0,0,0,8
A2,INVAR-4,100,61,0,0,0,61
A2,INVAR-5,100,66,0,0,0,66
A2,INVAR-6,100,68,0,0,0,68
A2,INVAR-7,100,0,0,0,0,0
A2,INVAR-8,100,7,0,0,0,7
A2,INVAR-9,100,2,0,0,0,2
A3,INVAR-1,100,0,0,0,0,0
A3,INVAR-10,100,0,0,0,0,0
A3,INVAR-11,100,0,0,0,0,0
A3,INVAR-12,100,0,0,0,0,0
A3,INVAR-13,100,0,0,0,0,0
A3,INVAR-14,100,0,0,0,0,0
A3,INVAR-2,100,0,0,0,0,0
A3,INVAR-3,100,0,0,0,0,0
A3,INVAR-4,100,0,0,0,0,0
A3,INVAR-5,100,0,0,0,0,0
A3,INVAR-6,100,0,0,0,0,0
A3,INVAR-7,100,0,0,0,0,0
A3,INVAR-8,100,0,0,0,0,0
A3,INVAR-9,100,0,0,0,0,0
A4,INVAR-1,100,0,0,0,0,0
A4,INVAR-10,100,0,0,0,0,0
A4,INVAR-11,100,0,0,0,0,0
A4,INVAR-12,100,0,0,0,0,0
A4,INVAR-13,100,0,0,0,0,0
A4,INVAR-14,100,0,0,0,0,0
A4,INVAR-2,100,0,0,0,0,0
A4,INVAR-3,100,0,0,0,0,0
A4,INVAR-4,100,0,0,0,0,0
A4,INVAR-5,100,0,0,0,0,0
A4,INVAR-6,100,0,0,0,0,0
A4,INVAR-7,100,0,0,0,0,0
A4,INVAR-8,100,0,0,0,0,0
A4,INVAR-9,100,0,0,0,0,0
A5,INVAR-1,100,10,0,0,0,10
A5,INVAR-10,100,7,0,0,0,7
A5,INVAR-11,100,53,0,0,0,53
A5,INVAR-12,100,25,0,0,0,25
A5,INVAR-13,100,5,0,0,0,5
A5,INVAR-14,100,8,0,0,0,8
A5,INVAR-2,100,6,0,0,0,6
A5,INVAR-3,100,8,0,0,0,8
A5,INVAR-4,100,61,0,0,0,61
A5,INVAR-5,100,66,0,0,0,66
A5,INVAR-6,100,68,0,0,0,68
A5,INVAR-7,100,0,0,0,0,0
A5,INVAR-8,100,7,0,0,0,7
A5,INVAR-9,100,2,0,0,0,2
A6,INVAR-1,100,10,0,0,0,10
A6,INVAR-10,100,7,0,0,0,7
A6,INVAR-11,100,53,0,0,0,53
A6,INVAR-12,100,25,0,0,0,25
A6,INVAR-13,100,5,0,0,0,5
A6,INVAR-14,100,8,0,0,0,8
A6,INVAR-2,100,6,0,0,0,6
A6,INVAR-3,100,8,0,0,0,8
A6,INVAR-4,100,61,0,0,0,61
A6,INVAR-5,100,66,0,0,0,66
A6,INVAR-6,100,68,0,0,0,68
A6,INVAR-7,100,0,0,0,0,0
A6,INVAR-8,100,7,0,0,0,7
A6,INVAR-9,100,2,0,0,0,2
A7,INVAR-1,100,10,0,0,0,10
A7,INVAR-10,100,7,0,0,0,7
A7,INVAR-11,100,53,0,0,0,53
A7,INVAR-12,100,25,0,0,0,25
A7,INVAR-13,100,5,0,0,0,5
A7,INVAR-14,100,8,0,0,0,8
A7,INVAR-2,100,6,0,0,0,6
A7,INVAR-3,100,8,0,0,0,8
A7,INVAR-4,100,61,0,0,0,61
A7,INVAR-5,100,66,0,0,0,66
A7,INVAR-6,100,68,0,0,0,68
A7,INVAR-7,100,0,0,0,0,0
A7,INVAR-8,100,7,0,0,0,7
A7,INVAR-9,100,2,0,0,0,2
A8,INVAR-1,100,0,0,0,0,0
A8,INVAR-10,100,0,0,0,0,0
A8,INVAR-11,100,0,0,0,0,0
A8,INVAR-12,100,0,0,0,0,0
A8,INVAR-13,100,0,0,0,0,0
A8,INVAR-14,100,0,0,0,0,0
A8,INVAR-2,100,0,0,0,0,0
A8,INVAR-3,100,0,0,0,0,0
A8,INVAR-4,100,0,0,0,0,0
A8,INVAR-5,100,0,0,0,0,0
A8,INVAR-6,100,0,0,0,0,0
A8,INVAR-7,100,0,0,0,0,0
A8,INVAR-8,100,0,0,0,0,0
A8,INVAR-9,100,0,0,0,0,0
A9,INVAR-1,100,10,0,0,0,10
A9,INVAR-10,100,7,0,0,0,7
A9,INVAR-11,100,53,0,0,0,53
A9,INVAR-12,100,25,0,0,0,25
A9,INVAR-13,100,5,0,0,0,5
A9,INVAR-14,100,8,0,0,0,8
A9,INVAR-2,100,6,0,0,0,6
A9,INVAR-3,100,8,0,0,0,8
A9,INVAR-4,100,61,0,0,0,61
A9,INVAR-5,100,66,0,0,0,66
A9,INVAR-6,100,68,0,0,0,68
A9,INVAR-7,100,0,0,0,0,0
A9,INVAR-8,100,7,0,0,0,7
A9,INVAR-9,100,2,0,0,0,2
