Input Number, Run_Number, Result@ 100, U, X2, X1
10, Run: 031, F, 0, 0, 41
10, Run: 032, F, 0, 0, 47
10, Run: 033, F, 0, 0, 41
10, Run: 034, F, 0, 0, 52
10, Run: 035, F, 0, 0, 55
10, Run: 036, F, 0, 0, 56
10, Run: 037, F, 0, 0, 57
10, Run: 038, F, 0, 0, 54
10, Run: 039, F, 0, 0, 50
10, Run: 040, F, 0, 0, 57
10, Run: 041, F, 0, 0, 63
10, Run: 042, F, 0, 0, 52
10, Run: 043, F, 0, 0, 38
10, Run: 044, F, 0, 0, 59
10, Run: 045, F, 0, 0, 47
10, Run: 046, F, 0, 0, 60
10, Run: 047, F, 0, 0, 48
10, Run: 048, F, 0, 0, 46
10, Run: 049, F, 0, 0, 57
10, Run: 050, F, 0, 0, 25
10, Run: 051, F, 0, 0, 43
10, Run: 052, F, 0, 0, 40
10, Run: 053, F, 0, 0, 35
10, Run: 054, F, 0, 0, 34
10, Run: 055, F, 0, 0, 45
10, Run: 056, F, 0, 0, 71
10, Run: 057, F, 0, 0, 45
10, Run: 058, F, 0, 0, 44
10, Run: 059, F, 0, 0, 54
10, Run: 060, F, 0, 0, 47
10, Run: 061, F, 0, 0, 57
10, Run: 062, F, 0, 0, 67
10, Run: 063, F, 0, 0, 67
10, Run: 064, F, 0, 0, 52
10, Run: 065, F, 0, 0, 52
10, Run: 066, F, 0, 0, 36
10, Run: 067, F, 0, 0, 53
10, Run: 068, F, 0, 0, 39
10, Run: 069, F, 0, 0, 52
10, Run: 070, F, 0, 0, 29
10, Run: 071, F, 0, 0, 69
10, Run: 072, F, 0, 0, 52
10, Run: 073, F, 0, 0, 57
10, Run: 074, F, 0, 0, 55
10, Run: 075, F, 0, 0, 46
10, Run: 076, F, 0, 0, 59
10, Run: 077, F, 0, 0, 58
10, Run: 078, F, 0, 0, 63
10, Run: 079, F, 0, 0, 62
10, Run: 080, F, 0, 0, 57
10, Run: 081, F, 0, 0, 45
10, Run: 082, F, 0, 0, 47
10, Run: 083, F, 0, 0, 39
10, Run: 084, F, 0, 0, 50
10, Run: 085, F, 0, 0, 62
10, Run: 086, F, 0, 0, 43
10, Run: 087, F, 0, 0, 59
10, Run: 088, F, 0, 0, 55
10, Run: 089, F, 0, 0, 24
10, Run: 090, F, 0, 0, 44
10, Run: 091, F, 0, 0, 51
10, Run: 092, F, 0, 0, 42
10, Run: 093, F, 0, 0, 47
10, Run: 094, F, 0, 0, 39
10, Run: 095, F, 0, 0, 34
10, Run: 096, F, 0, 0, 54
10, Run: 097, F, 0, 0, 65
10, Run: 098, F, 0, 0, 45
10, Run: 099, F, 0, 0, 46
10, Run: 100, F, 0, 0, 51
11, Run: 001, F, 0, 0, 132
11, Run: 002, F, 0, 0, 125
11, Run: 003, F, 0, 0, 135
11, Run: 004, F, 0, 0, 132
11, Run: 005, F, 0, 0, 159
11, Run: 006, F, 0, 0, 112
11, Run: 007, F, 0, 0, 120
11, Run: 008, F, 0, 0, 136
11, Run: 009, F, 0, 0, 129
11, Run: 010, F, 0, 0, 122
11, Run: 011, F, 0, 0, 152
11, Run: 012, F, 0, 0, 141
11, Run: 013, F, 0, 0, 124
11, Run: 014, F, 0, 0, 127
11, Run: 015, F, 0, 0, 153
11, Run: 016, F, 0, 0, 128
11, Run: 017, F, 0, 0, 117
11, Run: 018, F, 0, 0, 142
11, Run: 019, F, 0, 0, 129
11, Run: 020, F, 0, 0, 128
11, Run: 021, F, 0, 0, 134
11, Run: 022, F, 0, 0, 115
11, Run: 023, F, 0, 0, 108
11, Run: 024, F, 0, 0, 137
11, Run: 025, F, 0, 0, 132
11, Run: 026, F, 0, 0, 138
11, Run: 027, F, 0, 0, 133
11, Run: 028, F, 0, 0, 147
11, Run: 029, F, 0, 0, 140
11, Run: 030, F, 0, 0, 140
11, Run: 031, F, 0, 0, 137
11, Run: 032, F, 0, 0, 129
11, Run: 033, F, 0, 0, 135
11, Run: 034, F, 0, 0, 136
11, Run: 035, F, 0, 0, 106
11, Run: 036, F, 0, 0, 131
11, Run: 037, F, 0, 0, 146
11, Run: 038, F, 0, 0, 112
11, Run: 039, F, 0, 0, 133
11, Run: 040, F, 0, 0, 155
11, Run: 041, F, 0, 0, 118
11, Run: 042, F, 0, 0, 117
11, Run: 043, F, 0, 0, 138
11, Run: 044, F, 0, 0, 112
11, Run: 045, F, 0, 0, 136
11, Run: 046, F, 0, 0, 139
11, Run: 047, F, 0, 0, 159
11, Run: 048, F, 0, 0, 136
11, Run: 049, F, 0, 0, 107
11, Run: 050, F, 0, 0, 138
11, Run: 051, F, 0, 0, 102
11, Run: 052, F, 0, 0, 131
11, Run: 053, F, 0, 0, 143
11, Run: 054, F, 0, 0, 137
11, Run: 055, F, 0, 0, 131
11, Run: 056, F, 0, 0, 123
11, Run: 057, F, 0, 0, 133
11, Run: 058, F, 0, 0, 135
11, Run: 059, F, 0, 0, 133
11, Run: 060, F, 0, 0, 141
11, Run: 061, F, 0, 0, 153
11, Run: 062, F, 0, 0, 140
11, Run: 063, F, 0, 0, 135
11, Run: 064, F, 0, 0, 110
11, Run: 065, F, 0, 0, 140
11, Run: 066, F, 0, 0, 148
11, Run: 067, F, 0, 0, 133
11, Run: 068, F, 0, 0, 116
11, Run: 069, F, 0, 0, 101
11, Run: 070, F, 0, 0, 122
11, Run: 071, F, 0, 0, 134
11, Run: 072, F, 0, 0, 128
11, Run: 073, F, 0, 0, 138
11, Run: 074, F, 0, 0, 138
11, Run: 075, F, 0, 0, 134
11, Run: 076, F, 0, 0, 126
11, Run: 077, F, 0, 0, 129
11, Run: 078, F, 0, 0, 140
11, Run: 079, F, 0, 0, 131
11, Run: 080, F, 0, 0, 132
11, Run: 081, F, 0, 0, 122
11, Run: 082, F, 0, 0, 134
11, Run: 083, F, 0, 0, 147
11, Run: 084, F, 0, 0, 155
11, Run: 085, F, 0, 0, 142
11, Run: 086, F, 0, 0, 109
11, Run: 087, F, 0, 0, 142
11, Run: 088, F, 0, 0, 122
11, Run: 089, F, 0, 0, 116
11, Run: 090, F, 0, 0, 136
11, Run: 091, F, 0, 0, 126
11, Run: 092, F, 0, 0, 109
11, Run: 093, F, 0, 0, 133
11, Run: 094, F, 0, 0, 155
11, Run: 095, F, 0, 0, 131
11, Run: 096, F, 0, 0, 141
11, Run: 097, F, 0, 0, 130
11, Run: 098, F, 0, 0, 138
11, Run: 099, F, 0, 0, 137
11, Run: 100, F, 0, 0, 158
12, Run: 001, F, 0, 0, 25
12, Run: 002, F, 0, 0, 21
12, Run: 003, F, 0, 0, 24
12, Run: 004, F, 0, 24, 0
12, Run: 005, F, 0, 0, 20
12, Run: 006, F, 0, 0, 26
12, Run: 007, F, 0, 0, 23
12, Run: 008, F, 0, 0, 19
12, Run: 009, F, 0, 0, 17
12, Run: 010, F, 0, 0, 25
12, Run: 011, F, 0, 28, 0
12, Run: 012, F, 0, 0, 25
12, Run: 013, F, 0, 0, 24
12, Run: 014, F, 0, 0, 30
12, Run: 015, F, 0, 0, 24
12, Run: 016, F, 0, 0, 25
12, Run: 017, F, 0, 0, 15
12, Run: 018, F, 0, 0, 22
12, Run: 019, F, 0, 0, 20
12, Run: 020, F, 0, 0, 6
12, Run: 021, F, 0, 0, 25
12, Run: 022, F, 0, 0, 13
12, Run: 023, F, 0, 0, 28
12, Run: 024, F, 0, 0, 23
12, Run: 025, F, 0, 0, 18
12, Run: 026, F, 0, 0, 22
12, Run: 027, F, 0, 0, 28
12, Run: 028, F, 0, 0, 25
12, Run: 029, F, 0, 0, 19
12, Run: 030, F, 0, 0, 26
12, Run: 031, F, 0, 0, 14
12, Run: 032, F, 0, 0, 15
12, Run: 033, F, 0, 0, 27
12, Run: 034, F, 0, 0, 20
12, Run: 035, F, 0, 0, 24
12, Run: 036, F, 0, 22, 0
12, Run: 037, F, 0, 0, 28
12, Run: 038, F, 0, 0, 14
12, Run: 039, F, 0, 37, 0
12, Run: 040, F, 0, 0, 7
12, Run: 041, F, 0, 0, 26
12, Run: 042, F, 0, 0, 22
12, Run: 043, F, 0, 32, 0
12, Run: 044, F, 0, 0, 22
12, Run: 045, F, 0, 0, 18
12, Run: 046, F, 0, 0, 30
12, Run: 047, F, 0, 0, 27
12, Run: 048, F, 0, 0, 21
12, Run: 049, F, 0, 0, 26
12, Run: 050, F, 0, 0, 29
12, Run: 051, F, 0, 0, 23
12, Run: 052, F, 0, 0, 19
12, Run: 053, F, 0, 0, 21
12, Run: 054, F, 0, 31, 0
12, Run: 055, F, 0, 0, 20
12, Run: 056, F, 0, 0, 27
12, Run: 057, F, 0, 30, 0
12, Run: 058, F, 0, 0, 24
12, Run: 059, F, 0, 0, 24
12, Run: 060, F, 0, 0, 26
12, Run: 061, F, 0, 0, 21
12, Run: 062, F, 0, 0, 21
12, Run: 063, F, 0, 0, 11
12, Run: 064, F, 0, 0, 23
12, Run: 065, F, 0, 0, 23
12, Run: 066, F, 0, 44, 0
12, Run: 067, F, 0, 0, 21
12, Run: 068, F, 0, 33, 0
12, Run: 069, F, 0, 0, 21
12, Run: 070, F, 0, 32, 0
12, Run: 071, F, 0, 0, 12
12, Run: 072, F, 0, 0, 25
12, Run: 073, F, 0, 0, 14
12, Run: 074, F, 0, 0, 19
12, Run: 075, F, 0, 0, 26
12, Run: 076, F, 0, 0, 28
12, Run: 077, F, 0, 42, 0
12, Run: 078, F, 0, 0, 19
12, Run: 079, F, 0, 0, 19
12, Run: 080, F, 0, 11, 0
12, Run: 081, F, 0, 0, 16
12, Run: 082, F, 0, 0, 12
12, Run: 083, F, 0, 0, 22
12, Run: 084, F, 0, 0, 23
12, Run: 085, F, 0, 0, 21
12, Run: 086, F, 0, 0, 11
12, Run: 087, F, 0, 0, 16
12, Run: 088, F, 0, 0, 24
12, Run: 089, F, 0, 0, 12
12, Run: 090, F, 0, 0, 11
12, Run: 091, F, 0, 0, 21
12, Run: 092, F, 0, 0, 18
12, Run: 093, F, 0, 34, 0
12, Run: 094, F, 0, 0, 18
12, Run: 095, F, 0, 0, 24
12, Run: 096, F, 0, 0, 17
12, Run: 097, F, 0, 0, 10
12, Run: 098, F, 0, 42, 0
12, Run: 099, F, 0, 0, 25
12, Run: 100, F, 0, 24, 0
13, Run: 001, F, 0, 0, 36
13, Run: 002, F, 0, 0, 23
13, Run: 003, F, 0, 0, 42
13, Run: 004, F, 0, 0, 33
13, Run: 005, F, 0, 0, 18
13, Run: 006, F, 0, 0, 23
13, Run: 007, F, 0, 0, 20
13, Run: 008, F, 0, 0, 34
13, Run: 009, F, 0, 24, 0
13, Run: 010, F, 0, 0, 32
13, Run: 011, F, 0, 0, 40
13, Run: 012, F, 0, 61, 0
13, Run: 013, F, 0, 0, 7
13, Run: 014, F, 0, 0, 31
13, Run: 015, F, 0, 0, 18
13, Run: 016, F, 0, 0, 30
13, Run: 017, F, 0, 76, 0
13, Run: 018, F, 0, 0, 20
13, Run: 019, F, 0, 0, 29
13, Run: 020, F, 0, 0, 34
13, Run: 021, F, 0, 0, 11
13, Run: 022, F, 0, 0, 12
13, Run: 023, F, 0, 0, 29
13, Run: 024, F, 0, 0, 41
13, Run: 025, F, 0, 0, 19
13, Run: 026, F, 0, 0, 11
13, Run: 027, F, 0, 0, 21
13, Run: 028, F, 0, 0, 28
13, Run: 029, F, 0, 0, 22
13, Run: 030, F, 0, 0, 29
13, Run: 031, F, 0, 0, 18
13, Run: 032, F, 0, 19, 0
13, Run: 033, F, 0, 77, 0
13, Run: 034, F, 0, 75, 0
13, Run: 035, F, 0, 0, 38
13, Run: 036, F, 0, 0, 24
13, Run: 037, F, 0, 7, 0
13, Run: 038, F, 0, 0, 38
13, Run: 039, F, 0, 0, 47
13, Run: 040, F, 0, 0, 38
13, Run: 041, F, 0, 0, 24
13, Run: 042, F, 0, 0, 22
13, Run: 043, F, 0, 0, 17
13, Run: 044, F, 0, 55, 0
13, Run: 045, F, 0, 0, 17
13, Run: 046, F, 0, 0, 20
13, Run: 047, F, 0, 0, 30
13, Run: 048, F, 0, 0, 16
13, Run: 049, F, 0, 0, 19
13, Run: 050, F, 0, 79, 0
13, Run: 051, F, 0, 0, 16
13, Run: 052, F, 0, 0, 40
13, Run: 053, F, 0, 0, 29
13, Run: 054, F, 0, 0, 25
13, Run: 055, F, 0, 48, 0
13, Run: 056, F, 0, 0, 31
13, Run: 057, F, 0, 0, 13
13, Run: 058, F, 0, 0, 40
13, Run: 059, F, 0, 0, 40
13, Run: 060, F, 0, 77, 0
13, Run: 061, F, 0, 0, 17
13, Run: 062, F, 0, 0, 36
13, Run: 063, F, 0, 0, 26
13, Run: 064, F, 0, 0, 32
13, Run: 065, F, 0, 0, 31
13, Run: 066, F, 0, 0, 19
13, Run: 067, F, 0, 0, 18
13, Run: 068, F, 0, 0, 29
13, Run: 069, F, 0, 0, 28
13, Run: 070, F, 0, 0, 36
13, Run: 071, F, 0, 83, 0
13, Run: 072, F, 0, 0, 42
13, Run: 073, F, 0, 69, 0
13, Run: 074, F, 0, 0, 20
13, Run: 075, F, 0, 0, 34
13, Run: 076, F, 0, 0, 24
13, Run: 077, F, 0, 0, 21
13, Run: 078, F, 0, 0, 26
13, Run: 079, F, 0, 0, 36
13, Run: 080, F, 0, 34, 0
13, Run: 081, F, 0, 0, 21
13, Run: 082, F, 0, 0, 38
13, Run: 083, F, 0, 71, 0
13, Run: 084, F, 0, 47, 0
13, Run: 085, F, 0, 0, 13
13, Run: 086, F, 0, 0, 35
13, Run: 087, F, 0, 0, 9
13, Run: 088, F, 0, 0, 31
13, Run: 089, F, 0, 20, 0
13, Run: 090, F, 0, 0, 31
13, Run: 091, F, 0, 0, 34
13, Run: 092, F, 0, 0, 26
13, Run: 093, F, 0, 76, 0
13, Run: 094, F, 0, 0, 39
13, Run: 095, F, 0, 0, 37
13, Run: 096, F, 0, 0, 34
13, Run: 097, F, 0, 72, 0
13, Run: 098, F, 0, 0, 7
13, Run: 099, F, 0, 0, 41
13, Run: 100, F, 0, 0, 26
14, Run: 001, F, 0, 0, 29
14, Run: 002, F, 0, 0, 48
14, Run: 003, F, 0, 98, 0
14, Run: 004, F, 0, 0, 22
14, Run: 005, F, 0, 57, 0
14, Run: 006, F, 0, 0, 25
14, Run: 007, F, 0, 0, 35
14, Run: 008, F, 0, 79, 0
14, Run: 009, F, 0, 0, 50
14, Run: 010, F, 0, 89, 0
14, Run: 011, F, 0, 0, 43
14, Run: 012, F, 0, 0, 34
14, Run: 013, F, 0, 0, 35
14, Run: 014, F, 0, 122, 0
14, Run: 015, F, 0, 134, 0
14, Run: 016, F, 0, 71, 0
14, Run: 017, F, 0, 138, 0
14, Run: 018, F, 0, 98, 0
14, Run: 019, F, 0, 0, 59
14, Run: 020, F, 0, 115, 0
14, Run: 021, F, 0, 0, 53
14, Run: 022, F, 0, 137, 0
14, Run: 023, F, 0, 124, 0
14, Run: 024, F, 0, 0, 48
14, Run: 025, F, 0, 0, 22
14, Run: 026, F, 0, 0, 40
14, Run: 027, F, 0, 153, 0
14, Run: 028, F, 0, 0, 38
14, Run: 029, F, 0, 0, 38
14, Run: 030, F, 0, 0, 27
14, Run: 031, F, 0, 0, 51
14, Run: 032, F, 0, 150, 0
14, Run: 033, F, 0, 34, 0
14, Run: 034, F, 0, 122, 0
14, Run: 035, F, 0, 0, 25
14, Run: 036, F, 0, 0, 21
14, Run: 037, F, 0, 0, 42
14, Run: 038, F, 0, 0, 39
14, Run: 039, F, 0, 0, 35
14, Run: 040, F, 0, 0, 37
14, Run: 041, F, 0, 140, 0
14, Run: 042, F, 0, 0, 41
14, Run: 043, F, 0, 0, 52
14, Run: 044, F, 0, 0, 24
14, Run: 045, F, 0, 0, 50
14, Run: 046, F, 0, 0, 37
14, Run: 047, F, 0, 149, 0
14, Run: 048, F, 0, 0, 53
14, Run: 049, F, 0, 0, 62
14, Run: 050, F, 0, 155, 0
14, Run: 051, F, 0, 43, 0
14, Run: 052, F, 0, 0, 52
14, Run: 053, F, 0, 0, 57
14, Run: 054, F, 0, 150, 0
14, Run: 055, F, 0, 0, 45
14, Run: 056, F, 0, 0, 38
14, Run: 057, F, 0, 154, 0
14, Run: 058, F, 0, 0, 59
14, Run: 059, F, 0, 0, 44
14, Run: 060, F, 0, 133, 0
14, Run: 061, F, 0, 0, 29
14, Run: 062, F, 0, 0, 57
14, Run: 063, F, 0, 127, 0
14, Run: 064, F, 0, 0, 53
14, Run: 065, F, 0, 0, 44
14, Run: 066, F, 0, 0, 63
14, Run: 067, F, 0, 0, 70
14, Run: 068, F, 0, 0, 21
14, Run: 069, F, 0, 139, 0
14, Run: 070, F, 0, 0, 64
14, Run: 071, F, 0, 0, 41
14, Run: 072, F, 0, 0, 46
14, Run: 073, F, 0, 0, 45
14, Run: 074, F, 0, 0, 51
14, Run: 075, F, 0, 0, 32
14, Run: 076, F, 0, 0, 22
14, Run: 077, F, 0, 72, 0
14, Run: 078, F, 0, 0, 27
14, Run: 079, F, 0, 0, 67
14, Run: 080, F, 0, 52, 0
14, Run: 081, F, 0, 0, 37
14, Run: 082, F, 0, 152, 0
14, Run: 083, F, 0, 130, 0
14, Run: 084, F, 0, 148, 0
14, Run: 085, F, 0, 0, 37
14, Run: 086, F, 0, 0, 39
14, Run: 087, F, 0, 0, 37
14, Run: 088, F, 0, 0, 51
14, Run: 089, F, 0, 125, 0
14, Run: 090, F, 0, 0, 47
14, Run: 091, F, 0, 0, 33
14, Run: 092, F, 0, 112, 0
14, Run: 093, F, 0, 0, 52
14, Run: 094, F, 0, 0, 50
14, Run: 095, F, 0, 141, 0
14, Run: 096, F, 0, 79, 0
14, Run: 097, F, 0, 0, 68
14, Run: 098, F, 0, 118, 0
14, Run: 099, F, 0, 29, 0
14, Run: 100, F, 0, 90, 0
15, Run: 001, F, 0, 0, 14
15, Run: 002, F, 0, 0, 11
15, Run: 003, F, 0, 31, 0
15, Run: 004, F, 0, 0, 17
15, Run: 005, F, 0, 0, 8
15, Run: 006, F, 0, 28, 0
15, Run: 007, F, 0, 0, 18
15, Run: 008, F, 0, 44, 0
15, Run: 009, F, 0, 35, 0
15, Run: 010, F, 0, 38, 0
15, Run: 011, F, 0, 48, 0
15, Run: 012, F, 0, 12, 0
15, Run: 013, F, 0, 0, 2
15, Run: 014, F, 0, 0, 29
15, Run: 015, F, 0, 53, 0
15, Run: 016, F, 0, 0, 21
15, Run: 017, F, 0, 0, 12
15, Run: 018, F, 0, 50, 0
15, Run: 019, F, 0, 0, 8
15, Run: 020, F, 0, 0, 18
15, Run: 021, F, 0, 32, 0
15, Run: 022, F, 0, 51, 0
15, Run: 023, F, 0, 0, 16
15, Run: 024, F, 0, 0, 24
15, Run: 025, F, 0, 0, 26
15, Run: 026, F, 0, 0, 20
15, Run: 027, F, 0, 0, 25
15, Run: 028, F, 0, 50, 0
15, Run: 029, F, 0, 0, 27
15, Run: 030, F, 0, 38, 0
15, Run: 031, F, 0, 0, 15
15, Run: 032, F, 0, 49, 0
15, Run: 033, F, 0, 0, 12
15, Run: 034, F, 0, 47, 0
15, Run: 035, F, 0, 41, 0
15, Run: 036, F, 0, 53, 0
15, Run: 037, F, 0, 48, 0
15, Run: 038, F, 0, 0, 24
15, Run: 039, F, 0, 0, 19
15, Run: 040, F, 0, 0, 19
15, Run: 041, F, 0, 0, 18
15, Run: 042, F, 0, 0, 21
15, Run: 043, F, 0, 40, 0
15, Run: 044, F, 0, 0, 29
15, Run: 045, F, 0, 50, 0
15, Run: 046, F, 0, 0, 12
15, Run: 047, F, 0, 0, 21
15, Run: 048, F, 0, 0, 22
15, Run: 049, F, 0, 0, 21
15, Run: 050, F, 0, 18, 0
15, Run: 051, F, 0, 0, 21
15, Run: 052, F, 0, 0, 15
15, Run: 053, F, 0, 36, 0
15, Run: 054, F, 0, 0, 26
15, Run: 055, F, 0, 0, 14
15, Run: 056, F, 0, 31, 0
15, Run: 057, F, 0, 0, 11
15, Run: 058, F, 0, 42, 0
15, Run: 059, F, 0, 0, 18
15, Run: 060, F, 0, 0, 21
15, Run: 061, F, 0, 0, 13
15, Run: 062, F, 0, 42, 0
15, Run: 063, F, 0, 7, 0
15, Run: 064, F, 0, 29, 0
15, Run: 065, F, 0, 40, 0
15, Run: 066, F, 0, 0, 19
15, Run: 067, F, 0, 24, 0
15, Run: 068, F, 0, 25, 0
15, Run: 069, F, 0, 46, 0
15, Run: 070, P, 0, 54, 0
15, Run: 071, F, 0, 0, 23
15, Run: 072, F, 0, 31, 0
15, Run: 073, F, 0, 13, 0
15, Run: 074, F, 0, 53, 0
15, Run: 075, F, 0, 0, 22
15, Run: 076, F, 0, 47, 0
15, Run: 077, F, 0, 0, 13
15, Run: 078, F, 0, 16, 0
15, Run: 079, F, 0, 0, 25
15, Run: 080, F, 0, 0, 18
15, Run: 081, F, 0, 0, 12
15, Run: 082, F, 0, 36, 0
15, Run: 083, F, 0, 42, 0
15, Run: 084, F, 0, 46, 0
15, Run: 085, F, 0, 0, 11
15, Run: 086, F, 0, 0, 21
15, Run: 087, F, 0, 0, 24
15, Run: 088, F, 0, 0, 19
15, Run: 089, F, 0, 0, 22
15, Run: 090, F, 0, 0, 24
15, Run: 091, F, 0, 0, 30
15, Run: 092, F, 0, 52, 0
15, Run: 093, F, 0, 0, 23
15, Run: 094, F, 0, 43, 0
15, Run: 095, F, 0, 0, 22
15, Run: 096, F, 0, 0, 13
15, Run: 097, F, 0, 0, 19
15, Run: 098, F, 0, 51, 0
15, Run: 099, F, 0, 0, 20
15, Run: 100, F, 0, 0, 13
16, Run: 001, F, 0, 0, 63
16, Run: 002, F, 0, 0, 48
16, Run: 003, F, 0, 0, 15
16, Run: 004, F, 0, 0, 41
16, Run: 005, F, 0, 0, 50
16, Run: 006, F, 0, 0, 31
16, Run: 007, F, 0, 0, 48
16, Run: 008, F, 0, 0, 56
16, Run: 009, F, 0, 0, 30
16, Run: 010, F, 0, 0, 32
16, Run: 011, F, 0, 0, 46
16, Run: 012, F, 0, 0, 44
16, Run: 013, F, 0, 94, 0
16, Run: 014, F, 0, 0, 36
16, Run: 015, F, 0, 0, 22
16, Run: 016, F, 0, 0, 23
16, Run: 017, F, 0, 0, 35
16, Run: 018, F, 0, 0, 52
16, Run: 019, F, 0, 0, 38
16, Run: 020, F, 0, 0, 27
16, Run: 021, F, 0, 47, 0
16, Run: 022, F, 0, 0, 36
16, Run: 023, F, 0, 73, 0
16, Run: 024, F, 0, 0, 35
16, Run: 025, F, 0, 0, 21
16, Run: 026, F, 0, 0, 40
16, Run: 027, F, 0, 0, 26
16, Run: 028, F, 0, 0, 35
16, Run: 029, F, 0, 0, 26
16, Run: 030, F, 0, 0, 52
16, Run: 031, F, 0, 0, 9
16, Run: 032, F, 0, 0, 55
16, Run: 033, F, 0, 0, 33
16, Run: 034, F, 0, 24, 0
