Input Number, Run_Number, Result@ 100, V, Y, X, NEW_REACTION, Reaction1, Reaction2, Reaction3, Reaction4, Reaction5
INVAR-1, Run: 063, P, 0, 0, 1, 4, 7, 12, 2, 8, 13
INVAR-1, Run: 064, P, 0, 0, 1, 6, 7, 12, 2, 14, 7
INVAR-1, Run: 065, P, 0, 0, 1, 8, 6, 11, 5, 17, 5
INVAR-1, Run: 066, P, 0, 0, 1, 3, 6, 11, 5, 15, 7
INVAR-1, Run: 067, P, 0, 2, 0, 17, 7, 11, 3, 8, 13
INVAR-1, Run: 068, P, 0, 0, 1, 7, 7, 12, 2, 14, 7
INVAR-1, Run: 069, P, 0, 2, 0, 13, 8, 12, 0, 3, 17
INVAR-1, Run: 070, P, 0, 0, 1, 2, 7, 12, 2, 18, 3
INVAR-1, Run: 071, P, 0, 2, 0, 17, 8, 12, 0, 6, 14
INVAR-1, Run: 072, P, 0, 0, 1, 10, 7, 12, 2, 11, 10
INVAR-1, Run: 073, P, 0, 0, 1, 3, 7, 12, 2, 12, 9
INVAR-1, Run: 074, P, 0, 0, 1, 4, 7, 12, 2, 14, 7
INVAR-1, Run: 075, P, 0, 0, 1, 6, 7, 12, 2, 17, 4
INVAR-1, Run: 076, P, 0, 0, 1, 2, 6, 11, 5, 18, 4
INVAR-1, Run: 077, P, 0, 0, 1, 10, 7, 12, 2, 13, 8
INVAR-1, Run: 078, P, 0, 0, 1, 9, 7, 12, 2, 9, 12
INVAR-1, Run: 079, P, 0, 0, 1, 5, 7, 12, 2, 19, 2
INVAR-1, Run: 080, P, 0, 2, 0, 25, 8, 12, 0, 0, 20
INVAR-1, Run: 081, P, 0, 0, 1, 3, 7, 12, 2, 17, 4
INVAR-1, Run: 082, P, 0, 0, 1, 7, 7, 12, 2, 10, 11
INVAR-1, Run: 083, P, 0, 2, 0, 29, 7, 11, 3, 2, 19
INVAR-1, Run: 084, P, 0, 0, 1, 8, 7, 12, 2, 15, 6
INVAR-1, Run: 085, P, 0, 0, 1, 1, 7, 12, 2, 20, 1
INVAR-1, Run: 086, P, 0, 2, 0, 24, 8, 12, 0, 3, 17
INVAR-1, Run: 087, P, 0, 0, 1, 3, 7, 12, 2, 21, 0
INVAR-1, Run: 088, P, 0, 0, 1, 10, 7, 12, 2, 14, 7
INVAR-1, Run: 089, P, 0, 2, 0, 15, 8, 12, 0, 5, 15
INVAR-1, Run: 090, P, 0, 2, 0, 12, 8, 12, 0, 7, 13
INVAR-1, Run: 091, P, 0, 2, 0, 17, 8, 12, 0, 4, 16
INVAR-1, Run: 092, P, 0, 2, 0, 16, 7, 11, 3, 4, 17
INVAR-1, Run: 093, P, 0, 0, 1, 4, 7, 12, 2, 17, 4
INVAR-1, Run: 094, P, 0, 0, 1, 5, 7, 12, 2, 12, 9
INVAR-1, Run: 095, P, 0, 0, 1, 8, 7, 12, 2, 14, 7
INVAR-1, Run: 096, P, 0, 0, 1, 5, 7, 12, 2, 13, 8
INVAR-1, Run: 097, P, 0, 0, 1, 7, 7, 12, 2, 15, 6
INVAR-1, Run: 098, P, 0, 0, 1, 11, 7, 12, 2, 12, 9
INVAR-1, Run: 099, P, 0, 0, 1, 2, 7, 12, 2, 18, 3
INVAR-1, Run: 100, P, 0, 0, 1, 9, 7, 12, 2, 13, 8
INVAR-10, Run: 001, P, 0, 0, 1, 14, 13, 16, 2, 15, 16
INVAR-10, Run: 002, P, 0, 0, 1, 8, 13, 16, 2, 19, 12
INVAR-10, Run: 003, P, 0, 0, 1, 5, 13, 16, 2, 24, 7
INVAR-10, Run: 004, P, 0, 2, 0, 34, 14, 16, 0, 3, 27
INVAR-10, Run: 005, P, 0, 0, 1, 5, 13, 16, 2, 20, 11
INVAR-10, Run: 006, P, 0, 0, 1, 2, 13, 16, 2, 26, 5
INVAR-10, Run: 007, P, 0, 0, 1, 8, 13, 16, 2, 26, 5
INVAR-10, Run: 008, P, 0, 2, 0, 12, 14, 16, 0, 16, 14
INVAR-10, Run: 009, P, 0, 0, 1, 2, 13, 16, 2, 24, 7
INVAR-10, Run: 010, P, 0, 0, 1, 12, 13, 16, 2, 24, 7
INVAR-10, Run: 011, P, 0, 0, 1, 6, 12, 15, 5, 19, 13
INVAR-10, Run: 012, P, 0, 0, 1, 3, 13, 16, 2, 21, 10
INVAR-10, Run: 013, P, 0, 0, 1, 6, 13, 16, 2, 30, 1
INVAR-10, Run: 014, P, 0, 0, 1, 9, 13, 16, 2, 16, 15
INVAR-10, Run: 015, P, 0, 0, 1, 13, 13, 16, 2, 25, 6
INVAR-10, Run: 016, P, 0, 0, 1, 14, 13, 16, 2, 18, 13
INVAR-10, Run: 017, P, 0, 0, 1, 10, 13, 16, 2, 25, 6
INVAR-10, Run: 018, P, 0, 0, 1, 7, 13, 16, 2, 28, 3
INVAR-10, Run: 019, P, 0, 0, 1, 8, 13, 16, 2, 17, 14
INVAR-10, Run: 020, P, 0, 0, 1, 11, 13, 16, 2, 22, 9
INVAR-10, Run: 021, P, 0, 0, 1, 12, 13, 16, 2, 17, 14
INVAR-10, Run: 022, P, 0, 0, 1, 6, 13, 16, 2, 29, 2
INVAR-10, Run: 023, P, 0, 0, 1, 13, 13, 16, 2, 27, 4
INVAR-10, Run: 024, P, 0, 0, 1, 10, 13, 16, 2, 16, 15
INVAR-10, Run: 025, P, 0, 0, 1, 12, 13, 16, 2, 24, 7
INVAR-10, Run: 026, P, 0, 0, 1, 7, 13, 16, 2, 19, 12
INVAR-10, Run: 027, P, 0, 0, 1, 10, 12, 15, 5, 21, 11
INVAR-10, Run: 028, P, 0, 0, 1, 16, 13, 16, 2, 22, 9
INVAR-10, Run: 029, P, 0, 2, 0, 15, 13, 15, 3, 6, 25
INVAR-10, Run: 030, P, 0, 0, 1, 16, 13, 16, 2, 27, 4
INVAR-10, Run: 031, P, 0, 0, 1, 5, 13, 16, 2, 24, 7
INVAR-10, Run: 032, P, 0, 0, 1, 5, 13, 16, 2, 19, 12
INVAR-10, Run: 033, P, 0, 0, 1, 1, 13, 16, 2, 27, 4
INVAR-10, Run: 034, P, 0, 0, 1, 7, 13, 16, 2, 24, 7
INVAR-10, Run: 035, P, 0, 0, 1, 7, 13, 16, 2, 22, 9
INVAR-10, Run: 036, P, 0, 0, 1, 8, 13, 16, 2, 26, 5
INVAR-10, Run: 037, P, 0, 2, 0, 34, 14, 16, 0, 4, 26
INVAR-10, Run: 038, P, 0, 2, 0, 30, 14, 16, 0, 9, 21
INVAR-10, Run: 039, P, 0, 0, 1, 5, 13, 16, 2, 23, 8
INVAR-10, Run: 040, P, 0, 0, 1, 8, 13, 16, 2, 18, 13
INVAR-10, Run: 041, P, 0, 2, 0, 16, 14, 16, 0, 12, 18
INVAR-10, Run: 042, P, 0, 2, 0, 16, 14, 16, 0, 1, 29
INVAR-10, Run: 043, P, 0, 0, 1, 11, 13, 16, 2, 15, 16
INVAR-10, Run: 044, P, 0, 0, 1, 3, 13, 16, 2, 28, 3
INVAR-10, Run: 045, P, 0, 2, 0, 23, 13, 15, 3, 8, 23
INVAR-10, Run: 046, P, 0, 2, 0, 29, 14, 16, 0, 2, 28
INVAR-10, Run: 047, P, 0, 2, 0, 20, 14, 16, 0, 14, 16
INVAR-10, Run: 048, P, 0, 2, 0, 28, 14, 16, 0, 5, 25
INVAR-10, Run: 049, P, 0, 2, 0, 28, 13, 15, 3, 3, 28
INVAR-10, Run: 050, P, 0, 0, 1, 10, 13, 16, 2, 25, 6
INVAR-10, Run: 051, P, 0, 0, 1, 13, 13, 16, 2, 19, 12
INVAR-10, Run: 052, P, 0, 0, 1, 17, 13, 16, 2, 21, 10
INVAR-10, Run: 053, P, 0, 0, 1, 23, 12, 15, 5, 23, 9
INVAR-10, Run: 054, P, 0, 0, 1, 12, 13, 16, 2, 24, 7
INVAR-10, Run: 055, P, 0, 2, 0, 30, 13, 15, 3, 8, 23
INVAR-10, Run: 056, P, 0, 2, 0, 17, 13, 15, 3, 7, 24
INVAR-10, Run: 057, P, 0, 0, 1, 13, 13, 16, 2, 22, 9
INVAR-10, Run: 058, P, 0, 2, 0, 17, 14, 16, 0, 4, 26
INVAR-10, Run: 059, P, 0, 0, 1, 5, 12, 15, 5, 16, 16
INVAR-10, Run: 060, P, 0, 2, 0, 36, 14, 16, 0, 4, 26
INVAR-10, Run: 061, P, 0, 0, 1, 9, 13, 16, 2, 20, 11
INVAR-10, Run: 062, P, 0, 0, 1, 15, 13, 16, 2, 21, 10
INVAR-10, Run: 063, P, 0, 0, 1, 14, 13, 16, 2, 20, 11
INVAR-10, Run: 064, P, 0, 2, 0, 22, 14, 16, 0, 7, 23
INVAR-10, Run: 065, P, 0, 2, 0, 8, 14, 16, 0, 9, 21
INVAR-10, Run: 066, P, 0, 0, 1, 7, 13, 16, 2, 27, 4
INVAR-10, Run: 067, P, 0, 0, 1, 1, 13, 16, 2, 29, 2
INVAR-10, Run: 068, P, 0, 0, 1, 8, 13, 16, 2, 25, 6
INVAR-10, Run: 069, P, 0, 2, 0, 23, 14, 16, 0, 8, 22
INVAR-10, Run: 070, P, 0, 2, 0, 25, 13, 15, 3, 3, 28
INVAR-10, Run: 071, P, 0, 0, 1, 8, 13, 16, 2, 25, 6
INVAR-10, Run: 072, P, 0, 0, 1, 6, 13, 16, 2, 24, 7
INVAR-10, Run: 073, P, 0, 2, 0, 23, 14, 16, 0, 6, 24
INVAR-10, Run: 074, P, 0, 0, 1, 16, 13, 16, 2, 20, 11
INVAR-10, Run: 075, P, 0, 0, 1, 9, 13, 16, 2, 23, 8
INVAR-10, Run: 076, P, 0, 0, 1, 18, 11, 14, 8, 19, 14
INVAR-10, Run: 077, P, 0, 0, 1, 7, 13, 16, 2, 21, 10
INVAR-10, Run: 078, P, 0, 0, 1, 5, 13, 16, 2, 21, 10
INVAR-10, Run: 079, P, 0, 0, 1, 7, 13, 16, 2, 21, 10
INVAR-10, Run: 080, P, 0, 0, 1, 7, 12, 15, 5, 24, 8
INVAR-10, Run: 081, P, 0, 0, 1, 5, 13, 16, 2, 27, 4
INVAR-10, Run: 082, P, 0, 0, 1, 8, 13, 16, 2, 22, 9
INVAR-10, Run: 083, P, 0, 2, 0, 21, 13, 15, 3, 5, 26
INVAR-10, Run: 084, P, 0, 0, 1, 13, 13, 16, 2, 18, 13
INVAR-10, Run: 085, P, 0, 0, 1, 6, 13, 16, 2, 25, 6
INVAR-10, Run: 086, P, 0, 2, 0, 31, 14, 16, 0, 4, 26
INVAR-10, Run: 087, P, 0, 0, 1, 7, 13, 16, 2, 27, 4
INVAR-10, Run: 088, P, 0, 0, 1, 9, 13, 16, 2, 20, 11
INVAR-10, Run: 089, P, 0, 0, 1, 8, 13, 16, 2, 22, 9
INVAR-10, Run: 090, P, 0, 2, 0, 20, 14, 16, 0, 3, 27
INVAR-10, Run: 091, P, 0, 0, 1, 5, 13, 16, 2, 24, 7
INVAR-10, Run: 092, P, 0, 0, 1, 7, 13, 16, 2, 25, 6
INVAR-10, Run: 093, P, 0, 2, 0, 23, 14, 16, 0, 2, 28
INVAR-10, Run: 094, P, 0, 2, 0, 24, 14, 16, 0, 4, 26
INVAR-10, Run: 095, P, 0, 0, 1, 4, 13, 16, 2, 21, 10
INVAR-10, Run: 096, P, 0, 0, 1, 14, 13, 16, 2, 17, 14
INVAR-10, Run: 097, P, 0, 0, 1, 10, 13, 16, 2, 21, 10
INVAR-10, Run: 098, P, 0, 0, 1, 10, 13, 16, 2, 23, 8
INVAR-10, Run: 099, P, 0, 2, 0, 30, 13, 15, 3, 7, 24
INVAR-10, Run: 100, P, 0, 0, 1, 18, 13, 16, 2, 25, 6
INVAR-11, Run: 001, P, 25, 0, 0, 10, 19, 33, 1, 28, 0
INVAR-11, Run: 002, P, 35, 0, 0, 6, 19, 33, 1, 7, 11
INVAR-11, Run: 003, P, 6, 0, 0, 44, 19, 33, 1, 23, 24
INVAR-11, Run: 004, P, 1, 0, 0, 30, 18, 32, 4, 20, 33
INVAR-11, Run: 005, P, 1, 0, 0, 25, 19, 33, 1, 26, 26
INVAR-11, Run: 006, P, 6, 0, 0, 26, 19, 33, 1, 27, 20
INVAR-11, Run: 007, P, 9, 0, 0, 20, 19, 33, 1, 23, 21
INVAR-11, Run: 008, P, 41, 0, 0, 3, 19, 33, 1, 9, 3
INVAR-11, Run: 009, P, 29, 0, 0, 9, 19, 33, 1, 14, 10
INVAR-11, Run: 010, P, 11, 0, 0, 20, 18, 32, 4, 26, 17
INVAR-11, Run: 011, P, 18, 0, 0, 14, 18, 32, 4, 20, 16
INVAR-11, Run: 012, P, 1, 0, 0, 14, 19, 33, 1, 31, 21
INVAR-11, Run: 013, P, 17, 0, 0, 19, 19, 33, 1, 14, 22
INVAR-11, Run: 014, P, 9, 0, 0, 18, 18, 32, 4, 27, 18
INVAR-11, Run: 015, P, 21, 0, 0, 2, 19, 33, 1, 27, 5
INVAR-11, Run: 016, P, 2, 0, 0, 20, 19, 33, 1, 29, 22
INVAR-11, Run: 017, P, 18, 0, 0, 31, 19, 33, 1, 6, 29
INVAR-11, Run: 018, P, 29, 0, 0, 2, 19, 33, 1, 17, 7
INVAR-11, Run: 019, P, 1, 0, 0, 26, 19, 33, 1, 20, 32
INVAR-11, Run: 020, P, 14, 0, 0, 12, 19, 33, 1, 16, 23
INVAR-11, Run: 021, P, 2, 0, 0, 27, 18, 32, 4, 30, 22
INVAR-11, Run: 022, P, 38, 0, 0, 3, 19, 33, 1, 10, 5
INVAR-11, Run: 023, P, 28, 0, 0, 21, 19, 33, 1, 7, 18
INVAR-11, Run: 024, P, 25, 0, 0, 11, 19, 33, 1, 11, 17
INVAR-11, Run: 025, P, 6, 0, 0, 13, 18, 32, 4, 29, 19
INVAR-11, Run: 026, P, 4, 0, 0, 25, 18, 32, 4, 24, 26
INVAR-11, Run: 027, P, 1, 0, 0, 26, 18, 32, 4, 25, 28
INVAR-11, Run: 028, P, 12, 0, 0, 14, 19, 33, 1, 27, 14
INVAR-11, Run: 029, P, 2, 0, 0, 16, 18, 32, 4, 27, 25
INVAR-11, Run: 030, P, 31, 0, 0, 8, 19, 33, 1, 18, 4
INVAR-11, Run: 031, P, 1, 0, 0, 27, 18, 32, 4, 24, 29
INVAR-11, Run: 032, P, 2, 0, 0, 36, 18, 32, 4, 27, 25
INVAR-11, Run: 033, P, 17, 0, 0, 3, 19, 33, 1, 29, 7
INVAR-11, Run: 034, P, 42, 0, 0, 3, 19, 33, 1, 6, 5
INVAR-11, Run: 035, P, 27, 0, 0, 15, 19, 33, 1, 6, 20
INVAR-11, Run: 036, P, 2, 0, 0, 23, 18, 32, 4, 33, 19
INVAR-11, Run: 037, P, 1, 0, 0, 29, 18, 32, 4, 26, 27
INVAR-11, Run: 038, P, 1, 0, 0, 18, 18, 32, 4, 28, 25
INVAR-11, Run: 039, P, 25, 0, 0, 29, 19, 33, 1, 4, 24
INVAR-11, Run: 040, P, 21, 0, 0, 26, 19, 33, 1, 6, 26
INVAR-11, Run: 041, P, 18, 0, 0, 13, 18, 32, 4, 22, 14
INVAR-11, Run: 042, P, 9, 0, 0, 20, 19, 33, 1, 23, 21
INVAR-11, Run: 043, P, 24, 0, 0, 17, 19, 33, 1, 9, 20
INVAR-11, Run: 044, P, 1, 0, 0, 28, 18, 32, 4, 26, 27
INVAR-11, Run: 045, P, 1, 0, 0, 31, 18, 32, 4, 27, 26
INVAR-11, Run: 046, P, 7, 0, 0, 23, 18, 32, 4, 28, 19
INVAR-11, Run: 047, P, 5, 0, 0, 27, 18, 32, 4, 19, 30
INVAR-11, Run: 048, P, 3, 0, 0, 16, 19, 33, 1, 28, 22
INVAR-11, Run: 049, P, 9, 0, 0, 16, 18, 32, 4, 22, 23
INVAR-11, Run: 050, P, 1, 0, 0, 16, 18, 32, 4, 32, 21
INVAR-11, Run: 051, P, 16, 0, 0, 14, 19, 33, 1, 18, 19
INVAR-11, Run: 052, P, 18, 0, 0, 25, 19, 33, 1, 16, 19
INVAR-11, Run: 053, P, 6, 0, 0, 25, 18, 32, 4, 20, 28
INVAR-11, Run: 054, P, 3, 0, 0, 28, 18, 32, 4, 21, 30
INVAR-11, Run: 055, P, 1, 0, 0, 16, 18, 32, 4, 26, 27
INVAR-11, Run: 056, P, 28, 0, 0, 11, 19, 33, 1, 12, 13
INVAR-11, Run: 057, P, 26, 0, 0, 13, 19, 33, 1, 12, 15
INVAR-11, Run: 058, P, 21, 0, 0, 6, 19, 33, 1, 26, 6
INVAR-11, Run: 059, P, 2, 0, 0, 25, 18, 32, 4, 25, 27
INVAR-11, Run: 060, P, 7, 0, 0, 20, 18, 32, 4, 21, 26
INVAR-11, Run: 061, P, 15, 0, 0, 14, 18, 32, 4, 22, 17
INVAR-11, Run: 062, P, 10, 0, 0, 24, 19, 33, 1, 22, 21
INVAR-11, Run: 063, P, 17, 0, 0, 12, 19, 33, 1, 25, 11
INVAR-11, Run: 064, P, 16, 0, 0, 14, 18, 32, 4, 21, 17
INVAR-11, Run: 065, P, 5, 0, 0, 27, 18, 32, 4, 27, 22
INVAR-11, Run: 066, P, 39, 0, 0, 17, 19, 33, 1, 9, 5
INVAR-11, Run: 067, P, 9, 0, 0, 16, 18, 32, 4, 22, 23
INVAR-11, Run: 068, P, 4, 0, 0, 43, 18, 32, 4, 28, 22
INVAR-11, Run: 069, P, 5, 0, 0, 37, 18, 32, 4, 25, 24
INVAR-11, Run: 070, P, 3, 0, 0, 22, 18, 32, 4, 31, 20
INVAR-11, Run: 071, P, 1, 0, 0, 24, 19, 33, 1, 21, 31
INVAR-11, Run: 072, P, 2, 0, 0, 27, 18, 32, 4, 24, 28
INVAR-11, Run: 073, P, 24, 0, 0, 9, 19, 33, 1, 11, 18
INVAR-11, Run: 074, P, 39, 0, 0, 7, 19, 33, 1, 3, 11
INVAR-11, Run: 075, P, 15, 0, 0, 43, 19, 33, 1, 2, 36
INVAR-11, Run: 076, P, 3, 0, 0, 42, 18, 32, 4, 25, 26
INVAR-11, Run: 077, P, 7, 0, 0, 17, 18, 32, 4, 25, 22
INVAR-11, Run: 078, P, 42, 0, 0, 12, 19, 33, 1, 4, 7
INVAR-11, Run: 079, P, 8, 0, 0, 16, 18, 32, 4, 25, 21
INVAR-11, Run: 080, P, 9, 0, 0, 33, 18, 32, 4, 26, 19
INVAR-11, Run: 081, P, 5, 0, 0, 25, 18, 32, 4, 28, 21
INVAR-11, Run: 082, P, 1, 0, 0, 21, 19, 33, 1, 25, 27
INVAR-11, Run: 083, P, 1, 0, 0, 34, 18, 32, 4, 22, 31
INVAR-11, Run: 084, P, 17, 0, 0, 11, 18, 32, 4, 22, 15
INVAR-11, Run: 085, P, 37, 0, 0, 9, 19, 33, 1, 6, 10
INVAR-11, Run: 086, P, 1, 0, 0, 28, 18, 32, 4, 33, 20
INVAR-11, Run: 087, P, 12, 0, 0, 4, 19, 33, 1, 35, 6
INVAR-11, Run: 088, P, 1, 0, 0, 28, 18, 32, 4, 27, 26
INVAR-11, Run: 089, P, 2, 0, 0, 23, 19, 33, 1, 31, 20
INVAR-11, Run: 090, P, 16, 0, 0, 18, 18, 32, 4, 19, 19
INVAR-11, Run: 091, P, 19, 0, 0, 13, 18, 32, 4, 21, 14
INVAR-11, Run: 092, P, 9, 0, 0, 25, 19, 33, 1, 20, 24
INVAR-11, Run: 093, P, 15, 0, 0, 22, 18, 32, 4, 17, 22
INVAR-11, Run: 094, P, 5, 0, 0, 29, 18, 32, 4, 20, 29
INVAR-11, Run: 095, P, 1, 0, 0, 24, 19, 33, 1, 29, 23
INVAR-11, Run: 096, P, 16, 0, 0, 20, 18, 32, 4, 21, 17
INVAR-11, Run: 097, P, 24, 0, 0, 15, 19, 33, 1, 20, 9
INVAR-11, Run: 098, P, 7, 0, 0, 28, 19, 33, 1, 23, 23
INVAR-11, Run: 099, P, 7, 0, 0, 22, 19, 33, 1, 26, 20
INVAR-11, Run: 100, P, 1, 0, 0, 19, 18, 32, 4, 27, 26
INVAR-12, Run: 001, P, 0, 1, 0, 63, 42, 65, 4, 50, 61
INVAR-12, Run: 002, P, 0, 1, 0, 113, 43, 66, 1, 6, 104
INVAR-12, Run: 003, P, 0, 1, 0, 85, 42, 65, 4, 42, 69
INVAR-12, Run: 004, P, 0, 0, 2, 13, 42, 66, 2, 89, 21
INVAR-12, Run: 005, P, 0, 0, 2, 40, 42, 66, 2, 68, 42
INVAR-12, Run: 006, P, 0, 1, 0, 94, 43, 66, 1, 16, 94
INVAR-12, Run: 007, P, 0, 1, 0, 77, 41, 64, 7, 38, 74
INVAR-12, Run: 008, P, 0, 1, 0, 68, 43, 66, 1, 35, 75
INVAR-12, Run: 009, P, 0, 1, 0, 88, 43, 66, 1, 24, 86
INVAR-12, Run: 010, P, 0, 0, 2, 14, 42, 66, 2, 95, 15
INVAR-12, Run: 011, P, 0, 0, 2, 25, 41, 65, 5, 88, 23
INVAR-12, Run: 012, P, 0, 0, 2, 21, 42, 66, 2, 75, 35
INVAR-12, Run: 013, P, 0, 1, 0, 77, 43, 66, 1, 28, 82
INVAR-12, Run: 014, P, 0, 1, 0, 50, 42, 65, 4, 37, 74
INVAR-12, Run: 015, P, 0, 1, 0, 97, 43, 66, 1, 15, 95
INVAR-12, Run: 016, P, 0, 0, 2, 19, 42, 66, 2, 94, 16
INVAR-12, Run: 017, P, 0, 1, 0, 74, 43, 66, 1, 32, 78
INVAR-12, Run: 018, P, 0, 1, 0, 84, 42, 65, 4, 19, 92
INVAR-12, Run: 019, P, 0, 1, 0, 77, 42, 65, 4, 22, 89
INVAR-12, Run: 020, P, 0, 1, 0, 98, 42, 65, 4, 16, 95
INVAR-12, Run: 021, P, 0, 1, 0, 77, 43, 66, 1, 40, 70
INVAR-12, Run: 022, P, 0, 0, 2, 16, 42, 66, 2, 94, 16
INVAR-12, Run: 023, P, 0, 0, 2, 27, 42, 66, 2, 83, 27
INVAR-12, Run: 024, P, 0, 0, 2, 15, 42, 66, 2, 76, 34
INVAR-12, Run: 025, P, 0, 0, 2, 28, 42, 66, 2, 78, 32
INVAR-12, Run: 026, P, 0, 0, 2, 61, 42, 66, 2, 65, 45
INVAR-12, Run: 027, P, 0, 1, 0, 71, 43, 66, 1, 22, 88
INVAR-12, Run: 028, P, 0, 1, 0, 76, 43, 66, 1, 25, 85
INVAR-12, Run: 029, P, 0, 1, 0, 92, 43, 66, 1, 24, 86
INVAR-12, Run: 030, P, 0, 1, 0, 71, 42, 65, 4, 41, 70
