Test, Input, Number_R, Number_F, Number_E, Number_TSE, Number_TEE, Number_NP
A10,INVAR-1,100,0,0,0,0,0
A10,INVAR-10,100,0,0,0,0,0
A10,INVAR-2,100,0,0,0,0,0
A10,INVAR-3,100,0,0,0,0,0
A10,INVAR-4,100,0,0,0,0,0
A10,INVAR-5,100,0,0,0,0,0
A10,INVAR-6,100,0,0,0,0,0
A10,INVAR-7,100,0,0,0,0,0
A10,INVAR-8,100,0,0,0,0,0
A10,INVAR-9,100,0,0,0,0,0
A11,INVAR-1,100,0,0,0,0,0
A11,INVAR-10,100,0,0,0,0,0
A11,INVAR-2,100,0,0,0,0,0
A11,INVAR-3,100,0,0,0,0,0
A11,INVAR-4,100,0,0,0,0,0
A11,INVAR-5,100,0,0,0,0,0
A11,INVAR-6,100,0,0,0,0,0
A11,INVAR-7,100,0,0,0,0,0
A11,INVAR-8,100,0,0,0,0,0
A11,INVAR-9,100,0,0,0,0,0
