Input Number, Run_Number, Result@ 100, V, X, Y, NEW_REACTION, Reaction1, Reaction2, Reaction3, Reaction4, Reaction5
INVAR-1, Run: 001, F, 0, 0, 2, 3, 9, 11, 3, 7, 13
INVAR-1, Run: 002, F, 0, 2, 0, 8, 11, 11, 5, 9, 10
INVAR-1, Run: 003, F, 0, 2, 0, 5, 10, 12, 2, 10, 9
INVAR-1, Run: 004, F, 0, 2, 0, 5, 10, 12, 2, 12, 7
INVAR-1, Run: 005, F, 0, 2, 0, 8, 12, 12, 2, 8, 10
INVAR-1, Run: 006, F, 0, 1, 0, 6, 11, 12, 2, 9, 10
INVAR-1, Run: 007, F, 0, 1, 0, 3, 9, 12, 2, 15, 5
INVAR-1, Run: 008, F, 0, 1, 0, 6, 11, 12, 2, 16, 3
INVAR-1, Run: 009, F, 0, 2, 0, 2, 8, 12, 2, 17, 3
INVAR-1, Run: 010, F, 0, 1, 0, 15, 17, 12, 2, 11, 5
INVAR-1, Run: 011, F, 0, 2, 0, 2, 8, 12, 2, 12, 8
INVAR-1, Run: 012, F, 0, 2, 0, 5, 10, 12, 2, 5, 14
INVAR-1, Run: 013, F, 0, 2, 0, 11, 14, 12, 2, 10, 7
INVAR-1, Run: 014, F, 0, 2, 0, 5, 10, 12, 2, 7, 12
INVAR-1, Run: 015, F, 0, 1, 0, 9, 13, 12, 2, 15, 3
INVAR-1, Run: 016, F, 0, 0, 1, 5, 11, 12, 1, 11, 8
INVAR-1, Run: 017, F, 0, 2, 0, 5, 10, 12, 2, 14, 5
INVAR-1, Run: 018, F, 0, 0, 1, 2, 9, 12, 1, 15, 5
INVAR-1, Run: 019, F, 0, 2, 0, 5, 10, 12, 2, 11, 8
INVAR-1, Run: 020, F, 0, 0, 1, 5, 10, 11, 4, 5, 15
INVAR-1, Run: 021, F, 0, 1, 0, 6, 11, 12, 2, 12, 7
INVAR-1, Run: 022, F, 0, 0, 1, 5, 11, 12, 1, 10, 9
INVAR-1, Run: 023, F, 0, 2, 0, 8, 12, 12, 2, 11, 7
INVAR-1, Run: 024, F, 0, 2, 0, 5, 9, 11, 5, 15, 5
INVAR-1, Run: 025, F, 0, 2, 0, 14, 16, 12, 2, 12, 4
INVAR-1, Run: 026, F, 0, 2, 0, 8, 12, 12, 2, 15, 3
INVAR-1, Run: 027, F, 0, 1, 0, 3, 9, 12, 2, 13, 7
INVAR-1, Run: 028, F, 0, 2, 0, 5, 10, 12, 2, 14, 5
INVAR-1, Run: 029, F, 0, 2, 0, 11, 14, 12, 2, 13, 4
INVAR-1, Run: 030, F, 0, 2, 0, 8, 12, 12, 2, 14, 4
INVAR-1, Run: 031, F, 0, 1, 0, 6, 11, 12, 2, 14, 5
INVAR-1, Run: 032, F, 0, 2, 0, 5, 10, 12, 2, 16, 3
INVAR-1, Run: 033, F, 0, 2, 0, 8, 12, 12, 2, 5, 13
INVAR-1, Run: 034, F, 0, 2, 0, 5, 10, 12, 2, 15, 4
INVAR-1, Run: 035, F, 0, 1, 0, 9, 13, 12, 2, 15, 3
INVAR-1, Run: 036, F, 0, 2, 0, 11, 14, 12, 2, 13, 4
INVAR-1, Run: 037, F, 0, 2, 0, 8, 12, 12, 2, 12, 6
INVAR-1, Run: 038, F, 0, 2, 0, 14, 15, 11, 5, 13, 4
INVAR-1, Run: 039, F, 0, 2, 0, 8, 12, 12, 2, 8, 10
INVAR-1, Run: 040, F, 0, 2, 0, 5, 10, 12, 2, 11, 8
INVAR-1, Run: 041, F, 0, 0, 1, 8, 13, 12, 1, 5, 13
INVAR-1, Run: 042, F, 0, 2, 0, 11, 14, 12, 2, 17, 0
INVAR-1, Run: 043, F, 0, 0, 1, 5, 10, 11, 4, 10, 10
INVAR-1, Run: 044, F, 0, 1, 0, 3, 9, 12, 2, 8, 12
INVAR-1, Run: 045, F, 0, 2, 0, 5, 10, 12, 2, 19, 0
INVAR-1, Run: 046, F, 0, 2, 0, 8, 12, 12, 2, 12, 6
INVAR-1, Run: 047, F, 0, 0, 2, 3, 10, 12, 0, 8, 11
INVAR-1, Run: 048, F, 0, 2, 0, 8, 11, 11, 5, 10, 9
INVAR-1, Run: 049, F, 0, 2, 0, 5, 10, 12, 2, 13, 6
INVAR-1, Run: 050, F, 0, 2, 0, 5, 10, 12, 2, 16, 3
INVAR-1, Run: 051, F, 0, 2, 0, 8, 12, 12, 2, 12, 6
INVAR-1, Run: 052, F, 0, 2, 0, 5, 9, 11, 5, 12, 8
INVAR-1, Run: 053, F, 0, 2, 0, 8, 12, 12, 2, 11, 7
INVAR-1, Run: 054, F, 0, 2, 0, 2, 8, 12, 2, 12, 8
INVAR-1, Run: 055, F, 0, 0, 1, 5, 11, 12, 1, 12, 7
INVAR-1, Run: 056, F, 0, 2, 0, 5, 10, 12, 2, 17, 2
INVAR-1, Run: 057, F, 0, 2, 0, 8, 12, 12, 2, 10, 8
INVAR-1, Run: 058, F, 0, 2, 0, 8, 12, 12, 2, 14, 4
INVAR-1, Run: 059, F, 0, 2, 0, 8, 12, 12, 2, 11, 7
INVAR-1, Run: 060, F, 0, 1, 0, 12, 15, 12, 2, 14, 3
INVAR-1, Run: 061, F, 0, 2, 0, 8, 12, 12, 2, 6, 12
INVAR-1, Run: 062, F, 0, 2, 0, 8, 12, 12, 2, 13, 5
INVAR-1, Run: 063, F, 0, 1, 0, 6, 11, 12, 2, 11, 8
INVAR-1, Run: 064, F, 0, 2, 0, 8, 12, 12, 2, 13, 5
INVAR-1, Run: 065, F, 0, 2, 0, 8, 12, 12, 2, 9, 9
INVAR-1, Run: 066, F, 0, 2, 0, 5, 10, 12, 2, 9, 10
INVAR-1, Run: 067, F, 0, 2, 0, 11, 14, 12, 2, 8, 9
INVAR-1, Run: 068, F, 0, 2, 0, 11, 14, 12, 2, 10, 7
INVAR-1, Run: 069, F, 0, 2, 0, 8, 12, 12, 2, 8, 10
INVAR-1, Run: 070, F, 0, 2, 0, 8, 12, 12, 2, 12, 6
INVAR-1, Run: 071, F, 0, 2, 0, 5, 10, 12, 2, 11, 8
INVAR-1, Run: 072, F, 0, 2, 0, 2, 8, 12, 2, 12, 8
INVAR-1, Run: 073, F, 0, 1, 0, 9, 12, 11, 5, 13, 6
INVAR-1, Run: 074, F, 0, 2, 0, 11, 14, 12, 2, 14, 3
INVAR-1, Run: 075, F, 0, 2, 0, 8, 12, 12, 2, 14, 4
INVAR-1, Run: 076, F, 0, 2, 0, 14, 16, 12, 2, 12, 4
INVAR-1, Run: 077, F, 0, 2, 0, 5, 10, 12, 2, 8, 11
INVAR-1, Run: 078, F, 0, 0, 1, 5, 10, 11, 4, 12, 8
INVAR-1, Run: 079, F, 0, 2, 0, 8, 12, 12, 2, 11, 7
INVAR-1, Run: 080, F, 0, 1, 0, 6, 11, 12, 2, 10, 9
INVAR-1, Run: 081, F, 0, 2, 0, 8, 12, 12, 2, 9, 9
INVAR-1, Run: 082, F, 0, 2, 0, 2, 8, 12, 2, 12, 8
INVAR-1, Run: 083, F, 0, 2, 0, 5, 9, 11, 5, 11, 9
INVAR-1, Run: 084, F, 0, 1, 0, 6, 11, 12, 2, 14, 5
INVAR-1, Run: 085, F, 0, 2, 0, 8, 12, 12, 2, 14, 4
INVAR-1, Run: 086, F, 0, 2, 0, 8, 12, 12, 2, 16, 2
INVAR-1, Run: 087, F, 0, 2, 0, 5, 9, 11, 5, 13, 7
INVAR-1, Run: 088, F, 0, 1, 0, 6, 10, 11, 5, 14, 6
INVAR-1, Run: 089, F, 0, 2, 0, 8, 12, 12, 2, 14, 4
INVAR-1, Run: 090, F, 0, 2, 0, 8, 12, 12, 2, 13, 5
INVAR-1, Run: 091, F, 0, 2, 0, 5, 10, 12, 2, 16, 3
INVAR-1, Run: 092, F, 0, 2, 0, 11, 14, 12, 2, 6, 11
INVAR-1, Run: 093, F, 0, 2, 0, 5, 10, 12, 2, 12, 7
INVAR-1, Run: 094, F, 0, 2, 0, 5, 9, 11, 5, 11, 9
INVAR-1, Run: 095, F, 0, 1, 0, 9, 12, 11, 5, 11, 8
INVAR-1, Run: 096, F, 0, 2, 0, 8, 12, 12, 2, 5, 13
INVAR-1, Run: 097, F, 0, 0, 1, 5, 10, 11, 4, 5, 15
INVAR-1, Run: 098, F, 0, 1, 0, 12, 15, 12, 2, 11, 6
INVAR-1, Run: 099, F, 0, 2, 0, 8, 12, 12, 2, 11, 7
INVAR-1, Run: 100, F, 0, 1, 0, 12, 15, 12, 2, 16, 1
INVAR-10, Run: 001, F, 0, 2, 0, 8, 18, 16, 2, 21, 7
INVAR-10, Run: 002, F, 0, 2, 0, 8, 18, 16, 2, 23, 5
INVAR-10, Run: 003, F, 0, 2, 0, 11, 19, 15, 5, 18, 10
INVAR-10, Run: 004, F, 0, 2, 0, 14, 22, 16, 2, 16, 10
INVAR-10, Run: 005, F, 0, 2, 0, 11, 19, 15, 5, 16, 12
INVAR-10, Run: 006, F, 0, 2, 0, 8, 18, 16, 2, 15, 13
INVAR-10, Run: 007, F, 0, 2, 0, 11, 20, 16, 2, 23, 4
INVAR-10, Run: 008, F, 0, 2, 0, 11, 20, 16, 2, 20, 7
INVAR-10, Run: 009, F, 0, 1, 0, 9, 19, 16, 2, 27, 1
INVAR-10, Run: 010, F, 0, 2, 0, 11, 20, 16, 2, 15, 12
INVAR-10, Run: 011, F, 0, 2, 0, 17, 24, 16, 2, 12, 13
INVAR-10, Run: 012, F, 0, 2, 0, 5, 16, 16, 2, 19, 10
INVAR-10, Run: 013, F, 0, 2, 0, 14, 21, 15, 5, 13, 14
INVAR-10, Run: 014, F, 0, 1, 0, 15, 22, 15, 5, 15, 12
INVAR-10, Run: 015, F, 0, 1, 0, 12, 21, 16, 2, 21, 6
INVAR-10, Run: 016, F, 0, 2, 0, 14, 22, 16, 2, 15, 11
INVAR-10, Run: 017, F, 0, 2, 0, 11, 20, 16, 2, 21, 6
INVAR-10, Run: 018, F, 0, 2, 0, 11, 20, 16, 2, 24, 3
INVAR-10, Run: 019, F, 0, 2, 0, 11, 20, 16, 2, 19, 8
INVAR-10, Run: 020, F, 0, 1, 0, 12, 21, 16, 2, 18, 9
INVAR-10, Run: 021, F, 0, 2, 0, 8, 18, 16, 2, 21, 7
INVAR-10, Run: 022, F, 0, 2, 0, 14, 22, 16, 2, 23, 3
INVAR-10, Run: 023, F, 0, 2, 0, 14, 22, 16, 2, 18, 8
INVAR-10, Run: 024, F, 0, 2, 0, 5, 16, 16, 2, 25, 4
INVAR-10, Run: 025, F, 0, 2, 0, 8, 18, 16, 2, 23, 5
INVAR-10, Run: 026, F, 0, 1, 0, 6, 16, 15, 5, 16, 14
INVAR-10, Run: 027, F, 0, 1, 0, 9, 18, 15, 5, 16, 13
INVAR-10, Run: 028, F, 0, 2, 0, 8, 18, 16, 2, 25, 3
INVAR-10, Run: 029, F, 0, 1, 0, 9, 19, 16, 2, 17, 11
INVAR-10, Run: 030, F, 0, 1, 0, 6, 17, 16, 2, 25, 4
INVAR-10, Run: 031, F, 0, 1, 0, 6, 17, 16, 2, 21, 8
INVAR-10, Run: 032, F, 0, 0, 1, 8, 18, 15, 4, 12, 17
INVAR-10, Run: 033, F, 0, 2, 0, 17, 24, 16, 2, 18, 7
INVAR-10, Run: 034, F, 0, 1, 0, 9, 19, 16, 2, 20, 8
INVAR-10, Run: 035, F, 0, 2, 0, 11, 20, 16, 2, 18, 9
INVAR-10, Run: 036, F, 0, 1, 0, 6, 17, 16, 2, 23, 6
INVAR-10, Run: 037, F, 0, 2, 0, 5, 16, 16, 2, 17, 12
INVAR-10, Run: 038, F, 0, 2, 0, 14, 22, 16, 2, 21, 5
INVAR-10, Run: 039, F, 0, 2, 0, 5, 15, 15, 5, 17, 13
INVAR-10, Run: 040, F, 0, 1, 0, 9, 19, 16, 2, 21, 7
INVAR-10, Run: 041, F, 0, 2, 0, 14, 21, 15, 5, 15, 12
INVAR-10, Run: 042, F, 0, 2, 0, 14, 22, 16, 2, 21, 5
INVAR-10, Run: 043, F, 0, 2, 0, 5, 16, 16, 2, 14, 15
INVAR-10, Run: 044, F, 0, 1, 0, 6, 16, 15, 5, 21, 9
INVAR-10, Run: 045, F, 0, 1, 0, 6, 17, 16, 2, 14, 15
INVAR-10, Run: 046, F, 0, 2, 0, 11, 20, 16, 2, 24, 3
INVAR-10, Run: 047, F, 0, 2, 0, 17, 24, 16, 2, 17, 8
INVAR-10, Run: 048, F, 0, 1, 0, 6, 16, 15, 5, 18, 12
INVAR-10, Run: 049, F, 0, 2, 0, 5, 16, 16, 2, 16, 13
INVAR-10, Run: 050, F, 0, 2, 0, 11, 20, 16, 2, 17, 10
INVAR-10, Run: 051, F, 0, 1, 0, 9, 19, 16, 2, 24, 4
INVAR-10, Run: 052, F, 0, 1, 0, 3, 14, 15, 5, 19, 12
INVAR-10, Run: 053, F, 0, 1, 0, 6, 17, 16, 2, 16, 13
INVAR-10, Run: 054, F, 0, 2, 0, 11, 20, 16, 2, 19, 8
INVAR-10, Run: 055, F, 0, 2, 0, 14, 22, 16, 2, 23, 3
INVAR-10, Run: 056, F, 0, 0, 1, 8, 19, 16, 1, 15, 13
INVAR-10, Run: 057, F, 0, 2, 0, 8, 18, 16, 2, 22, 6
INVAR-10, Run: 058, F, 0, 1, 0, 3, 15, 16, 2, 14, 16
INVAR-10, Run: 059, F, 0, 2, 0, 11, 20, 16, 2, 22, 5
INVAR-10, Run: 060, F, 0, 0, 1, 2, 14, 15, 4, 13, 18
INVAR-10, Run: 061, F, 0, 2, 0, 5, 16, 16, 2, 23, 6
INVAR-10, Run: 062, F, 0, 1, 0, 9, 18, 15, 5, 18, 11
INVAR-10, Run: 063, F, 0, 2, 0, 11, 20, 16, 2, 15, 12
INVAR-10, Run: 064, F, 0, 2, 0, 11, 20, 16, 2, 16, 11
INVAR-10, Run: 065, F, 0, 2, 0, 8, 18, 16, 2, 15, 13
INVAR-10, Run: 066, F, 0, 2, 0, 5, 16, 16, 2, 21, 8
INVAR-10, Run: 067, F, 0, 2, 0, 11, 19, 15, 5, 21, 7
INVAR-10, Run: 068, F, 0, 2, 0, 11, 19, 15, 5, 15, 13
INVAR-10, Run: 069, F, 0, 2, 0, 11, 20, 16, 2, 22, 5
INVAR-10, Run: 070, F, 0, 1, 0, 6, 17, 16, 2, 26, 3
INVAR-10, Run: 071, F, 0, 2, 0, 14, 22, 16, 2, 24, 2
INVAR-10, Run: 072, F, 0, 0, 1, 8, 19, 16, 1, 10, 18
INVAR-10, Run: 073, F, 0, 2, 0, 8, 18, 16, 2, 21, 7
INVAR-10, Run: 074, F, 0, 2, 0, 11, 20, 16, 2, 20, 7
INVAR-10, Run: 075, F, 0, 0, 1, 8, 19, 16, 1, 16, 12
INVAR-10, Run: 076, F, 0, 2, 0, 5, 15, 15, 5, 18, 12
INVAR-10, Run: 077, F, 0, 1, 0, 9, 19, 16, 2, 22, 6
INVAR-10, Run: 078, F, 0, 2, 0, 8, 18, 16, 2, 24, 4
INVAR-10, Run: 079, F, 0, 1, 0, 12, 20, 15, 5, 22, 6
INVAR-10, Run: 080, F, 0, 0, 1, 2, 15, 16, 1, 12, 18
INVAR-10, Run: 081, F, 0, 2, 0, 11, 20, 16, 2, 25, 2
INVAR-10, Run: 082, F, 0, 1, 0, 6, 17, 16, 2, 18, 11
INVAR-10, Run: 083, F, 0, 2, 0, 8, 17, 15, 5, 20, 9
INVAR-10, Run: 084, F, 0, 2, 0, 8, 18, 16, 2, 16, 12
INVAR-10, Run: 085, F, 0, 2, 0, 5, 16, 16, 2, 21, 8
INVAR-10, Run: 086, F, 0, 2, 0, 5, 16, 16, 2, 22, 7
INVAR-10, Run: 087, F, 0, 2, 0, 8, 18, 16, 2, 11, 17
INVAR-10, Run: 088, F, 0, 2, 0, 11, 19, 15, 5, 20, 8
INVAR-10, Run: 089, F, 0, 2, 0, 14, 21, 15, 5, 20, 7
INVAR-10, Run: 090, F, 0, 2, 0, 11, 20, 16, 2, 15, 12
INVAR-10, Run: 091, F, 0, 2, 0, 5, 16, 16, 2, 16, 13
INVAR-10, Run: 092, F, 0, 2, 0, 5, 16, 16, 2, 17, 12
INVAR-10, Run: 093, F, 0, 2, 0, 11, 20, 16, 2, 20, 7
INVAR-10, Run: 094, F, 0, 2, 0, 11, 20, 16, 2, 20, 7
INVAR-10, Run: 095, F, 0, 2, 0, 11, 20, 16, 2, 15, 12
INVAR-10, Run: 096, F, 0, 2, 0, 11, 20, 16, 2, 15, 12
INVAR-10, Run: 097, F, 0, 2, 0, 11, 20, 16, 2, 18, 9
INVAR-10, Run: 098, F, 0, 2, 0, 17, 23, 15, 5, 18, 8
INVAR-10, Run: 099, F, 0, 1, 0, 9, 19, 16, 2, 19, 9
INVAR-10, Run: 100, F, 0, 2, 0, 8, 18, 16, 2, 19, 9
INVAR-11, Run: 001, F, 0, 2, 0, 10, 25, 33, 1, 42, 7
INVAR-11, Run: 002, F, 0, 1, 0, 11, 25, 32, 4, 36, 14
INVAR-11, Run: 003, F, 0, 2, 0, 7, 23, 33, 1, 36, 14
INVAR-11, Run: 004, F, 0, 2, 0, 10, 24, 32, 4, 16, 34
INVAR-11, Run: 005, F, 0, 2, 0, 16, 28, 32, 4, 33, 15
INVAR-11, Run: 006, F, 0, 2, 0, 10, 25, 33, 1, 28, 21
INVAR-11, Run: 007, F, 0, 2, 0, 19, 31, 33, 1, 39, 7
INVAR-11, Run: 008, F, 0, 2, 0, 10, 25, 33, 1, 33, 16
INVAR-11, Run: 009, F, 0, 2, 0, 16, 28, 32, 4, 34, 14
INVAR-11, Run: 010, F, 0, 2, 0, 22, 33, 33, 1, 41, 4
INVAR-11, Run: 011, F, 0, 2, 0, 13, 26, 32, 4, 22, 27
INVAR-11, Run: 012, F, 0, 2, 0, 10, 24, 32, 4, 42, 8
INVAR-11, Run: 013, F, 0, 2, 0, 13, 26, 32, 4, 25, 24
INVAR-11, Run: 014, F, 0, 2, 0, 16, 29, 33, 1, 43, 4
INVAR-11, Run: 015, F, 0, 2, 0, 22, 33, 33, 1, 41, 4
INVAR-11, Run: 016, F, 0, 2, 0, 16, 29, 33, 1, 39, 8
INVAR-11, Run: 017, F, 0, 2, 0, 19, 30, 32, 4, 28, 19
INVAR-11, Run: 018, F, 0, 1, 0, 17, 29, 32, 4, 36, 12
INVAR-11, Run: 019, F, 0, 2, 0, 16, 28, 32, 4, 30, 18
INVAR-11, Run: 020, F, 0, 2, 0, 10, 25, 33, 1, 43, 6
INVAR-11, Run: 021, F, 0, 0, 1, 13, 27, 32, 3, 34, 15
INVAR-11, Run: 022, F, 0, 2, 0, 16, 29, 33, 1, 45, 2
INVAR-11, Run: 023, F, 0, 2, 0, 13, 26, 32, 4, 34, 15
INVAR-11, Run: 024, F, 0, 1, 0, 8, 22, 31, 7, 33, 19
INVAR-11, Run: 025, F, 0, 2, 0, 13, 27, 33, 1, 40, 8
INVAR-11, Run: 026, F, 0, 2, 0, 7, 22, 32, 4, 20, 31
INVAR-11, Run: 027, F, 0, 1, 0, 20, 32, 33, 1, 34, 12
INVAR-11, Run: 028, F, 0, 1, 0, 11, 25, 32, 4, 33, 17
INVAR-11, Run: 029, F, 0, 2, 0, 19, 30, 32, 4, 35, 12
INVAR-11, Run: 030, F, 0, 2, 0, 10, 25, 33, 1, 34, 15
INVAR-11, Run: 031, F, 0, 2, 0, 16, 28, 32, 4, 39, 9
INVAR-11, Run: 032, F, 0, 2, 0, 16, 29, 33, 1, 43, 4
INVAR-11, Run: 033, F, 0, 2, 0, 19, 30, 32, 4, 32, 15
INVAR-11, Run: 034, F, 0, 2, 0, 10, 25, 33, 1, 39, 10
INVAR-11, Run: 035, F, 0, 2, 0, 16, 29, 33, 1, 40, 7
INVAR-11, Run: 036, F, 0, 2, 0, 22, 32, 32, 4, 32, 14
INVAR-11, Run: 037, F, 0, 2, 0, 13, 27, 33, 1, 34, 14
INVAR-11, Run: 038, F, 0, 1, 0, 14, 27, 32, 4, 37, 12
INVAR-11, Run: 039, F, 0, 0, 1, 13, 27, 32, 3, 20, 29
INVAR-11, Run: 040, F, 0, 2, 0, 16, 27, 31, 7, 28, 21
INVAR-11, Run: 041, F, 0, 2, 0, 16, 29, 33, 1, 40, 7
INVAR-11, Run: 042, F, 0, 1, 0, 8, 24, 33, 1, 42, 8
INVAR-11, Run: 043, F, 0, 2, 0, 13, 26, 32, 4, 25, 24
INVAR-11, Run: 044, F, 0, 1, 0, 23, 33, 32, 4, 31, 15
INVAR-11, Run: 045, F, 0, 2, 0, 13, 26, 32, 4, 29, 20
INVAR-11, Run: 046, F, 0, 1, 0, 8, 23, 32, 4, 32, 19
INVAR-11, Run: 047, F, 0, 2, 0, 13, 26, 32, 4, 18, 31
INVAR-11, Run: 048, F, 0, 2, 0, 22, 32, 32, 4, 33, 13
INVAR-11, Run: 049, F, 0, 2, 0, 13, 27, 33, 1, 35, 13
INVAR-11, Run: 050, F, 0, 2, 0, 10, 25, 33, 1, 31, 18
INVAR-11, Run: 051, F, 0, 2, 0, 22, 33, 33, 1, 30, 15
INVAR-11, Run: 052, F, 0, 2, 0, 13, 27, 33, 1, 39, 9
INVAR-11, Run: 053, F, 0, 2, 0, 16, 28, 32, 4, 36, 12
INVAR-11, Run: 054, F, 0, 2, 0, 10, 25, 33, 1, 35, 14
INVAR-11, Run: 055, F, 0, 2, 0, 10, 25, 33, 1, 36, 13
INVAR-11, Run: 056, F, 0, 2, 0, 13, 27, 33, 1, 35, 13
INVAR-11, Run: 057, F, 0, 2, 0, 13, 26, 32, 4, 37, 12
INVAR-11, Run: 058, F, 0, 2, 0, 7, 22, 32, 4, 30, 21
INVAR-11, Run: 059, F, 0, 2, 0, 10, 24, 32, 4, 31, 19
INVAR-11, Run: 060, F, 0, 1, 0, 20, 32, 33, 1, 36, 10
INVAR-11, Run: 061, F, 0, 2, 0, 10, 24, 32, 4, 15, 35
INVAR-11, Run: 062, F, 0, 2, 0, 16, 28, 32, 4, 31, 17
INVAR-11, Run: 063, F, 0, 1, 0, 14, 28, 33, 1, 39, 9
INVAR-11, Run: 064, F, 0, 2, 0, 22, 32, 32, 4, 23, 23
INVAR-11, Run: 065, F, 0, 2, 0, 25, 34, 32, 4, 38, 7
INVAR-11, Run: 066, F, 0, 2, 0, 13, 26, 32, 4, 23, 26
INVAR-11, Run: 067, F, 0, 2, 0, 13, 27, 33, 1, 38, 10
INVAR-11, Run: 068, F, 0, 2, 0, 10, 24, 32, 4, 38, 12
INVAR-11, Run: 069, F, 0, 2, 0, 13, 27, 33, 1, 34, 14
INVAR-11, Run: 070, F, 0, 1, 0, 14, 27, 32, 4, 36, 13
INVAR-11, Run: 071, F, 0, 1, 0, 5, 21, 32, 4, 35, 17
INVAR-11, Run: 072, F, 0, 2, 0, 10, 24, 32, 4, 28, 22
INVAR-11, Run: 073, F, 0, 2, 0, 7, 22, 32, 4, 33, 18
INVAR-11, Run: 074, F, 0, 1, 0, 14, 28, 33, 1, 39, 9
INVAR-11, Run: 075, F, 0, 2, 0, 16, 28, 32, 4, 34, 14
INVAR-11, Run: 076, F, 0, 1, 0, 14, 27, 32, 4, 27, 22
INVAR-11, Run: 077, F, 0, 2, 0, 13, 27, 33, 1, 38, 10
INVAR-11, Run: 078, F, 0, 2, 0, 10, 24, 32, 4, 20, 30
INVAR-11, Run: 079, F, 0, 2, 0, 22, 33, 33, 1, 31, 14
INVAR-11, Run: 080, F, 0, 1, 0, 17, 29, 32, 4, 39, 9
INVAR-11, Run: 081, F, 0, 2, 0, 13, 27, 33, 1, 32, 16
INVAR-11, Run: 082, F, 0, 1, 0, 11, 25, 32, 4, 26, 24
INVAR-11, Run: 083, F, 0, 1, 0, 17, 29, 32, 4, 35, 13
INVAR-11, Run: 084, F, 0, 1, 0, 17, 30, 33, 1, 39, 8
INVAR-11, Run: 085, F, 0, 1, 0, 14, 27, 32, 4, 26, 23
INVAR-11, Run: 086, F, 0, 1, 0, 11, 25, 32, 4, 36, 14
INVAR-11, Run: 087, F, 0, 1, 0, 11, 24, 31, 7, 23, 28
INVAR-11, Run: 088, F, 0, 2, 0, 19, 31, 33, 1, 37, 9
INVAR-11, Run: 089, F, 0, 2, 0, 10, 25, 33, 1, 35, 14
INVAR-11, Run: 090, F, 0, 2, 0, 13, 26, 32, 4, 25, 24
INVAR-11, Run: 091, F, 0, 1, 0, 14, 28, 33, 1, 32, 16
INVAR-11, Run: 092, F, 0, 2, 0, 13, 27, 33, 1, 40, 8
INVAR-11, Run: 093, F, 0, 2, 0, 10, 24, 32, 4, 19, 31
INVAR-11, Run: 094, F, 0, 2, 0, 10, 25, 33, 1, 32, 17
INVAR-11, Run: 095, F, 0, 2, 0, 10, 24, 32, 4, 30, 20
INVAR-11, Run: 096, F, 0, 2, 0, 16, 29, 33, 1, 31, 16
INVAR-11, Run: 097, F, 0, 2, 0, 16, 29, 33, 1, 37, 10
INVAR-11, Run: 098, F, 0, 2, 0, 22, 33, 33, 1, 29, 16
INVAR-11, Run: 099, F, 0, 2, 0, 25, 35, 33, 1, 42, 2
INVAR-11, Run: 100, F, 0, 2, 0, 10, 24, 32, 4, 22, 28
INVAR-12, Run: 001, F, 0, 1, 0, 19, 54, 65, 5, 76, 29
INVAR-12, Run: 002, F, 0, 2, 0, 27, 60, 66, 2, 85, 16
INVAR-12, Run: 003, F, 0, 1, 0, 28, 60, 65, 5, 67, 35
INVAR-12, Run: 004, F, 0, 2, 0, 30, 62, 66, 2, 80, 20
INVAR-12, Run: 005, F, 0, 2, 0, 36, 66, 66, 2, 67, 31
INVAR-12, Run: 006, F, 0, 2, 0, 21, 55, 65, 5, 63, 41
INVAR-12, Run: 007, F, 0, 2, 0, 18, 54, 66, 2, 68, 36
INVAR-12, Run: 008, F, 0, 2, 0, 24, 58, 66, 2, 65, 37
INVAR-12, Run: 009, F, 0, 2, 0, 33, 64, 66, 2, 85, 14
INVAR-12, Run: 010, F, 0, 1, 0, 16, 52, 65, 5, 70, 36
INVAR-12, Run: 011, F, 0, 2, 0, 33, 64, 66, 2, 79, 20
INVAR-12, Run: 012, F, 0, 2, 0, 24, 58, 66, 2, 73, 29
INVAR-12, Run: 013, F, 0, 1, 0, 31, 63, 66, 2, 85, 15
INVAR-12, Run: 014, F, 0, 2, 0, 30, 62, 66, 2, 75, 25
INVAR-12, Run: 015, F, 0, 0, 1, 15, 52, 65, 4, 63, 43
INVAR-12, Run: 016, F, 0, 1, 0, 31, 63, 66, 2, 77, 23
INVAR-12, Run: 017, F, 0, 2, 0, 27, 59, 65, 5, 91, 11
INVAR-12, Run: 018, F, 0, 2, 0, 30, 62, 66, 2, 88, 12
INVAR-12, Run: 019, F, 0, 1, 0, 28, 61, 66, 2, 90, 11
INVAR-12, Run: 020, F, 0, 1, 0, 22, 56, 65, 5, 75, 29
INVAR-12, Run: 021, F, 0, 2, 0, 24, 58, 66, 2, 63, 39
INVAR-12, Run: 022, F, 0, 2, 0, 33, 64, 66, 2, 87, 12
INVAR-12, Run: 023, F, 0, 2, 0, 39, 68, 66, 2, 83, 14
INVAR-12, Run: 024, F, 0, 2, 0, 33, 64, 66, 2, 87, 12
INVAR-12, Run: 025, F, 0, 1, 0, 22, 56, 65, 5, 56, 48
INVAR-12, Run: 026, F, 0, 2, 0, 21, 55, 65, 5, 64, 40
INVAR-12, Run: 027, F, 0, 1, 0, 22, 57, 66, 2, 86, 17
INVAR-12, Run: 028, F, 0, 1, 0, 25, 58, 65, 5, 70, 33
INVAR-12, Run: 029, F, 0, 2, 0, 30, 62, 66, 2, 61, 39
INVAR-12, Run: 030, F, 0, 2, 0, 36, 66, 66, 2, 82, 16
INVAR-12, Run: 031, F, 0, 1, 0, 22, 56, 65, 5, 60, 44
