Input Number, Run_Number, Result@ 100, X1, Y, X2, NEW_REACTION, Reaction1, Reaction2
INVAR-1, Run: 041, P, 0, 0, 10, 12, 26, 14
INVAR-1, Run: 042, P, 0, 0, 6, 10, 28, 18
INVAR-1, Run: 043, P, 0, 0, 6, 10, 28, 18
INVAR-1, Run: 044, P, 0, 0, 8, 11, 27, 16
INVAR-1, Run: 045, P, 0, 0, 2, 8, 30, 22
INVAR-1, Run: 046, P, 0, 0, 8, 11, 27, 16
INVAR-1, Run: 047, P, 0, 0, 8, 11, 27, 16
INVAR-1, Run: 048, P, 0, 0, 12, 13, 25, 12
INVAR-1, Run: 049, P, 0, 0, 8, 11, 27, 16
INVAR-1, Run: 050, P, 0, 0, 6, 10, 28, 18
INVAR-1, Run: 051, P, 0, 0, 12, 13, 25, 12
INVAR-1, Run: 052, P, 0, 0, 8, 11, 27, 16
INVAR-1, Run: 053, P, 0, 0, 4, 9, 29, 20
INVAR-1, Run: 054, P, 0, 0, 8, 11, 27, 16
INVAR-1, Run: 055, P, 0, 0, 12, 13, 25, 12
INVAR-1, Run: 056, P, 0, 0, 8, 11, 27, 16
INVAR-1, Run: 057, P, 0, 0, 10, 12, 26, 14
INVAR-1, Run: 058, P, 0, 0, 14, 14, 24, 10
INVAR-1, Run: 059, P, 0, 0, 10, 12, 26, 14
INVAR-1, Run: 060, P, 0, 0, 12, 13, 25, 12
INVAR-1, Run: 061, P, 0, 0, 6, 10, 28, 18
INVAR-1, Run: 062, P, 0, 0, 10, 12, 26, 14
INVAR-1, Run: 063, P, 0, 0, 6, 10, 28, 18
INVAR-1, Run: 064, P, 0, 0, 10, 12, 26, 14
INVAR-1, Run: 065, P, 0, 0, 8, 11, 27, 16
INVAR-1, Run: 066, P, 0, 0, 14, 14, 24, 10
INVAR-1, Run: 067, P, 0, 0, 8, 11, 27, 16
INVAR-1, Run: 068, P, 0, 0, 6, 10, 28, 18
INVAR-1, Run: 069, P, 0, 0, 10, 12, 26, 14
INVAR-1, Run: 070, P, 0, 0, 6, 10, 28, 18
INVAR-1, Run: 071, P, 0, 0, 10, 12, 26, 14
INVAR-1, Run: 072, P, 0, 0, 6, 10, 28, 18
INVAR-1, Run: 073, P, 0, 0, 12, 13, 25, 12
INVAR-1, Run: 074, P, 0, 0, 8, 11, 27, 16
INVAR-1, Run: 075, P, 0, 0, 10, 12, 26, 14
INVAR-1, Run: 076, P, 0, 0, 14, 14, 24, 10
INVAR-1, Run: 077, P, 0, 0, 10, 12, 26, 14
INVAR-1, Run: 078, P, 0, 0, 6, 10, 28, 18
INVAR-1, Run: 079, P, 0, 0, 8, 11, 27, 16
INVAR-1, Run: 080, P, 0, 0, 8, 11, 27, 16
INVAR-1, Run: 081, P, 0, 0, 12, 13, 25, 12
INVAR-1, Run: 082, P, 0, 0, 4, 9, 29, 20
INVAR-1, Run: 083, P, 0, 0, 8, 11, 27, 16
INVAR-1, Run: 084, P, 0, 0, 10, 12, 26, 14
INVAR-1, Run: 085, P, 0, 0, 10, 12, 26, 14
INVAR-1, Run: 086, P, 0, 0, 4, 9, 29, 20
INVAR-1, Run: 087, P, 0, 0, 4, 9, 29, 20
INVAR-1, Run: 088, P, 0, 0, 4, 9, 29, 20
INVAR-1, Run: 089, P, 0, 0, 12, 13, 25, 12
INVAR-1, Run: 090, P, 0, 0, 6, 10, 28, 18
INVAR-1, Run: 091, P, 0, 0, 8, 11, 27, 16
INVAR-1, Run: 092, P, 0, 0, 8, 11, 27, 16
INVAR-1, Run: 093, P, 0, 0, 12, 13, 25, 12
INVAR-1, Run: 094, P, 0, 0, 4, 9, 29, 20
INVAR-1, Run: 095, P, 0, 0, 10, 12, 26, 14
INVAR-1, Run: 096, P, 0, 0, 6, 10, 28, 18
INVAR-1, Run: 097, P, 0, 0, 12, 13, 25, 12
INVAR-1, Run: 098, P, 0, 0, 4, 9, 29, 20
INVAR-1, Run: 099, P, 0, 0, 12, 13, 25, 12
INVAR-1, Run: 100, P, 0, 0, 8, 11, 27, 16
INVAR-10, Run: 001, P, 0, 0, 22, 15, 35, 20
INVAR-10, Run: 002, P, 0, 0, 20, 14, 36, 22
INVAR-10, Run: 003, P, 0, 0, 16, 12, 38, 26
INVAR-10, Run: 004, P, 0, 0, 20, 14, 36, 22
INVAR-10, Run: 005, P, 0, 0, 18, 13, 37, 24
INVAR-10, Run: 006, P, 0, 0, 22, 15, 35, 20
INVAR-10, Run: 007, P, 0, 0, 18, 13, 37, 24
INVAR-10, Run: 008, P, 0, 0, 16, 12, 38, 26
INVAR-10, Run: 009, P, 0, 0, 18, 13, 37, 24
INVAR-10, Run: 010, P, 0, 0, 20, 14, 36, 22
INVAR-10, Run: 011, P, 0, 0, 22, 15, 35, 20
INVAR-10, Run: 012, P, 0, 0, 18, 13, 37, 24
INVAR-10, Run: 013, P, 0, 0, 18, 13, 37, 24
INVAR-10, Run: 014, P, 0, 0, 16, 12, 38, 26
INVAR-10, Run: 015, P, 0, 0, 22, 15, 35, 20
INVAR-10, Run: 016, P, 0, 0, 18, 13, 37, 24
INVAR-10, Run: 017, P, 0, 0, 18, 13, 37, 24
INVAR-10, Run: 018, P, 0, 0, 20, 14, 36, 22
INVAR-10, Run: 019, P, 0, 0, 22, 15, 35, 20
INVAR-10, Run: 020, P, 0, 0, 20, 14, 36, 22
INVAR-10, Run: 021, P, 0, 0, 16, 12, 38, 26
INVAR-10, Run: 022, P, 0, 0, 18, 13, 37, 24
INVAR-10, Run: 023, P, 0, 0, 20, 14, 36, 22
INVAR-10, Run: 024, P, 0, 0, 16, 12, 38, 26
INVAR-10, Run: 025, P, 0, 0, 18, 13, 37, 24
INVAR-10, Run: 026, P, 0, 0, 18, 13, 37, 24
INVAR-10, Run: 027, P, 0, 0, 22, 15, 35, 20
INVAR-10, Run: 028, P, 0, 0, 24, 16, 34, 18
INVAR-10, Run: 029, P, 0, 0, 20, 14, 36, 22
INVAR-10, Run: 030, P, 0, 0, 22, 15, 35, 20
INVAR-10, Run: 031, P, 0, 0, 18, 13, 37, 24
INVAR-10, Run: 032, P, 0, 0, 22, 15, 35, 20
INVAR-10, Run: 033, P, 0, 0, 10, 9, 41, 32
INVAR-10, Run: 034, P, 0, 0, 20, 14, 36, 22
INVAR-10, Run: 035, P, 0, 0, 16, 12, 38, 26
INVAR-10, Run: 036, P, 0, 0, 18, 13, 37, 24
INVAR-10, Run: 037, P, 0, 0, 16, 12, 38, 26
INVAR-10, Run: 038, P, 0, 0, 18, 13, 37, 24
INVAR-10, Run: 039, P, 0, 0, 22, 15, 35, 20
INVAR-10, Run: 040, P, 0, 0, 12, 10, 40, 30
INVAR-10, Run: 041, P, 0, 0, 24, 16, 34, 18
INVAR-10, Run: 042, P, 0, 0, 24, 16, 34, 18
INVAR-10, Run: 043, P, 0, 0, 16, 12, 38, 26
INVAR-10, Run: 044, P, 0, 0, 20, 14, 36, 22
INVAR-10, Run: 045, P, 0, 0, 14, 11, 39, 28
INVAR-10, Run: 046, P, 0, 0, 20, 14, 36, 22
INVAR-10, Run: 047, P, 0, 0, 14, 11, 39, 28
INVAR-10, Run: 048, P, 0, 0, 20, 14, 36, 22
INVAR-10, Run: 049, P, 0, 0, 20, 14, 36, 22
INVAR-10, Run: 050, P, 0, 0, 18, 13, 37, 24
INVAR-10, Run: 051, P, 0, 0, 14, 11, 39, 28
INVAR-10, Run: 052, P, 0, 0, 18, 13, 37, 24
INVAR-10, Run: 053, P, 0, 0, 22, 15, 35, 20
INVAR-10, Run: 054, P, 0, 0, 22, 15, 35, 20
INVAR-10, Run: 055, P, 0, 0, 28, 18, 32, 14
INVAR-10, Run: 056, P, 0, 0, 16, 12, 38, 26
INVAR-10, Run: 057, P, 0, 0, 10, 9, 41, 32
INVAR-10, Run: 058, P, 0, 0, 24, 16, 34, 18
INVAR-10, Run: 059, P, 0, 0, 20, 14, 36, 22
INVAR-10, Run: 060, P, 0, 0, 24, 16, 34, 18
INVAR-10, Run: 061, P, 0, 0, 18, 13, 37, 24
INVAR-10, Run: 062, P, 0, 0, 14, 11, 39, 28
INVAR-10, Run: 063, P, 0, 0, 20, 14, 36, 22
INVAR-10, Run: 064, P, 0, 0, 16, 12, 38, 26
INVAR-10, Run: 065, P, 0, 0, 18, 13, 37, 24
INVAR-10, Run: 066, P, 0, 0, 18, 13, 37, 24
INVAR-10, Run: 067, P, 0, 0, 20, 14, 36, 22
INVAR-10, Run: 068, P, 0, 0, 22, 15, 35, 20
INVAR-10, Run: 069, P, 0, 0, 20, 14, 36, 22
INVAR-10, Run: 070, P, 0, 0, 22, 15, 35, 20
INVAR-10, Run: 071, P, 0, 0, 22, 15, 35, 20
INVAR-10, Run: 072, P, 0, 0, 14, 11, 39, 28
INVAR-10, Run: 073, P, 0, 0, 22, 15, 35, 20
INVAR-10, Run: 074, P, 0, 0, 18, 13, 37, 24
INVAR-10, Run: 075, P, 0, 0, 16, 12, 38, 26
INVAR-10, Run: 076, P, 0, 0, 20, 14, 36, 22
INVAR-10, Run: 077, P, 0, 0, 14, 11, 39, 28
INVAR-10, Run: 078, P, 0, 0, 22, 15, 35, 20
INVAR-10, Run: 079, P, 0, 0, 18, 13, 37, 24
INVAR-10, Run: 080, P, 0, 0, 20, 14, 36, 22
INVAR-10, Run: 081, P, 0, 0, 16, 12, 38, 26
INVAR-10, Run: 082, P, 0, 0, 16, 12, 38, 26
INVAR-10, Run: 083, P, 0, 0, 18, 13, 37, 24
INVAR-10, Run: 084, P, 0, 0, 24, 16, 34, 18
INVAR-10, Run: 085, P, 0, 0, 14, 11, 39, 28
INVAR-10, Run: 086, P, 0, 0, 22, 15, 35, 20
INVAR-10, Run: 087, P, 0, 0, 16, 12, 38, 26
INVAR-10, Run: 088, P, 0, 0, 16, 12, 38, 26
INVAR-10, Run: 089, P, 0, 0, 14, 11, 39, 28
INVAR-10, Run: 090, P, 0, 0, 22, 15, 35, 20
INVAR-10, Run: 091, P, 0, 0, 20, 14, 36, 22
INVAR-10, Run: 092, P, 0, 0, 16, 12, 38, 26
INVAR-10, Run: 093, P, 0, 0, 16, 12, 38, 26
INVAR-10, Run: 094, P, 0, 0, 20, 14, 36, 22
INVAR-10, Run: 095, P, 0, 0, 14, 11, 39, 28
INVAR-10, Run: 096, P, 0, 0, 20, 14, 36, 22
INVAR-10, Run: 097, P, 0, 0, 26, 17, 33, 16
INVAR-10, Run: 098, P, 0, 0, 18, 13, 37, 24
INVAR-10, Run: 099, P, 0, 0, 20, 14, 36, 22
INVAR-10, Run: 100, P, 0, 0, 18, 13, 37, 24
INVAR-11, Run: 001, P, 0, 0, 18, 30, 70, 40
INVAR-11, Run: 002, P, 0, 0, 20, 31, 69, 38
INVAR-11, Run: 003, P, 0, 0, 14, 28, 72, 44
INVAR-11, Run: 004, P, 0, 0, 26, 34, 66, 32
INVAR-11, Run: 005, P, 0, 0, 20, 31, 69, 38
INVAR-11, Run: 006, P, 0, 0, 22, 32, 68, 36
INVAR-11, Run: 007, P, 0, 0, 22, 32, 68, 36
INVAR-11, Run: 008, P, 0, 0, 16, 29, 71, 42
INVAR-11, Run: 009, P, 0, 0, 18, 30, 70, 40
INVAR-11, Run: 010, P, 0, 0, 18, 30, 70, 40
INVAR-11, Run: 011, P, 0, 0, 26, 34, 66, 32
INVAR-11, Run: 012, P, 0, 0, 22, 32, 68, 36
INVAR-11, Run: 013, P, 0, 0, 14, 28, 72, 44
INVAR-11, Run: 014, P, 0, 0, 16, 29, 71, 42
INVAR-11, Run: 015, P, 0, 0, 20, 31, 69, 38
INVAR-11, Run: 016, P, 0, 0, 24, 33, 67, 34
INVAR-11, Run: 017, P, 0, 0, 16, 29, 71, 42
INVAR-11, Run: 018, P, 0, 0, 24, 33, 67, 34
INVAR-11, Run: 019, P, 0, 0, 24, 33, 67, 34
INVAR-11, Run: 020, P, 0, 0, 18, 30, 70, 40
INVAR-11, Run: 021, P, 0, 0, 16, 29, 71, 42
INVAR-11, Run: 022, P, 0, 0, 16, 29, 71, 42
INVAR-11, Run: 023, P, 0, 0, 22, 32, 68, 36
INVAR-11, Run: 024, P, 0, 0, 24, 33, 67, 34
INVAR-11, Run: 025, P, 0, 0, 16, 29, 71, 42
INVAR-11, Run: 026, P, 0, 0, 30, 36, 64, 28
INVAR-11, Run: 027, P, 0, 0, 16, 29, 71, 42
INVAR-11, Run: 028, P, 0, 0, 18, 30, 70, 40
INVAR-11, Run: 029, P, 0, 0, 22, 32, 68, 36
INVAR-11, Run: 030, P, 0, 0, 14, 28, 72, 44
INVAR-11, Run: 031, P, 0, 0, 22, 32, 68, 36
INVAR-11, Run: 032, P, 0, 0, 28, 35, 65, 30
INVAR-11, Run: 033, P, 0, 0, 20, 31, 69, 38
INVAR-11, Run: 034, P, 0, 0, 26, 34, 66, 32
INVAR-11, Run: 035, P, 0, 0, 24, 33, 67, 34
INVAR-11, Run: 036, P, 0, 0, 24, 33, 67, 34
INVAR-11, Run: 037, P, 0, 0, 28, 35, 65, 30
INVAR-11, Run: 038, P, 0, 0, 26, 34, 66, 32
INVAR-11, Run: 039, P, 0, 0, 16, 29, 71, 42
INVAR-11, Run: 040, P, 0, 0, 26, 34, 66, 32
INVAR-11, Run: 041, P, 0, 0, 22, 32, 68, 36
INVAR-11, Run: 042, P, 0, 0, 22, 32, 68, 36
INVAR-11, Run: 043, P, 0, 0, 14, 28, 72, 44
INVAR-11, Run: 044, P, 0, 0, 22, 32, 68, 36
INVAR-11, Run: 045, P, 0, 0, 16, 29, 71, 42
INVAR-11, Run: 046, P, 0, 0, 24, 33, 67, 34
INVAR-11, Run: 047, P, 0, 0, 18, 30, 70, 40
INVAR-11, Run: 048, P, 0, 0, 16, 29, 71, 42
INVAR-11, Run: 049, P, 0, 0, 18, 30, 70, 40
INVAR-11, Run: 050, P, 0, 0, 20, 31, 69, 38
INVAR-11, Run: 051, P, 0, 0, 14, 28, 72, 44
INVAR-11, Run: 052, P, 0, 0, 24, 33, 67, 34
INVAR-11, Run: 053, P, 0, 0, 22, 32, 68, 36
INVAR-11, Run: 054, P, 0, 0, 18, 30, 70, 40
INVAR-11, Run: 055, P, 0, 0, 14, 28, 72, 44
INVAR-11, Run: 056, P, 0, 0, 16, 29, 71, 42
INVAR-11, Run: 057, P, 0, 0, 18, 30, 70, 40
INVAR-11, Run: 058, P, 0, 0, 22, 32, 68, 36
INVAR-11, Run: 059, P, 0, 0, 26, 34, 66, 32
INVAR-11, Run: 060, P, 0, 0, 18, 30, 70, 40
INVAR-11, Run: 061, P, 0, 0, 20, 31, 69, 38
INVAR-11, Run: 062, P, 0, 0, 24, 33, 67, 34
INVAR-11, Run: 063, P, 0, 0, 18, 30, 70, 40
INVAR-11, Run: 064, P, 0, 0, 20, 31, 69, 38
INVAR-11, Run: 065, P, 0, 0, 16, 29, 71, 42
INVAR-11, Run: 066, P, 0, 0, 20, 31, 69, 38
INVAR-11, Run: 067, P, 0, 0, 18, 30, 70, 40
INVAR-11, Run: 068, P, 0, 0, 12, 27, 73, 46
INVAR-11, Run: 069, P, 0, 0, 24, 33, 67, 34
INVAR-11, Run: 070, P, 0, 0, 22, 32, 68, 36
INVAR-11, Run: 071, P, 0, 0, 24, 33, 67, 34
INVAR-11, Run: 072, P, 0, 0, 22, 32, 68, 36
INVAR-11, Run: 073, P, 0, 0, 26, 34, 66, 32
INVAR-11, Run: 074, P, 0, 0, 32, 37, 63, 26
INVAR-11, Run: 075, P, 0, 0, 22, 32, 68, 36
INVAR-11, Run: 076, P, 0, 0, 22, 32, 68, 36
INVAR-11, Run: 077, P, 0, 0, 16, 29, 71, 42
INVAR-11, Run: 078, P, 0, 0, 24, 33, 67, 34
INVAR-11, Run: 079, P, 0, 0, 20, 31, 69, 38
INVAR-11, Run: 080, P, 0, 0, 18, 30, 70, 40
INVAR-11, Run: 081, P, 0, 0, 22, 32, 68, 36
INVAR-11, Run: 082, P, 0, 0, 14, 28, 72, 44
INVAR-11, Run: 083, P, 0, 0, 20, 31, 69, 38
INVAR-11, Run: 084, P, 0, 0, 20, 31, 69, 38
INVAR-11, Run: 085, P, 0, 0, 14, 28, 72, 44
INVAR-11, Run: 086, P, 0, 0, 26, 34, 66, 32
INVAR-11, Run: 087, P, 0, 0, 24, 33, 67, 34
INVAR-11, Run: 088, P, 0, 0, 18, 30, 70, 40
INVAR-11, Run: 089, P, 0, 0, 18, 30, 70, 40
INVAR-11, Run: 090, P, 0, 0, 20, 31, 69, 38
INVAR-11, Run: 091, P, 0, 0, 14, 28, 72, 44
INVAR-11, Run: 092, P, 0, 0, 24, 33, 67, 34
INVAR-11, Run: 093, P, 0, 0, 18, 30, 70, 40
INVAR-11, Run: 094, P, 0, 0, 26, 34, 66, 32
INVAR-11, Run: 095, P, 0, 0, 18, 30, 70, 40
INVAR-11, Run: 096, P, 0, 0, 18, 30, 70, 40
INVAR-11, Run: 097, P, 0, 0, 24, 33, 67, 34
INVAR-11, Run: 098, P, 0, 0, 22, 32, 68, 36
INVAR-11, Run: 099, P, 0, 0, 20, 31, 69, 38
INVAR-11, Run: 100, P, 0, 0, 24, 33, 67, 34
INVAR-12, Run: 001, P, 0, 0, 60, 65, 135, 70
INVAR-12, Run: 002, P, 0, 0, 46, 58, 142, 84
INVAR-12, Run: 003, P, 0, 0, 56, 63, 137, 74
INVAR-12, Run: 004, P, 0, 0, 48, 59, 141, 82
INVAR-12, Run: 005, P, 0, 0, 56, 63, 137, 74
INVAR-12, Run: 006, P, 0, 0, 44, 57, 143, 86
INVAR-12, Run: 007, P, 0, 0, 50, 60, 140, 80
INVAR-12, Run: 008, P, 0, 0, 52, 61, 139, 78
INVAR-12, Run: 009, P, 0, 0, 58, 64, 136, 72
INVAR-12, Run: 010, P, 0, 0, 54, 62, 138, 76
INVAR-12, Run: 011, P, 0, 0, 46, 58, 142, 84
INVAR-12, Run: 012, P, 0, 0, 54, 62, 138, 76
INVAR-12, Run: 013, P, 0, 0, 46, 58, 142, 84
INVAR-12, Run: 014, P, 0, 0, 50, 60, 140, 80
INVAR-12, Run: 015, P, 0, 0, 44, 57, 143, 86
INVAR-12, Run: 016, P, 0, 0, 54, 62, 138, 76
INVAR-12, Run: 017, P, 0, 0, 54, 62, 138, 76
INVAR-12, Run: 018, P, 0, 0, 48, 59, 141, 82
INVAR-12, Run: 019, P, 0, 0, 52, 61, 139, 78
INVAR-12, Run: 020, P, 0, 0, 48, 59, 141, 82
INVAR-12, Run: 021, P, 0, 0, 48, 59, 141, 82
INVAR-12, Run: 022, P, 0, 0, 46, 58, 142, 84
INVAR-12, Run: 023, P, 0, 0, 50, 60, 140, 80
INVAR-12, Run: 024, P, 0, 0, 44, 57, 143, 86
INVAR-12, Run: 025, P, 0, 0, 46, 58, 142, 84
INVAR-12, Run: 026, P, 0, 0, 50, 60, 140, 80
INVAR-12, Run: 027, P, 0, 0, 48, 59, 141, 82
INVAR-12, Run: 028, P, 0, 0, 54, 62, 138, 76
INVAR-12, Run: 029, P, 0, 0, 52, 61, 139, 78
INVAR-12, Run: 030, P, 0, 0, 54, 62, 138, 76
INVAR-12, Run: 031, P, 0, 0, 64, 67, 133, 66
INVAR-12, Run: 032, P, 0, 0, 62, 66, 134, 68
INVAR-12, Run: 033, P, 0, 0, 50, 60, 140, 80
INVAR-12, Run: 034, P, 0, 0, 56, 63, 137, 74
INVAR-12, Run: 035, P, 0, 0, 40, 55, 145, 90
INVAR-12, Run: 036, P, 0, 0, 64, 67, 133, 66
INVAR-12, Run: 037, P, 0, 0, 58, 64, 136, 72
INVAR-12, Run: 038, P, 0, 0, 52, 61, 139, 78
INVAR-12, Run: 039, P, 0, 0, 50, 60, 140, 80
INVAR-12, Run: 040, P, 0, 0, 48, 59, 141, 82
INVAR-12, Run: 041, P, 0, 0, 56, 63, 137, 74
INVAR-12, Run: 042, P, 0, 0, 52, 61, 139, 78
INVAR-12, Run: 043, P, 0, 0, 54, 62, 138, 76
INVAR-12, Run: 044, P, 0, 0, 40, 55, 145, 90
INVAR-12, Run: 045, P, 0, 0, 54, 62, 138, 76
INVAR-12, Run: 046, P, 0, 0, 54, 62, 138, 76
INVAR-12, Run: 047, P, 0, 0, 54, 62, 138, 76
INVAR-12, Run: 048, P, 0, 0, 50, 60, 140, 80
INVAR-12, Run: 049, P, 0, 0, 52, 61, 139, 78
INVAR-12, Run: 050, P, 0, 0, 56, 63, 137, 74
INVAR-12, Run: 051, P, 0, 0, 56, 63, 137, 74
INVAR-12, Run: 052, P, 0, 0, 62, 66, 134, 68
INVAR-12, Run: 053, P, 0, 0, 46, 58, 142, 84
INVAR-12, Run: 054, P, 0, 0, 40, 55, 145, 90
INVAR-12, Run: 055, P, 0, 0, 54, 62, 138, 76
INVAR-12, Run: 056, P, 0, 0, 48, 59, 141, 82
INVAR-12, Run: 057, P, 0, 0, 56, 63, 137, 74
INVAR-12, Run: 058, P, 0, 0, 46, 58, 142, 84
INVAR-12, Run: 059, P, 0, 0, 56, 63, 137, 74
INVAR-12, Run: 060, P, 0, 0, 48, 59, 141, 82
INVAR-12, Run: 061, P, 0, 0, 52, 61, 139, 78
INVAR-12, Run: 062, P, 0, 0, 50, 60, 140, 80
INVAR-12, Run: 063, P, 0, 0, 64, 67, 133, 66
INVAR-12, Run: 064, P, 0, 0, 56, 63, 137, 74
INVAR-12, Run: 065, P, 0, 0, 44, 57, 143, 86
INVAR-12, Run: 066, P, 0, 0, 44, 57, 143, 86
INVAR-12, Run: 067, P, 0, 0, 50, 60, 140, 80
INVAR-12, Run: 068, P, 0, 0, 54, 62, 138, 76
INVAR-12, Run: 069, P, 0, 0, 58, 64, 136, 72
INVAR-12, Run: 070, P, 0, 0, 48, 59, 141, 82
INVAR-12, Run: 071, P, 0, 0, 42, 56, 144, 88
INVAR-12, Run: 072, P, 0, 0, 44, 57, 143, 86
INVAR-12, Run: 073, P, 0, 0, 40, 55, 145, 90
INVAR-12, Run: 074, P, 0, 0, 56, 63, 137, 74
INVAR-12, Run: 075, P, 0, 0, 54, 62, 138, 76
INVAR-12, Run: 076, P, 0, 0, 52, 61, 139, 78
INVAR-12, Run: 077, P, 0, 0, 40, 55, 145, 90
INVAR-12, Run: 078, P, 0, 0, 44, 57, 143, 86
INVAR-12, Run: 079, P, 0, 0, 48, 59, 141, 82
INVAR-12, Run: 080, P, 0, 0, 40, 55, 145, 90
INVAR-12, Run: 081, P, 0, 0, 52, 61, 139, 78
INVAR-12, Run: 082, P, 0, 0, 50, 60, 140, 80
INVAR-12, Run: 083, P, 0, 0, 52, 61, 139, 78
INVAR-12, Run: 084, P, 0, 0, 54, 62, 138, 76
INVAR-12, Run: 085, P, 0, 0, 62, 66, 134, 68
INVAR-12, Run: 086, P, 0, 0, 56, 63, 137, 74
INVAR-12, Run: 087, P, 0, 0, 52, 61, 139, 78
INVAR-12, Run: 088, P, 0, 0, 54, 62, 138, 76
INVAR-12, Run: 089, P, 0, 0, 44, 57, 143, 86
INVAR-12, Run: 090, P, 0, 0, 46, 58, 142, 84
INVAR-12, Run: 091, P, 0, 0, 48, 59, 141, 82
INVAR-12, Run: 092, P, 0, 0, 50, 60, 140, 80
INVAR-12, Run: 093, P, 0, 0, 42, 56, 144, 88
INVAR-12, Run: 094, P, 0, 0, 32, 51, 149, 98
INVAR-12, Run: 095, P, 0, 0, 48, 59, 141, 82
INVAR-12, Run: 096, P, 0, 0, 58, 64, 136, 72
INVAR-12, Run: 097, P, 0, 0, 54, 62, 138, 76
INVAR-12, Run: 098, P, 0, 0, 50, 60, 140, 80
INVAR-12, Run: 099, P, 0, 0, 46, 58, 142, 84
INVAR-12, Run: 100, P, 0, 0, 44, 57, 143, 86
INVAR-13, Run: 001, P, 0, 1, 0, 6, 12, 5
INVAR-13, Run: 002, P, 0, 0, 1, 7, 11, 4
INVAR-13, Run: 003, P, 0, 0, 1, 7, 11, 4
INVAR-13, Run: 004, P, 0, 1, 0, 6, 12, 5
INVAR-13, Run: 005, P, 0, 1, 0, 6, 12, 5
INVAR-13, Run: 006, P, 0, 0, 1, 7, 11, 4
INVAR-13, Run: 007, P, 0, 0, 1, 7, 11, 4
INVAR-13, Run: 008, P, 0, 1, 0, 6, 12, 5
INVAR-13, Run: 009, P, 0, 3, 0, 5, 13, 5
INVAR-13, Run: 010, P, 0, 0, 1, 7, 11, 4
INVAR-13, Run: 011, P, 0, 1, 0, 6, 12, 5
INVAR-13, Run: 012, P, 0, 0, 5, 9, 9, 0
INVAR-13, Run: 013, P, 0, 1, 0, 6, 12, 5
INVAR-13, Run: 014, P, 0, 0, 3, 8, 10, 2
INVAR-13, Run: 015, P, 0, 1, 0, 6, 12, 5
INVAR-13, Run: 016, P, 0, 1, 0, 6, 12, 5
INVAR-13, Run: 017, P, 0, 0, 1, 7, 11, 4
INVAR-13, Run: 018, P, 0, 0, 1, 7, 11, 4
INVAR-13, Run: 019, P, 0, 0, 1, 7, 11, 4
INVAR-13, Run: 020, P, 0, 0, 1, 7, 11, 4
INVAR-13, Run: 021, P, 0, 0, 1, 7, 11, 4
