Input Number, Run_Number, Result@ 100, V, X, Y, NEW_REACTION, Reaction1, Reaction2, Reaction3, Reaction4, Reaction5
INVAR-1, Run: 043, P, 0, 1, 0, 5, 7, 12, 2, 9, 12
INVAR-1, Run: 044, P, 0, 1, 0, 14, 7, 12, 2, 12, 9
INVAR-1, Run: 045, P, 0, 0, 2, 4, 8, 12, 0, 2, 18
INVAR-1, Run: 046, P, 0, 0, 2, 3, 8, 12, 0, 1, 19
INVAR-1, Run: 047, P, 0, 1, 0, 10, 7, 12, 2, 16, 5
INVAR-1, Run: 048, P, 0, 1, 0, 23, 7, 12, 2, 17, 4
INVAR-1, Run: 049, P, 0, 0, 2, 1, 8, 12, 0, 0, 20
INVAR-1, Run: 050, P, 0, 1, 0, 18, 6, 11, 5, 11, 11
INVAR-1, Run: 051, P, 0, 1, 0, 18, 7, 12, 2, 15, 6
INVAR-1, Run: 052, P, 0, 1, 0, 13, 7, 12, 2, 15, 6
INVAR-1, Run: 053, P, 0, 1, 0, 13, 7, 12, 2, 16, 5
INVAR-1, Run: 054, P, 0, 0, 2, 3, 8, 12, 0, 5, 15
INVAR-1, Run: 055, P, 0, 0, 2, 0, 8, 12, 0, 1, 19
INVAR-1, Run: 056, P, 0, 1, 0, 20, 7, 12, 2, 14, 7
INVAR-1, Run: 057, P, 0, 0, 2, 3, 8, 12, 0, 6, 14
INVAR-1, Run: 058, P, 0, 1, 0, 17, 7, 12, 2, 16, 5
INVAR-1, Run: 059, P, 0, 0, 2, 4, 7, 11, 3, 3, 18
INVAR-1, Run: 060, P, 0, 0, 2, 10, 7, 11, 3, 6, 15
INVAR-1, Run: 061, P, 0, 1, 0, 15, 7, 12, 2, 17, 4
INVAR-1, Run: 062, P, 0, 0, 2, 2, 8, 12, 0, 2, 18
INVAR-1, Run: 063, P, 0, 1, 0, 24, 7, 12, 2, 18, 3
INVAR-1, Run: 064, P, 0, 1, 0, 23, 7, 12, 2, 13, 8
INVAR-1, Run: 065, P, 0, 1, 0, 15, 6, 11, 5, 16, 6
INVAR-1, Run: 066, P, 0, 1, 0, 14, 7, 12, 2, 19, 2
INVAR-1, Run: 067, P, 0, 1, 0, 10, 7, 12, 2, 11, 10
INVAR-1, Run: 068, P, 0, 0, 2, 2, 7, 11, 3, 5, 16
INVAR-1, Run: 069, P, 0, 1, 0, 10, 7, 12, 2, 17, 4
INVAR-1, Run: 070, P, 0, 1, 0, 8, 7, 12, 2, 10, 11
INVAR-1, Run: 071, P, 0, 1, 0, 23, 7, 12, 2, 19, 2
INVAR-1, Run: 072, P, 0, 1, 0, 13, 7, 12, 2, 19, 2
INVAR-1, Run: 073, P, 0, 1, 0, 13, 7, 12, 2, 13, 8
INVAR-1, Run: 074, P, 0, 1, 0, 18, 7, 12, 2, 14, 7
INVAR-1, Run: 075, P, 0, 0, 2, 0, 8, 12, 0, 1, 19
INVAR-1, Run: 076, P, 0, 1, 0, 22, 7, 12, 2, 21, 0
INVAR-1, Run: 077, P, 0, 1, 0, 11, 7, 12, 2, 19, 2
INVAR-1, Run: 078, P, 0, 0, 2, 2, 7, 11, 3, 5, 16
INVAR-1, Run: 079, P, 0, 1, 0, 23, 7, 12, 2, 16, 5
INVAR-1, Run: 080, P, 0, 0, 2, 1, 8, 12, 0, 0, 20
INVAR-1, Run: 081, P, 0, 1, 0, 8, 7, 12, 2, 18, 3
INVAR-1, Run: 082, P, 0, 0, 2, 2, 8, 12, 0, 9, 11
INVAR-1, Run: 083, P, 0, 1, 0, 7, 7, 12, 2, 15, 6
INVAR-1, Run: 084, P, 0, 1, 0, 21, 7, 12, 2, 18, 3
INVAR-1, Run: 085, P, 0, 1, 0, 12, 7, 12, 2, 16, 5
INVAR-1, Run: 086, P, 0, 1, 0, 19, 7, 12, 2, 18, 3
INVAR-1, Run: 087, P, 0, 1, 0, 17, 7, 12, 2, 13, 8
INVAR-1, Run: 088, P, 0, 0, 2, 10, 8, 12, 0, 2, 18
INVAR-1, Run: 089, P, 0, 0, 2, 1, 8, 12, 0, 2, 18
INVAR-1, Run: 090, P, 0, 1, 0, 21, 7, 12, 2, 20, 1
INVAR-1, Run: 091, P, 0, 1, 0, 15, 7, 12, 2, 14, 7
INVAR-1, Run: 092, P, 0, 0, 2, 3, 8, 12, 0, 1, 19
INVAR-1, Run: 093, P, 0, 1, 0, 18, 7, 12, 2, 15, 6
INVAR-1, Run: 094, P, 0, 0, 2, 7, 6, 10, 6, 3, 19
INVAR-1, Run: 095, P, 0, 0, 2, 3, 8, 12, 0, 7, 13
INVAR-1, Run: 096, P, 0, 1, 0, 14, 7, 12, 2, 16, 5
INVAR-1, Run: 097, P, 0, 1, 0, 12, 7, 12, 2, 16, 5
INVAR-1, Run: 098, P, 0, 1, 0, 10, 7, 12, 2, 13, 8
INVAR-1, Run: 099, P, 0, 1, 0, 17, 7, 12, 2, 16, 5
INVAR-1, Run: 100, P, 0, 0, 2, 10, 8, 12, 0, 10, 10
INVAR-10, Run: 001, P, 0, 0, 2, 2, 14, 16, 0, 5, 25
INVAR-10, Run: 002, P, 0, 1, 0, 27, 13, 16, 2, 29, 2
INVAR-10, Run: 003, P, 0, 0, 2, 6, 13, 15, 3, 8, 23
INVAR-10, Run: 004, P, 0, 1, 0, 11, 13, 16, 2, 18, 13
INVAR-10, Run: 005, P, 0, 1, 0, 27, 13, 16, 2, 25, 6
INVAR-10, Run: 006, P, 0, 1, 0, 26, 13, 16, 2, 24, 7
INVAR-10, Run: 007, P, 0, 1, 0, 15, 13, 16, 2, 16, 15
INVAR-10, Run: 008, P, 0, 1, 0, 16, 13, 16, 2, 20, 11
INVAR-10, Run: 009, P, 0, 1, 0, 19, 12, 15, 5, 19, 13
INVAR-10, Run: 010, P, 0, 0, 2, 4, 14, 16, 0, 10, 20
INVAR-10, Run: 011, P, 0, 1, 0, 34, 13, 16, 2, 30, 1
INVAR-10, Run: 012, P, 0, 1, 0, 19, 13, 16, 2, 24, 7
INVAR-10, Run: 013, P, 0, 1, 0, 21, 12, 15, 5, 28, 4
INVAR-10, Run: 014, P, 0, 0, 2, 7, 14, 16, 0, 12, 18
INVAR-10, Run: 015, P, 0, 1, 0, 16, 13, 16, 2, 16, 15
INVAR-10, Run: 016, P, 0, 1, 0, 23, 12, 15, 5, 25, 7
INVAR-10, Run: 017, P, 0, 1, 0, 19, 13, 16, 2, 21, 10
INVAR-10, Run: 018, P, 0, 1, 0, 15, 13, 16, 2, 24, 7
INVAR-10, Run: 019, P, 0, 1, 0, 24, 13, 16, 2, 31, 0
INVAR-10, Run: 020, P, 0, 0, 2, 17, 14, 16, 0, 7, 23
INVAR-10, Run: 021, P, 0, 0, 2, 4, 13, 15, 3, 3, 28
INVAR-10, Run: 022, P, 0, 1, 0, 20, 13, 16, 2, 19, 12
INVAR-10, Run: 023, P, 0, 1, 0, 5, 13, 16, 2, 14, 17
INVAR-10, Run: 024, P, 0, 1, 0, 20, 13, 16, 2, 30, 1
INVAR-10, Run: 025, P, 0, 1, 0, 14, 13, 16, 2, 19, 12
INVAR-10, Run: 026, P, 0, 1, 0, 21, 13, 16, 2, 25, 6
INVAR-10, Run: 027, P, 0, 1, 0, 21, 13, 16, 2, 22, 9
INVAR-10, Run: 028, P, 0, 1, 0, 32, 13, 16, 2, 29, 2
INVAR-10, Run: 029, P, 0, 0, 2, 5, 13, 15, 3, 2, 29
INVAR-10, Run: 030, P, 0, 1, 0, 31, 13, 16, 2, 21, 10
INVAR-10, Run: 031, P, 0, 1, 0, 15, 13, 16, 2, 24, 7
INVAR-10, Run: 032, P, 0, 1, 0, 16, 13, 16, 2, 19, 12
INVAR-10, Run: 033, P, 0, 0, 2, 1, 14, 16, 0, 1, 29
INVAR-10, Run: 034, P, 0, 1, 0, 20, 12, 15, 5, 21, 11
INVAR-10, Run: 035, P, 0, 1, 0, 11, 13, 16, 2, 24, 7
INVAR-10, Run: 036, P, 0, 1, 0, 16, 13, 16, 2, 20, 11
INVAR-10, Run: 037, P, 0, 1, 0, 28, 13, 16, 2, 25, 6
INVAR-10, Run: 038, P, 0, 0, 2, 14, 14, 16, 0, 12, 18
INVAR-10, Run: 039, P, 0, 1, 0, 18, 13, 16, 2, 29, 2
INVAR-10, Run: 040, P, 0, 1, 0, 25, 13, 16, 2, 20, 11
INVAR-10, Run: 041, P, 0, 1, 0, 31, 13, 16, 2, 27, 4
INVAR-10, Run: 042, P, 0, 1, 0, 29, 13, 16, 2, 23, 8
INVAR-10, Run: 043, P, 0, 0, 2, 5, 13, 15, 3, 2, 29
INVAR-10, Run: 044, P, 0, 1, 0, 23, 13, 16, 2, 20, 11
INVAR-10, Run: 045, P, 0, 0, 2, 6, 14, 16, 0, 6, 24
INVAR-10, Run: 046, P, 0, 1, 0, 28, 13, 16, 2, 25, 6
INVAR-10, Run: 047, P, 0, 1, 0, 13, 12, 15, 5, 27, 5
INVAR-10, Run: 048, P, 0, 1, 0, 21, 13, 16, 2, 21, 10
INVAR-10, Run: 049, P, 0, 1, 0, 29, 13, 16, 2, 21, 10
INVAR-10, Run: 050, P, 0, 1, 0, 32, 13, 16, 2, 22, 9
INVAR-10, Run: 051, P, 0, 1, 0, 27, 13, 16, 2, 18, 13
INVAR-10, Run: 052, P, 0, 0, 2, 5, 13, 15, 3, 3, 28
INVAR-10, Run: 053, P, 0, 1, 0, 15, 13, 16, 2, 21, 10
INVAR-10, Run: 054, P, 0, 0, 2, 7, 14, 16, 0, 6, 24
INVAR-10, Run: 055, P, 0, 1, 0, 25, 13, 16, 2, 27, 4
INVAR-10, Run: 056, P, 0, 1, 0, 12, 13, 16, 2, 12, 19
INVAR-10, Run: 057, P, 0, 1, 0, 19, 12, 15, 5, 26, 6
INVAR-10, Run: 058, P, 0, 0, 2, 3, 14, 16, 0, 4, 26
INVAR-10, Run: 059, P, 0, 0, 2, 4, 14, 16, 0, 3, 27
INVAR-10, Run: 060, P, 0, 0, 2, 7, 14, 16, 0, 2, 28
INVAR-10, Run: 061, P, 0, 1, 0, 31, 13, 16, 2, 27, 4
INVAR-10, Run: 062, P, 0, 1, 0, 31, 12, 15, 5, 26, 6
INVAR-10, Run: 063, P, 0, 1, 0, 13, 13, 16, 2, 20, 11
INVAR-10, Run: 064, P, 0, 0, 2, 1, 14, 16, 0, 1, 29
INVAR-10, Run: 065, P, 0, 1, 0, 27, 13, 16, 2, 18, 13
INVAR-10, Run: 066, P, 0, 0, 2, 1, 14, 16, 0, 6, 24
INVAR-10, Run: 067, P, 0, 1, 0, 12, 13, 16, 2, 25, 6
INVAR-10, Run: 068, P, 0, 0, 2, 2, 14, 16, 0, 3, 27
INVAR-10, Run: 069, P, 0, 0, 2, 3, 13, 15, 3, 4, 27
INVAR-10, Run: 070, P, 0, 1, 0, 21, 13, 16, 2, 23, 8
INVAR-10, Run: 071, P, 0, 0, 2, 0, 14, 16, 0, 0, 30
INVAR-10, Run: 072, P, 0, 1, 0, 12, 13, 16, 2, 18, 13
INVAR-10, Run: 073, P, 0, 1, 0, 26, 13, 16, 2, 24, 7
INVAR-10, Run: 074, P, 0, 1, 0, 21, 13, 16, 2, 26, 5
INVAR-10, Run: 075, P, 0, 1, 0, 20, 13, 16, 2, 24, 7
INVAR-10, Run: 076, P, 0, 1, 0, 31, 13, 16, 2, 25, 6
INVAR-10, Run: 077, P, 0, 0, 2, 10, 13, 15, 3, 1, 30
INVAR-10, Run: 078, P, 0, 0, 2, 13, 14, 16, 0, 6, 24
INVAR-10, Run: 079, P, 0, 1, 0, 32, 13, 16, 2, 21, 10
INVAR-10, Run: 080, P, 0, 0, 2, 3, 14, 16, 0, 2, 28
INVAR-10, Run: 081, P, 0, 1, 0, 14, 13, 16, 2, 18, 13
INVAR-10, Run: 082, P, 0, 1, 0, 19, 13, 16, 2, 26, 5
INVAR-10, Run: 083, P, 0, 0, 2, 6, 13, 15, 3, 6, 25
INVAR-10, Run: 084, P, 0, 1, 0, 34, 13, 16, 2, 30, 1
INVAR-10, Run: 085, P, 0, 1, 0, 26, 13, 16, 2, 22, 9
INVAR-10, Run: 086, P, 0, 1, 0, 27, 13, 16, 2, 22, 9
INVAR-10, Run: 087, P, 0, 1, 0, 16, 13, 16, 2, 18, 13
INVAR-10, Run: 088, P, 0, 1, 0, 22, 13, 16, 2, 31, 0
INVAR-10, Run: 089, P, 0, 0, 2, 9, 14, 16, 0, 15, 15
INVAR-10, Run: 090, P, 0, 1, 0, 22, 13, 16, 2, 22, 9
INVAR-10, Run: 091, P, 0, 1, 0, 16, 13, 16, 2, 24, 7
INVAR-10, Run: 092, P, 0, 0, 2, 5, 14, 16, 0, 13, 17
INVAR-10, Run: 093, P, 0, 1, 0, 29, 13, 16, 2, 25, 6
INVAR-10, Run: 094, P, 0, 0, 2, 5, 13, 15, 3, 4, 27
INVAR-10, Run: 095, P, 0, 1, 0, 26, 12, 15, 5, 22, 10
INVAR-10, Run: 096, P, 0, 1, 0, 11, 13, 16, 2, 24, 7
INVAR-10, Run: 097, P, 0, 0, 2, 3, 14, 16, 0, 4, 26
INVAR-10, Run: 098, P, 0, 1, 0, 17, 13, 16, 2, 18, 13
INVAR-10, Run: 099, P, 0, 0, 2, 6, 13, 15, 3, 2, 29
INVAR-10, Run: 100, P, 0, 1, 0, 24, 13, 16, 2, 29, 2
INVAR-11, Run: 001, P, 3, 0, 0, 15, 18, 32, 4, 25, 26
INVAR-11, Run: 002, P, 1, 0, 0, 21, 19, 33, 1, 29, 23
INVAR-11, Run: 003, P, 38, 0, 0, 13, 19, 33, 1, 9, 6
INVAR-11, Run: 004, P, 9, 0, 0, 25, 19, 33, 1, 26, 18
INVAR-11, Run: 005, P, 5, 0, 0, 24, 18, 32, 4, 26, 23
INVAR-11, Run: 006, P, 1, 0, 0, 30, 18, 32, 4, 20, 33
INVAR-11, Run: 007, P, 1, 0, 0, 29, 18, 32, 4, 31, 22
INVAR-11, Run: 008, P, 27, 0, 0, 5, 19, 33, 1, 5, 21
INVAR-11, Run: 009, P, 1, 0, 0, 21, 18, 32, 4, 34, 19
INVAR-11, Run: 010, P, 14, 0, 0, 9, 19, 33, 1, 23, 16
INVAR-11, Run: 011, P, 1, 0, 0, 14, 19, 33, 1, 24, 28
INVAR-11, Run: 012, P, 38, 0, 0, 1, 19, 33, 1, 4, 11
INVAR-11, Run: 013, P, 13, 0, 0, 30, 19, 33, 1, 26, 14
INVAR-11, Run: 014, P, 41, 0, 0, 7, 19, 33, 1, 2, 10
INVAR-11, Run: 015, P, 2, 0, 0, 32, 18, 32, 4, 29, 23
INVAR-11, Run: 016, P, 16, 0, 0, 18, 18, 32, 4, 16, 22
INVAR-11, Run: 017, P, 28, 0, 0, 43, 19, 33, 1, 19, 6
INVAR-11, Run: 018, P, 6, 0, 0, 24, 18, 32, 4, 21, 27
INVAR-11, Run: 019, P, 4, 0, 0, 9, 18, 32, 4, 16, 34
INVAR-11, Run: 020, P, 1, 0, 0, 25, 18, 32, 4, 27, 26
INVAR-11, Run: 021, P, 4, 0, 0, 31, 18, 32, 4, 20, 30
INVAR-11, Run: 022, P, 16, 0, 0, 25, 18, 32, 4, 18, 20
INVAR-11, Run: 023, P, 15, 0, 0, 14, 19, 33, 1, 11, 27
INVAR-11, Run: 024, P, 22, 0, 0, 21, 19, 33, 1, 19, 12
INVAR-11, Run: 025, P, 5, 0, 0, 22, 18, 32, 4, 26, 23
INVAR-11, Run: 026, P, 1, 0, 0, 26, 19, 33, 1, 27, 25
INVAR-11, Run: 027, P, 19, 0, 0, 6, 18, 32, 4, 6, 29
INVAR-11, Run: 028, P, 6, 0, 0, 25, 19, 33, 1, 22, 25
INVAR-11, Run: 029, P, 19, 0, 0, 21, 19, 33, 1, 23, 11
INVAR-11, Run: 030, P, 1, 0, 0, 25, 18, 32, 4, 30, 23
INVAR-11, Run: 031, P, 3, 0, 0, 16, 19, 33, 1, 29, 21
INVAR-11, Run: 032, P, 36, 0, 0, 6, 19, 33, 1, 8, 9
INVAR-11, Run: 033, P, 1, 0, 0, 24, 19, 33, 1, 31, 21
INVAR-11, Run: 034, P, 18, 0, 0, 12, 18, 32, 4, 14, 22
INVAR-11, Run: 035, P, 9, 0, 0, 25, 18, 32, 4, 16, 29
INVAR-11, Run: 036, P, 9, 0, 0, 26, 19, 33, 1, 26, 18
INVAR-11, Run: 037, P, 17, 0, 0, 20, 18, 32, 4, 15, 22
INVAR-11, Run: 038, P, 18, 0, 0, 6, 19, 33, 1, 5, 30
INVAR-11, Run: 039, P, 11, 0, 0, 16, 19, 33, 1, 25, 17
INVAR-11, Run: 040, P, 24, 0, 0, 12, 19, 33, 1, 16, 13
INVAR-11, Run: 041, P, 8, 0, 0, 48, 19, 33, 1, 39, 6
INVAR-11, Run: 042, P, 1, 0, 0, 27, 18, 32, 4, 30, 23
INVAR-11, Run: 043, P, 11, 0, 0, 19, 18, 32, 4, 23, 20
INVAR-11, Run: 044, P, 1, 0, 0, 22, 18, 32, 4, 24, 29
INVAR-11, Run: 045, P, 19, 0, 0, 23, 19, 33, 1, 14, 20
INVAR-11, Run: 046, P, 18, 0, 0, 15, 19, 33, 1, 21, 14
INVAR-11, Run: 047, P, 16, 0, 0, 25, 18, 32, 4, 16, 22
INVAR-11, Run: 048, P, 23, 0, 0, 14, 19, 33, 1, 9, 21
INVAR-11, Run: 049, P, 7, 0, 0, 27, 18, 32, 4, 20, 27
INVAR-11, Run: 050, P, 5, 0, 0, 21, 19, 33, 1, 24, 24
INVAR-11, Run: 051, P, 40, 0, 0, 3, 19, 33, 1, 5, 8
INVAR-11, Run: 052, P, 14, 0, 0, 8, 19, 33, 1, 2, 37
INVAR-11, Run: 053, P, 1, 0, 0, 23, 18, 32, 4, 22, 31
INVAR-11, Run: 054, P, 2, 0, 0, 20, 19, 33, 1, 30, 21
INVAR-11, Run: 055, P, 47, 0, 0, 1, 19, 33, 1, 4, 2
INVAR-11, Run: 056, P, 11, 0, 0, 23, 18, 32, 4, 20, 23
INVAR-11, Run: 057, P, 11, 0, 0, 17, 19, 33, 1, 22, 20
INVAR-11, Run: 058, P, 3, 0, 0, 22, 18, 32, 4, 27, 24
INVAR-11, Run: 059, P, 10, 0, 0, 38, 18, 32, 4, 19, 25
INVAR-11, Run: 060, P, 25, 0, 0, 24, 19, 33, 1, 20, 8
INVAR-11, Run: 061, P, 5, 0, 0, 25, 18, 32, 4, 21, 28
INVAR-11, Run: 062, P, 6, 0, 0, 17, 18, 32, 4, 18, 30
INVAR-11, Run: 063, P, 12, 0, 0, 26, 18, 32, 4, 24, 18
INVAR-11, Run: 064, P, 18, 0, 0, 9, 19, 33, 1, 14, 21
INVAR-11, Run: 065, P, 1, 0, 0, 26, 18, 32, 4, 28, 25
INVAR-11, Run: 066, P, 11, 0, 0, 33, 18, 32, 4, 23, 20
INVAR-11, Run: 067, P, 14, 0, 0, 25, 18, 32, 4, 18, 22
INVAR-11, Run: 068, P, 9, 0, 0, 24, 19, 33, 1, 13, 31
INVAR-11, Run: 069, P, 22, 0, 0, 15, 19, 33, 1, 19, 12
INVAR-11, Run: 070, P, 11, 0, 0, 14, 18, 32, 4, 22, 21
INVAR-11, Run: 071, P, 6, 0, 0, 16, 19, 33, 1, 23, 24
INVAR-11, Run: 072, P, 5, 0, 0, 30, 18, 32, 4, 26, 23
INVAR-11, Run: 073, P, 19, 0, 0, 15, 19, 33, 1, 14, 20
INVAR-11, Run: 074, P, 12, 0, 0, 16, 19, 33, 1, 25, 16
INVAR-11, Run: 075, P, 4, 0, 0, 32, 18, 32, 4, 21, 29
INVAR-11, Run: 076, P, 36, 0, 0, 18, 19, 33, 1, 14, 3
INVAR-11, Run: 077, P, 10, 0, 0, 23, 18, 32, 4, 21, 23
INVAR-11, Run: 078, P, 30, 0, 0, 12, 19, 33, 1, 15, 8
INVAR-11, Run: 079, P, 7, 0, 0, 15, 18, 32, 4, 29, 18
INVAR-11, Run: 080, P, 28, 0, 0, 7, 19, 33, 1, 18, 7
INVAR-11, Run: 081, P, 19, 0, 0, 25, 18, 32, 4, 19, 16
INVAR-11, Run: 082, P, 1, 0, 0, 6, 19, 33, 1, 14, 38
INVAR-11, Run: 083, P, 16, 0, 0, 28, 19, 33, 1, 24, 13
INVAR-11, Run: 084, P, 1, 0, 0, 22, 18, 32, 4, 36, 17
INVAR-11, Run: 085, P, 13, 0, 0, 17, 19, 33, 1, 23, 17
INVAR-11, Run: 086, P, 3, 0, 0, 18, 18, 32, 4, 18, 33
INVAR-11, Run: 087, P, 6, 0, 0, 31, 18, 32, 4, 27, 21
INVAR-11, Run: 088, P, 17, 0, 0, 13, 19, 33, 1, 14, 22
INVAR-11, Run: 089, P, 1, 0, 0, 26, 18, 32, 4, 29, 24
INVAR-11, Run: 090, P, 5, 0, 0, 14, 19, 33, 1, 26, 22
INVAR-11, Run: 091, P, 18, 0, 0, 6, 19, 33, 1, 2, 33
INVAR-11, Run: 092, P, 2, 0, 0, 25, 19, 33, 1, 23, 28
INVAR-11, Run: 093, P, 7, 0, 0, 32, 19, 33, 1, 33, 13
INVAR-11, Run: 094, P, 14, 0, 0, 23, 18, 32, 4, 22, 18
INVAR-11, Run: 095, P, 42, 0, 0, 5, 19, 33, 1, 8, 3
INVAR-11, Run: 096, P, 3, 0, 0, 27, 19, 33, 1, 26, 24
INVAR-11, Run: 097, P, 43, 0, 0, 9, 18, 32, 4, 8, 3
INVAR-11, Run: 098, P, 9, 0, 0, 24, 18, 32, 4, 23, 22
INVAR-11, Run: 099, P, 1, 0, 0, 28, 18, 32, 4, 29, 24
INVAR-11, Run: 100, P, 15, 0, 0, 19, 18, 32, 4, 15, 24
INVAR-12, Run: 001, P, 0, 2, 0, 67, 42, 66, 2, 82, 28
INVAR-12, Run: 002, P, 0, 0, 1, 26, 43, 66, 1, 29, 81
INVAR-12, Run: 003, P, 0, 0, 1, 42, 42, 65, 4, 44, 67
INVAR-12, Run: 004, P, 0, 0, 1, 23, 43, 66, 1, 36, 74
INVAR-12, Run: 005, P, 0, 0, 1, 33, 43, 66, 1, 31, 79
INVAR-12, Run: 006, P, 0, 2, 0, 113, 42, 66, 2, 99, 11
INVAR-12, Run: 007, P, 0, 0, 1, 39, 43, 66, 1, 44, 66
INVAR-12, Run: 008, P, 0, 0, 1, 66, 43, 66, 1, 46, 64
INVAR-12, Run: 009, P, 0, 2, 0, 83, 42, 66, 2, 89, 21
INVAR-12, Run: 010, P, 0, 0, 1, 22, 43, 66, 1, 24, 86
INVAR-12, Run: 011, P, 0, 0, 1, 41, 42, 65, 4, 47, 64
INVAR-12, Run: 012, P, 0, 0, 1, 29, 43, 66, 1, 24, 86
INVAR-12, Run: 013, P, 0, 0, 1, 40, 42, 65, 4, 38, 73
INVAR-12, Run: 014, P, 0, 2, 0, 91, 41, 65, 5, 93, 18
INVAR-12, Run: 015, P, 0, 0, 1, 31, 42, 65, 4, 44, 67
INVAR-12, Run: 016, P, 0, 0, 1, 15, 43, 66, 1, 10, 100
INVAR-12, Run: 017, P, 0, 0, 1, 31, 42, 65, 4, 49, 62
INVAR-12, Run: 018, P, 0, 0, 1, 34, 43, 66, 1, 32, 78
INVAR-12, Run: 019, P, 0, 0, 1, 37, 42, 65, 4, 24, 87
INVAR-12, Run: 020, P, 0, 0, 1, 53, 43, 66, 1, 33, 77
INVAR-12, Run: 021, P, 0, 0, 1, 43, 43, 66, 1, 31, 79
INVAR-12, Run: 022, P, 0, 2, 0, 83, 42, 66, 2, 79, 31
INVAR-12, Run: 023, P, 0, 0, 1, 59, 42, 65, 4, 64, 47
INVAR-12, Run: 024, P, 0, 0, 1, 41, 43, 66, 1, 45, 65
INVAR-12, Run: 025, P, 0, 0, 1, 35, 43, 66, 1, 38, 72
INVAR-12, Run: 026, P, 0, 2, 0, 112, 42, 66, 2, 102, 8
INVAR-12, Run: 027, P, 0, 0, 1, 30, 42, 65, 4, 38, 73
INVAR-12, Run: 028, P, 0, 2, 0, 92, 42, 66, 2, 92, 18
INVAR-12, Run: 029, P, 0, 2, 0, 89, 42, 66, 2, 98, 12
INVAR-12, Run: 030, P, 0, 0, 1, 23, 42, 65, 4, 26, 85
