Test, Input, Number_R, Number_F, Number_E, Number_TSE, Number_TEE, Number_NP
A2,INVAR-1,100,98,0,0,0,98
A2,INVAR-10,100,83,0,0,0,83
A2,INVAR-11,100,0,0,0,0,0
A2,INVAR-12,100,0,0,0,0,0
A2,INVAR-13,100,0,0,0,0,0
A2,INVAR-14,100,87,0,0,0,87
A2,INVAR-15,100,98,0,0,0,98
A2,INVAR-16,100,16,0,0,0,16
A2,INVAR-17,100,20,0,0,0,20
A2,INVAR-18,100,59,0,0,0,59
A2,INVAR-19,100,100,0,0,0,100
A2,INVAR-2,100,100,0,0,0,100
A2,INVAR-20,100,97,0,0,0,97
A2,INVAR-21,100,100,0,0,0,100
A2,INVAR-22,100,100,0,0,0,100
A2,INVAR-23,100,0,0,0,0,0
A2,INVAR-24,100,0,0,0,0,0
A2,INVAR-25,100,0,0,0,0,0
A2,INVAR-26,100,26,0,0,0,26
A2,INVAR-27,100,100,0,0,0,100
A2,INVAR-28,100,100,0,0,0,100
A2,INVAR-29,100,100,0,0,0,100
A2,INVAR-3,100,96,0,0,0,96
A2,INVAR-30,100,96,0,0,0,96
A2,INVAR-31,100,78,0,0,0,78
A2,INVAR-32,100,100,0,0,0,100
A2,INVAR-33,100,100,0,0,0,100
A2,INVAR-34,100,0,0,0,0,0
A2,INVAR-35,100,0,0,0,0,0
A2,INVAR-36,100,0,0,0,0,0
A2,INVAR-37,100,87,0,0,0,87
A2,INVAR-38,100,100,0,0,0,100
A2,INVAR-39,100,87,0,0,0,87
A2,INVAR-4,100,98,0,0,0,98
A2,INVAR-40,100,58,0,0,0,58
A2,INVAR-41,100,23,0,0,0,23
A2,INVAR-42,100,100,0,0,0,100
A2,INVAR-43,100,100,0,0,0,100
A2,INVAR-44,100,100,0,0,0,100
A2,INVAR-45,100,100,0,0,0,100
A2,INVAR-46,100,100,0,0,0,100
A2,INVAR-47,100,100,0,0,0,100
A2,INVAR-48,100,100,0,0,0,100
A2,INVAR-49,100,100,0,0,0,100
A2,INVAR-5,100,0,0,0,0,0
A2,INVAR-50,100,100,0,0,0,100
A2,INVAR-51,100,0,0,0,0,0
A2,INVAR-52,100,0,0,0,0,0
A2,INVAR-53,100,0,0,0,0,0
A2,INVAR-54,100,5,0,0,0,5
A2,INVAR-55,100,100,0,0,0,100
A2,INVAR-56,100,0,0,0,0,0
A2,INVAR-57,100,1,0,0,0,1
A2,INVAR-58,100,9,0,0,0,9
A2,INVAR-59,100,100,0,0,0,100
A2,INVAR-6,100,0,0,0,0,0
A2,INVAR-60,100,100,0,0,0,100
A2,INVAR-61,100,100,0,0,0,100
A2,INVAR-62,100,100,0,0,0,100
A2,INVAR-63,100,100,0,0,0,100
A2,INVAR-64,100,100,0,0,0,100
A2,INVAR-65,100,100,0,0,0,100
A2,INVAR-66,100,100,0,0,0,100
A2,INVAR-67,100,100,0,0,0,100
A2,INVAR-68,100,100,0,0,0,100
A2,INVAR-69,100,100,0,0,0,100
A2,INVAR-7,100,0,0,0,0,0
A2,INVAR-70,100,0,0,0,0,0
A2,INVAR-71,100,0,0,0,0,0
A2,INVAR-72,100,0,0,0,0,0
A2,INVAR-73,100,48,0,0,0,48
A2,INVAR-74,100,99,0,0,0,99
A2,INVAR-75,100,67,0,0,0,67
A2,INVAR-76,100,68,0,0,0,68
A2,INVAR-77,100,66,0,0,0,66
A2,INVAR-78,100,75,0,0,0,75
A2,INVAR-79,100,100,0,0,0,100
A2,INVAR-8,100,25,0,0,0,25
A2,INVAR-80,100,100,0,0,0,100
A2,INVAR-81,100,100,0,0,0,100
A2,INVAR-82,100,100,0,0,0,100
A2,INVAR-83,100,99,0,0,0,99
A2,INVAR-84,100,100,0,0,0,100
A2,INVAR-85,100,100,0,0,0,100
A2,INVAR-86,100,100,0,0,0,100
A2,INVAR-87,100,100,0,0,0,100
A2,INVAR-88,100,100,0,0,0,100
A2,INVAR-89,100,100,0,0,0,100
A2,INVAR-9,100,80,0,0,0,80
A2,INVAR-90,100,100,0,0,0,100
A2,INVAR-91,100,0,0,0,0,0
A2,INVAR-92,100,0,0,0,0,0
A2,INVAR-93,100,0,0,0,0,0
A3,INVAR-1,100,98,0,0,0,98
A3,INVAR-10,100,83,0,0,0,83
A3,INVAR-11,100,0,0,0,0,0
A3,INVAR-12,100,0,0,0,0,0
A3,INVAR-13,100,0,0,0,0,0
A3,INVAR-14,100,87,0,0,0,87
A3,INVAR-15,100,98,0,0,0,98
A3,INVAR-16,100,16,0,0,0,16
A3,INVAR-17,100,20,0,0,0,20
A3,INVAR-18,100,59,0,0,0,59
A3,INVAR-19,100,100,0,0,0,100
A3,INVAR-2,100,100,0,0,0,100
A3,INVAR-20,100,97,0,0,0,97
A3,INVAR-21,100,100,0,0,0,100
A3,INVAR-22,100,100,0,0,0,100
A3,INVAR-23,100,0,0,0,0,0
A3,INVAR-24,100,0,0,0,0,0
A3,INVAR-25,100,0,0,0,0,0
A3,INVAR-26,100,26,0,0,0,26
A3,INVAR-27,100,100,0,0,0,100
A3,INVAR-28,100,100,0,0,0,100
A3,INVAR-29,100,100,0,0,0,100
A3,INVAR-3,100,96,0,0,0,96
A3,INVAR-30,100,96,0,0,0,96
A3,INVAR-31,100,78,0,0,0,78
A3,INVAR-32,100,100,0,0,0,100
A3,INVAR-33,100,100,0,0,0,100
A3,INVAR-34,100,0,0,0,0,0
A3,INVAR-35,100,0,0,0,0,0
A3,INVAR-36,100,0,0,0,0,0
A3,INVAR-37,100,87,0,0,0,87
A3,INVAR-38,100,100,0,0,0,100
A3,INVAR-39,100,87,0,0,0,87
A3,INVAR-4,100,98,0,0,0,98
A3,INVAR-40,100,58,0,0,0,58
A3,INVAR-41,100,23,0,0,0,23
A3,INVAR-42,100,100,0,0,0,100
A3,INVAR-43,100,100,0,0,0,100
A3,INVAR-44,100,100,0,0,0,100
A3,INVAR-45,100,100,0,0,0,100
A3,INVAR-46,100,100,0,0,0,100
A3,INVAR-47,100,100,0,0,0,100
A3,INVAR-48,100,100,0,0,0,100
A3,INVAR-49,100,100,0,0,0,100
A3,INVAR-5,100,0,0,0,0,0
A3,INVAR-50,100,100,0,0,0,100
A3,INVAR-51,100,0,0,0,0,0
A3,INVAR-52,100,0,0,0,0,0
A3,INVAR-53,100,0,0,0,0,0
A3,INVAR-54,100,5,0,0,0,5
A3,INVAR-55,100,100,0,0,0,100
A3,INVAR-56,100,0,0,0,0,0
A3,INVAR-57,100,1,0,0,0,1
A3,INVAR-58,100,9,0,0,0,9
A3,INVAR-59,100,100,0,0,0,100
A3,INVAR-6,100,0,0,0,0,0
A3,INVAR-60,100,100,0,0,0,100
A3,INVAR-61,100,100,0,0,0,100
A3,INVAR-62,100,100,0,0,0,100
A3,INVAR-63,100,100,0,0,0,100
A3,INVAR-64,100,100,0,0,0,100
A3,INVAR-65,100,100,0,0,0,100
A3,INVAR-66,100,100,0,0,0,100
A3,INVAR-67,100,100,0,0,0,100
A3,INVAR-68,100,100,0,0,0,100
A3,INVAR-69,100,100,0,0,0,100
A3,INVAR-7,100,0,0,0,0,0
A3,INVAR-70,100,0,0,0,0,0
A3,INVAR-71,100,0,0,0,0,0
A3,INVAR-72,100,0,0,0,0,0
A3,INVAR-73,100,48,0,0,0,48
A3,INVAR-74,100,99,0,0,0,99
A3,INVAR-75,100,67,0,0,0,67
A3,INVAR-76,100,68,0,0,0,68
A3,INVAR-77,100,66,0,0,0,66
A3,INVAR-78,100,75,0,0,0,75
A3,INVAR-79,100,100,0,0,0,100
A3,INVAR-8,100,25,0,0,0,25
A3,INVAR-80,100,100,0,0,0,100
A3,INVAR-81,100,100,0,0,0,100
A3,INVAR-82,100,100,0,0,0,100
A3,INVAR-83,100,99,0,0,0,99
A3,INVAR-84,100,100,0,0,0,100
A3,INVAR-85,100,100,0,0,0,100
A3,INVAR-86,100,100,0,0,0,100
A3,INVAR-87,100,100,0,0,0,100
A3,INVAR-88,100,100,0,0,0,100
A3,INVAR-89,100,100,0,0,0,100
A3,INVAR-9,100,80,0,0,0,80
A3,INVAR-90,100,100,0,0,0,100
A3,INVAR-91,100,0,0,0,0,0
A3,INVAR-92,100,0,0,0,0,0
A3,INVAR-93,100,0,0,0,0,0
