Input Number, Run_Number, Result@ 100, U, X1, X2
10, Run: 004, F, 0, 178, 0
10, Run: 005, F, 0, 186, 0
10, Run: 006, F, 0, 246, 0
10, Run: 007, F, 0, 186, 0
10, Run: 008, F, 0, 182, 0
10, Run: 009, F, 0, 180, 0
10, Run: 010, F, 0, 196, 0
10, Run: 011, F, 0, 204, 0
10, Run: 012, F, 0, 190, 0
10, Run: 013, F, 0, 254, 0
10, Run: 014, F, 0, 220, 0
10, Run: 015, F, 0, 198, 0
10, Run: 016, F, 0, 0, 192
10, Run: 017, F, 0, 194, 0
10, Run: 018, F, 0, 0, 238
10, Run: 019, F, 0, 202, 0
10, Run: 020, F, 0, 220, 0
10, Run: 021, F, 0, 176, 0
10, Run: 022, F, 0, 226, 0
10, Run: 023, F, 0, 206, 0
10, Run: 024, F, 0, 0, 224
10, Run: 025, F, 0, 180, 0
10, Run: 026, F, 0, 220, 0
10, Run: 027, F, 0, 196, 0
10, Run: 028, F, 0, 240, 0
10, Run: 029, F, 0, 202, 0
10, Run: 030, F, 0, 208, 0
10, Run: 031, F, 0, 210, 0
10, Run: 032, F, 0, 216, 0
10, Run: 033, F, 0, 198, 0
10, Run: 034, F, 0, 0, 230
10, Run: 035, F, 0, 256, 0
10, Run: 036, F, 0, 0, 200
10, Run: 037, F, 0, 230, 0
10, Run: 038, F, 0, 0, 198
10, Run: 039, F, 0, 0, 194
10, Run: 040, F, 0, 224, 0
10, Run: 041, F, 0, 194, 0
10, Run: 042, F, 0, 220, 0
10, Run: 043, F, 0, 242, 0
10, Run: 044, F, 0, 206, 0
10, Run: 045, F, 0, 212, 0
10, Run: 046, F, 0, 0, 198
10, Run: 047, F, 0, 196, 0
10, Run: 048, F, 0, 206, 0
10, Run: 049, F, 0, 0, 200
10, Run: 050, F, 0, 0, 226
10, Run: 051, F, 0, 192, 0
10, Run: 052, F, 0, 186, 0
10, Run: 053, F, 0, 206, 0
10, Run: 054, F, 0, 0, 234
10, Run: 055, F, 0, 0, 224
10, Run: 056, F, 0, 206, 0
10, Run: 057, F, 0, 238, 0
10, Run: 058, F, 0, 224, 0
10, Run: 059, F, 0, 210, 0
10, Run: 060, F, 0, 178, 0
10, Run: 061, F, 0, 238, 0
10, Run: 062, F, 0, 248, 0
10, Run: 063, F, 0, 224, 0
10, Run: 064, F, 0, 216, 0
10, Run: 065, F, 0, 192, 0
10, Run: 066, F, 0, 212, 0
10, Run: 067, F, 0, 224, 0
10, Run: 068, F, 0, 202, 0
10, Run: 069, F, 0, 250, 0
10, Run: 070, F, 0, 200, 0
10, Run: 071, F, 0, 234, 0
10, Run: 072, F, 0, 184, 0
10, Run: 073, F, 0, 246, 0
10, Run: 074, F, 0, 198, 0
10, Run: 075, F, 0, 0, 236
10, Run: 076, F, 0, 206, 0
10, Run: 077, F, 0, 0, 200
10, Run: 078, F, 0, 198, 0
10, Run: 079, F, 0, 244, 0
10, Run: 080, F, 0, 0, 214
10, Run: 081, F, 0, 252, 0
10, Run: 082, F, 0, 234, 0
10, Run: 083, F, 0, 0, 184
10, Run: 084, F, 0, 0, 210
10, Run: 085, F, 0, 218, 0
10, Run: 086, F, 0, 0, 216
10, Run: 087, F, 0, 0, 184
10, Run: 088, F, 0, 180, 0
10, Run: 089, F, 0, 0, 204
10, Run: 090, F, 0, 220, 0
10, Run: 091, F, 0, 0, 216
10, Run: 092, F, 0, 226, 0
10, Run: 093, F, 0, 0, 198
10, Run: 094, F, 0, 188, 0
10, Run: 095, F, 0, 0, 228
10, Run: 096, F, 0, 202, 0
10, Run: 097, F, 0, 204, 0
10, Run: 098, F, 0, 220, 0
10, Run: 099, F, 0, 204, 0
10, Run: 100, F, 0, 240, 0
11, Run: 001, F, 0, 207, 0
11, Run: 002, F, 0, 233, 0
11, Run: 003, F, 0, 227, 0
11, Run: 004, F, 0, 207, 0
11, Run: 005, F, 0, 223, 0
11, Run: 006, F, 0, 203, 0
11, Run: 007, F, 0, 193, 0
11, Run: 008, F, 0, 209, 0
11, Run: 009, F, 0, 205, 0
11, Run: 010, F, 0, 227, 0
11, Run: 011, F, 0, 227, 0
11, Run: 012, F, 0, 229, 0
11, Run: 013, F, 0, 213, 0
11, Run: 014, F, 0, 213, 0
11, Run: 015, F, 0, 253, 0
11, Run: 016, F, 0, 231, 0
11, Run: 017, F, 0, 241, 0
11, Run: 018, F, 0, 213, 0
11, Run: 019, F, 0, 185, 0
11, Run: 020, F, 0, 203, 0
11, Run: 021, F, 0, 181, 0
11, Run: 022, F, 0, 245, 0
11, Run: 023, F, 0, 221, 0
11, Run: 024, F, 0, 231, 0
11, Run: 025, F, 0, 257, 0
11, Run: 026, F, 0, 259, 0
11, Run: 027, F, 0, 207, 0
11, Run: 028, F, 0, 225, 0
11, Run: 029, F, 0, 211, 0
11, Run: 030, F, 0, 223, 0
11, Run: 031, F, 0, 197, 0
11, Run: 032, F, 0, 215, 0
11, Run: 033, F, 0, 233, 0
11, Run: 034, F, 0, 217, 0
11, Run: 035, F, 0, 231, 0
11, Run: 036, F, 0, 223, 0
11, Run: 037, F, 0, 235, 0
11, Run: 038, F, 0, 203, 0
11, Run: 039, F, 0, 191, 0
11, Run: 040, F, 0, 221, 0
11, Run: 041, F, 0, 189, 0
11, Run: 042, F, 0, 211, 0
11, Run: 043, F, 0, 229, 0
11, Run: 044, F, 0, 201, 0
11, Run: 045, F, 0, 255, 0
11, Run: 046, F, 0, 221, 0
11, Run: 047, F, 0, 235, 0
11, Run: 048, F, 0, 217, 0
11, Run: 049, F, 0, 191, 0
11, Run: 050, F, 0, 229, 0
11, Run: 051, F, 0, 205, 0
11, Run: 052, F, 0, 203, 0
11, Run: 053, F, 0, 259, 0
11, Run: 054, F, 0, 235, 0
11, Run: 055, F, 0, 201, 0
11, Run: 056, F, 0, 265, 0
11, Run: 057, F, 0, 191, 0
11, Run: 058, F, 0, 203, 0
11, Run: 059, F, 0, 223, 0
11, Run: 060, F, 0, 239, 0
11, Run: 061, F, 0, 203, 0
11, Run: 062, F, 0, 231, 0
11, Run: 063, F, 0, 247, 0
11, Run: 064, F, 0, 237, 0
11, Run: 065, F, 0, 217, 0
11, Run: 066, F, 0, 203, 0
11, Run: 067, F, 0, 237, 0
11, Run: 068, F, 0, 227, 0
11, Run: 069, F, 0, 221, 0
11, Run: 070, F, 0, 203, 0
11, Run: 071, F, 0, 227, 0
11, Run: 072, F, 0, 225, 0
11, Run: 073, F, 0, 221, 0
11, Run: 074, F, 0, 227, 0
11, Run: 075, F, 0, 203, 0
11, Run: 076, F, 0, 233, 0
11, Run: 077, F, 0, 183, 0
11, Run: 078, F, 0, 185, 0
11, Run: 079, F, 0, 193, 0
11, Run: 080, F, 0, 209, 0
11, Run: 081, F, 0, 209, 0
11, Run: 082, F, 0, 225, 0
11, Run: 083, F, 0, 237, 0
11, Run: 084, F, 0, 217, 0
11, Run: 085, F, 0, 179, 0
11, Run: 086, F, 0, 169, 0
11, Run: 087, F, 0, 211, 0
11, Run: 088, F, 0, 197, 0
11, Run: 089, F, 0, 233, 0
11, Run: 090, F, 0, 229, 0
11, Run: 091, F, 0, 229, 0
11, Run: 092, F, 0, 201, 0
11, Run: 093, F, 0, 189, 0
11, Run: 094, F, 0, 233, 0
11, Run: 095, F, 0, 199, 0
11, Run: 096, F, 0, 221, 0
11, Run: 097, F, 0, 255, 0
11, Run: 098, F, 0, 231, 0
11, Run: 099, F, 0, 187, 0
11, Run: 100, F, 0, 205, 0
12, Run: 001, F, 0, 177, 0
12, Run: 002, F, 0, 209, 0
12, Run: 003, F, 0, 199, 0
12, Run: 004, F, 0, 223, 0
12, Run: 005, F, 0, 211, 0
12, Run: 006, F, 0, 195, 0
12, Run: 007, F, 0, 193, 0
12, Run: 008, F, 0, 207, 0
12, Run: 009, F, 0, 217, 0
12, Run: 010, F, 0, 185, 0
12, Run: 011, F, 0, 231, 0
12, Run: 012, F, 0, 207, 0
12, Run: 013, F, 0, 213, 0
12, Run: 014, F, 0, 199, 0
12, Run: 015, F, 0, 181, 0
12, Run: 016, F, 0, 205, 0
12, Run: 017, F, 0, 233, 0
12, Run: 018, F, 0, 205, 0
12, Run: 019, F, 0, 219, 0
12, Run: 020, F, 0, 201, 0
12, Run: 021, F, 0, 195, 0
12, Run: 022, F, 0, 183, 0
12, Run: 023, F, 0, 221, 0
12, Run: 024, F, 0, 193, 0
12, Run: 025, F, 0, 229, 0
12, Run: 026, F, 0, 219, 0
12, Run: 027, F, 0, 239, 0
12, Run: 028, F, 0, 199, 0
12, Run: 029, F, 0, 207, 0
12, Run: 030, F, 0, 219, 0
12, Run: 031, F, 0, 197, 0
12, Run: 032, F, 0, 201, 0
12, Run: 033, F, 0, 219, 0
12, Run: 034, F, 0, 185, 0
12, Run: 035, F, 0, 215, 0
12, Run: 036, F, 0, 219, 0
12, Run: 037, F, 0, 215, 0
12, Run: 038, F, 0, 189, 0
12, Run: 039, F, 0, 221, 0
12, Run: 040, F, 0, 219, 0
12, Run: 041, F, 0, 223, 0
12, Run: 042, F, 0, 199, 0
12, Run: 043, F, 0, 203, 0
12, Run: 044, F, 0, 209, 0
12, Run: 045, F, 0, 191, 0
12, Run: 046, F, 0, 191, 0
12, Run: 047, F, 0, 181, 0
12, Run: 048, F, 0, 223, 0
12, Run: 049, F, 0, 183, 0
12, Run: 050, F, 0, 211, 0
12, Run: 051, F, 0, 225, 0
12, Run: 052, F, 0, 219, 0
12, Run: 053, F, 0, 211, 0
12, Run: 054, F, 0, 245, 0
12, Run: 055, F, 0, 247, 0
12, Run: 056, F, 0, 195, 0
12, Run: 057, F, 0, 239, 0
12, Run: 058, F, 0, 213, 0
12, Run: 059, F, 0, 213, 0
12, Run: 060, F, 0, 203, 0
12, Run: 061, F, 0, 191, 0
12, Run: 062, F, 0, 207, 0
12, Run: 063, F, 0, 201, 0
12, Run: 064, F, 0, 235, 0
12, Run: 065, F, 0, 195, 0
12, Run: 066, F, 0, 203, 0
12, Run: 067, F, 0, 227, 0
12, Run: 068, F, 0, 209, 0
12, Run: 069, F, 0, 203, 0
12, Run: 070, F, 0, 215, 0
12, Run: 071, F, 0, 237, 0
12, Run: 072, F, 0, 225, 0
12, Run: 073, F, 0, 247, 0
12, Run: 074, F, 0, 227, 0
12, Run: 075, F, 0, 221, 0
12, Run: 076, F, 0, 193, 0
12, Run: 077, F, 0, 241, 0
12, Run: 078, F, 0, 201, 0
12, Run: 079, F, 0, 187, 0
12, Run: 080, F, 0, 221, 0
12, Run: 081, F, 0, 213, 0
12, Run: 082, F, 0, 213, 0
12, Run: 083, F, 0, 201, 0
12, Run: 084, F, 0, 207, 0
12, Run: 085, F, 0, 199, 0
12, Run: 086, F, 0, 177, 0
12, Run: 087, F, 0, 187, 0
12, Run: 088, F, 0, 195, 0
12, Run: 089, F, 0, 221, 0
12, Run: 090, F, 0, 213, 0
12, Run: 091, F, 0, 181, 0
12, Run: 092, F, 0, 213, 0
12, Run: 093, F, 0, 195, 0
12, Run: 094, F, 0, 241, 0
12, Run: 095, F, 0, 181, 0
12, Run: 096, F, 0, 201, 0
12, Run: 097, F, 0, 175, 0
12, Run: 098, F, 0, 189, 0
12, Run: 099, F, 0, 233, 0
12, Run: 100, F, 0, 195, 0
13, Run: 001, F, 0, 181, 0
13, Run: 002, F, 0, 235, 0
13, Run: 003, F, 0, 177, 0
13, Run: 004, F, 0, 159, 0
13, Run: 005, F, 0, 179, 0
13, Run: 006, F, 0, 167, 0
13, Run: 007, F, 0, 197, 0
13, Run: 008, F, 0, 215, 0
13, Run: 009, F, 0, 199, 0
13, Run: 010, F, 0, 193, 0
13, Run: 011, F, 0, 179, 0
13, Run: 012, F, 0, 237, 0
13, Run: 013, F, 0, 227, 0
13, Run: 014, F, 0, 227, 0
13, Run: 015, F, 0, 221, 0
13, Run: 016, F, 0, 167, 0
13, Run: 017, F, 0, 229, 0
13, Run: 018, F, 0, 197, 0
13, Run: 019, F, 0, 225, 0
13, Run: 020, F, 0, 239, 0
13, Run: 021, F, 0, 185, 0
13, Run: 022, F, 0, 197, 0
13, Run: 023, F, 0, 179, 0
13, Run: 024, F, 0, 163, 0
13, Run: 025, F, 0, 221, 0
13, Run: 026, F, 0, 185, 0
13, Run: 027, F, 0, 197, 0
13, Run: 028, F, 0, 191, 0
13, Run: 029, F, 0, 213, 0
13, Run: 030, F, 0, 209, 0
13, Run: 031, F, 0, 215, 0
13, Run: 032, F, 0, 215, 0
13, Run: 033, F, 0, 229, 0
13, Run: 034, F, 0, 187, 0
13, Run: 035, F, 0, 233, 0
13, Run: 036, F, 0, 203, 0
13, Run: 037, F, 0, 203, 0
13, Run: 038, F, 0, 189, 0
13, Run: 039, F, 0, 195, 0
13, Run: 040, F, 0, 193, 0
13, Run: 041, F, 0, 175, 0
13, Run: 042, F, 0, 191, 0
13, Run: 043, F, 0, 217, 0
13, Run: 044, F, 0, 189, 0
13, Run: 045, F, 0, 207, 0
13, Run: 046, F, 0, 207, 0
13, Run: 047, F, 0, 187, 0
13, Run: 048, F, 0, 213, 0
13, Run: 049, F, 0, 191, 0
13, Run: 050, F, 0, 205, 0
13, Run: 051, F, 0, 177, 0
13, Run: 052, F, 0, 235, 0
13, Run: 053, F, 0, 183, 0
13, Run: 054, F, 0, 197, 0
13, Run: 055, F, 0, 217, 0
13, Run: 056, F, 0, 173, 0
13, Run: 057, F, 0, 201, 0
13, Run: 058, F, 0, 213, 0
13, Run: 059, F, 0, 221, 0
13, Run: 060, F, 0, 197, 0
13, Run: 061, F, 0, 171, 0
13, Run: 062, F, 0, 195, 0
13, Run: 063, F, 0, 175, 0
13, Run: 064, F, 0, 215, 0
13, Run: 065, F, 0, 189, 0
13, Run: 066, F, 0, 193, 0
13, Run: 067, F, 0, 241, 0
13, Run: 068, F, 0, 213, 0
13, Run: 069, F, 0, 203, 0
13, Run: 070, F, 0, 227, 0
13, Run: 071, F, 0, 227, 0
13, Run: 072, F, 0, 201, 0
13, Run: 073, F, 0, 209, 0
13, Run: 074, F, 0, 225, 0
13, Run: 075, F, 0, 215, 0
13, Run: 076, F, 0, 211, 0
13, Run: 077, F, 0, 167, 0
13, Run: 078, F, 0, 175, 0
13, Run: 079, F, 0, 199, 0
13, Run: 080, F, 0, 239, 0
13, Run: 081, F, 0, 191, 0
13, Run: 082, F, 0, 199, 0
13, Run: 083, F, 0, 263, 0
13, Run: 084, F, 0, 155, 0
13, Run: 085, F, 0, 201, 0
13, Run: 086, F, 0, 175, 0
13, Run: 087, F, 0, 225, 0
13, Run: 088, F, 0, 223, 0
13, Run: 089, F, 0, 203, 0
13, Run: 090, F, 0, 225, 0
13, Run: 091, F, 0, 207, 0
13, Run: 092, F, 0, 207, 0
13, Run: 093, F, 0, 157, 0
13, Run: 094, F, 0, 173, 0
13, Run: 095, F, 0, 193, 0
13, Run: 096, F, 0, 189, 0
13, Run: 097, F, 0, 229, 0
13, Run: 098, F, 0, 183, 0
13, Run: 099, F, 0, 223, 0
13, Run: 100, F, 0, 217, 0
14, Run: 001, F, 0, 202, 0
14, Run: 002, F, 0, 206, 0
14, Run: 003, F, 0, 234, 0
14, Run: 004, F, 0, 236, 0
14, Run: 005, F, 0, 0, 182
14, Run: 006, F, 0, 252, 0
14, Run: 007, F, 0, 196, 0
14, Run: 008, F, 0, 232, 0
14, Run: 009, F, 0, 234, 0
14, Run: 010, F, 0, 194, 0
14, Run: 011, F, 0, 208, 0
14, Run: 012, F, 0, 216, 0
14, Run: 013, F, 0, 204, 0
14, Run: 014, F, 1, 225, 0
14, Run: 015, F, 0, 212, 0
14, Run: 016, F, 0, 240, 0
14, Run: 017, F, 0, 240, 0
14, Run: 018, F, 0, 198, 0
14, Run: 019, F, 0, 210, 0
14, Run: 020, F, 0, 232, 0
14, Run: 021, F, 0, 204, 0
14, Run: 022, F, 0, 234, 0
14, Run: 023, F, 0, 226, 0
14, Run: 024, F, 0, 202, 0
14, Run: 025, F, 0, 206, 0
14, Run: 026, F, 0, 206, 0
14, Run: 027, F, 0, 204, 0
14, Run: 028, F, 0, 232, 0
14, Run: 029, F, 0, 220, 0
14, Run: 030, F, 0, 240, 0
14, Run: 031, F, 0, 212, 0
14, Run: 032, F, 0, 260, 0
14, Run: 033, F, 0, 214, 0
14, Run: 034, F, 0, 244, 0
14, Run: 035, F, 0, 266, 0
14, Run: 036, F, 0, 222, 0
14, Run: 037, F, 0, 250, 0
14, Run: 038, F, 0, 238, 0
14, Run: 039, F, 0, 232, 0
14, Run: 040, F, 0, 226, 0
14, Run: 041, F, 0, 248, 0
14, Run: 042, F, 0, 234, 0
14, Run: 043, F, 0, 218, 0
14, Run: 044, F, 0, 238, 0
14, Run: 045, F, 0, 220, 0
14, Run: 046, F, 0, 232, 0
14, Run: 047, F, 0, 198, 0
14, Run: 048, F, 0, 252, 0
14, Run: 049, F, 0, 216, 0
14, Run: 050, F, 0, 244, 0
14, Run: 051, F, 0, 252, 0
14, Run: 052, F, 0, 238, 0
14, Run: 053, F, 0, 204, 0
14, Run: 054, F, 0, 268, 0
14, Run: 055, F, 0, 254, 0
14, Run: 056, F, 0, 248, 0
14, Run: 057, F, 0, 216, 0
14, Run: 058, F, 0, 222, 0
14, Run: 059, F, 0, 236, 0
14, Run: 060, F, 0, 240, 0
14, Run: 061, F, 0, 218, 0
14, Run: 062, F, 0, 222, 0
14, Run: 063, F, 0, 258, 0
14, Run: 064, F, 0, 226, 0
14, Run: 065, F, 0, 228, 0
14, Run: 066, F, 0, 238, 0
14, Run: 067, F, 0, 0, 232
14, Run: 068, F, 1, 223, 0
14, Run: 069, F, 0, 222, 0
14, Run: 070, F, 0, 244, 0
14, Run: 071, F, 0, 254, 0
14, Run: 072, F, 0, 224, 0
14, Run: 073, F, 0, 234, 0
14, Run: 074, F, 0, 218, 0
14, Run: 075, F, 0, 198, 0
14, Run: 076, F, 0, 240, 0
14, Run: 077, F, 0, 234, 0
14, Run: 078, F, 0, 234, 0
14, Run: 079, F, 0, 204, 0
14, Run: 080, F, 0, 230, 0
14, Run: 081, F, 0, 248, 0
14, Run: 082, F, 0, 224, 0
14, Run: 083, F, 0, 250, 0
14, Run: 084, F, 0, 218, 0
14, Run: 085, F, 0, 234, 0
14, Run: 086, F, 0, 246, 0
14, Run: 087, F, 0, 250, 0
14, Run: 088, F, 0, 246, 0
14, Run: 089, F, 0, 254, 0
14, Run: 090, F, 0, 234, 0
14, Run: 091, F, 0, 186, 0
14, Run: 092, F, 0, 238, 0
14, Run: 093, F, 0, 240, 0
14, Run: 094, F, 0, 228, 0
14, Run: 095, F, 0, 218, 0
14, Run: 096, F, 0, 206, 0
14, Run: 097, F, 0, 258, 0
14, Run: 098, F, 0, 220, 0
14, Run: 099, F, 0, 0, 218
14, Run: 100, F, 0, 258, 0
15, Run: 001, F, 0, 262, 0
15, Run: 002, F, 0, 254, 0
15, Run: 003, F, 0, 284, 0
15, Run: 004, F, 0, 260, 0
15, Run: 005, F, 0, 252, 0
15, Run: 006, F, 0, 266, 0
15, Run: 007, F, 0, 266, 0
15, Run: 008, F, 0, 308, 0
15, Run: 009, F, 0, 278, 0
15, Run: 010, F, 0, 302, 0
15, Run: 011, F, 0, 298, 0
15, Run: 012, F, 0, 296, 0
15, Run: 013, F, 0, 290, 0
15, Run: 014, F, 0, 278, 0
15, Run: 015, F, 0, 294, 0
15, Run: 016, F, 0, 278, 0
15, Run: 017, F, 0, 290, 0
15, Run: 018, F, 0, 296, 0
15, Run: 019, F, 0, 280, 0
15, Run: 020, F, 0, 306, 0
15, Run: 021, F, 0, 278, 0
15, Run: 022, F, 0, 276, 0
15, Run: 023, F, 0, 248, 0
15, Run: 024, F, 0, 288, 0
15, Run: 025, F, 0, 256, 0
15, Run: 026, F, 0, 292, 0
15, Run: 027, F, 0, 238, 0
15, Run: 028, F, 0, 262, 0
15, Run: 029, F, 0, 286, 0
15, Run: 030, F, 0, 288, 0
15, Run: 031, F, 0, 304, 0
15, Run: 032, F, 0, 280, 0
15, Run: 033, F, 0, 280, 0
15, Run: 034, F, 0, 286, 0
15, Run: 035, F, 0, 304, 0
15, Run: 036, F, 0, 286, 0
15, Run: 037, F, 0, 308, 0
15, Run: 038, F, 0, 264, 0
15, Run: 039, F, 0, 266, 0
15, Run: 040, F, 0, 292, 0
15, Run: 041, F, 0, 248, 0
15, Run: 042, F, 0, 276, 0
15, Run: 043, F, 0, 290, 0
15, Run: 044, F, 0, 284, 0
15, Run: 045, F, 0, 254, 0
15, Run: 046, F, 0, 292, 0
15, Run: 047, F, 0, 336, 0
15, Run: 048, F, 0, 292, 0
15, Run: 049, F, 0, 282, 0
15, Run: 050, F, 0, 294, 0
15, Run: 051, F, 0, 310, 0
15, Run: 052, F, 0, 288, 0
15, Run: 053, F, 0, 266, 0
15, Run: 054, F, 0, 270, 0
15, Run: 055, F, 0, 262, 0
15, Run: 056, F, 0, 286, 0
15, Run: 057, F, 0, 250, 0
15, Run: 058, F, 0, 302, 0
15, Run: 059, F, 0, 248, 0
15, Run: 060, F, 0, 292, 0
15, Run: 061, F, 1, 299, 0
15, Run: 062, F, 0, 278, 0
15, Run: 063, F, 0, 290, 0
15, Run: 064, F, 0, 256, 0
15, Run: 065, F, 0, 296, 0
15, Run: 066, F, 0, 284, 0
15, Run: 067, F, 0, 298, 0
15, Run: 068, F, 0, 266, 0
15, Run: 069, F, 0, 306, 0
15, Run: 070, F, 0, 280, 0
15, Run: 071, F, 0, 282, 0
15, Run: 072, F, 0, 292, 0
15, Run: 073, F, 0, 234, 0
15, Run: 074, F, 0, 292, 0
15, Run: 075, F, 0, 262, 0
15, Run: 076, F, 0, 274, 0
15, Run: 077, F, 0, 280, 0
15, Run: 078, F, 0, 288, 0
15, Run: 079, F, 0, 256, 0
15, Run: 080, F, 0, 318, 0
15, Run: 081, F, 0, 284, 0
15, Run: 082, F, 0, 284, 0
15, Run: 083, F, 0, 296, 0
15, Run: 084, F, 0, 282, 0
15, Run: 085, F, 0, 264, 0
15, Run: 086, F, 0, 314, 0
15, Run: 087, F, 0, 248, 0
15, Run: 088, F, 0, 266, 0
15, Run: 089, F, 0, 292, 0
15, Run: 090, F, 0, 294, 0
15, Run: 091, F, 0, 290, 0
15, Run: 092, F, 0, 254, 0
15, Run: 093, F, 0, 278, 0
15, Run: 094, F, 0, 280, 0
15, Run: 095, F, 0, 298, 0
15, Run: 096, F, 0, 328, 0
15, Run: 097, F, 0, 276, 0
15, Run: 098, F, 0, 258, 0
15, Run: 099, F, 0, 312, 0
15, Run: 100, F, 0, 306, 0
16, Run: 001, F, 0, 272, 0
16, Run: 002, F, 0, 280, 0
16, Run: 003, F, 0, 284, 0
16, Run: 004, F, 0, 306, 0
16, Run: 005, F, 0, 276, 0
16, Run: 006, F, 0, 268, 0
16, Run: 007, F, 0, 288, 0
16, Run: 008, F, 0, 274, 0
16, Run: 009, F, 0, 292, 0
16, Run: 010, F, 0, 278, 0
16, Run: 011, F, 0, 274, 0
16, Run: 012, F, 0, 290, 0
16, Run: 013, F, 0, 248, 0
16, Run: 014, F, 0, 306, 0
16, Run: 015, F, 0, 268, 0
16, Run: 016, F, 0, 272, 0
16, Run: 017, F, 0, 302, 0
16, Run: 018, F, 0, 246, 0
16, Run: 019, F, 0, 258, 0
16, Run: 020, F, 0, 276, 0
16, Run: 021, F, 0, 256, 0
16, Run: 022, F, 0, 278, 0
16, Run: 023, F, 0, 280, 0
16, Run: 024, F, 0, 314, 0
16, Run: 025, F, 0, 278, 0
16, Run: 026, F, 0, 334, 0
16, Run: 027, F, 0, 252, 0
16, Run: 028, F, 0, 280, 0
16, Run: 029, F, 0, 294, 0
16, Run: 030, F, 0, 268, 0
16, Run: 031, F, 0, 296, 0
16, Run: 032, F, 0, 300, 0
16, Run: 033, F, 0, 300, 0
16, Run: 034, F, 0, 278, 0
