Input Number, Run_Number, Result@ 100, V, Y, X, NEW_REACTION, Reaction1, Reaction2, Reaction3, Reaction4, Reaction5
INVAR-10, Run: 008, P, 0, 0, 1, 10, 12, 15, 5, 20, 12
INVAR-10, Run: 009, P, 0, 2, 0, 33, 13, 15, 3, 1, 30
INVAR-10, Run: 010, P, 0, 0, 1, 3, 13, 16, 2, 24, 7
INVAR-10, Run: 011, P, 0, 0, 1, 12, 13, 16, 2, 24, 7
INVAR-10, Run: 012, P, 0, 2, 0, 27, 14, 16, 0, 3, 27
INVAR-10, Run: 013, P, 0, 2, 0, 27, 14, 16, 0, 10, 20
INVAR-10, Run: 014, P, 0, 0, 1, 14, 13, 16, 2, 19, 12
INVAR-10, Run: 015, P, 0, 2, 0, 33, 14, 16, 0, 6, 24
INVAR-10, Run: 016, P, 0, 0, 1, 7, 13, 16, 2, 18, 13
INVAR-10, Run: 017, P, 0, 0, 1, 6, 13, 16, 2, 27, 4
INVAR-10, Run: 018, P, 0, 2, 0, 20, 14, 16, 0, 7, 23
INVAR-10, Run: 019, P, 0, 0, 1, 20, 13, 16, 2, 24, 7
INVAR-10, Run: 020, P, 0, 2, 0, 35, 13, 15, 3, 4, 27
INVAR-10, Run: 021, P, 0, 0, 1, 14, 13, 16, 2, 19, 12
INVAR-10, Run: 022, P, 0, 2, 0, 26, 13, 15, 3, 11, 20
INVAR-10, Run: 023, P, 0, 0, 1, 11, 13, 16, 2, 20, 11
INVAR-10, Run: 024, P, 0, 0, 1, 3, 13, 16, 2, 30, 1
INVAR-10, Run: 025, P, 0, 0, 1, 3, 13, 16, 2, 20, 11
INVAR-10, Run: 026, P, 0, 0, 1, 15, 13, 16, 2, 16, 15
INVAR-10, Run: 027, P, 0, 2, 0, 42, 13, 15, 3, 6, 25
INVAR-10, Run: 028, P, 0, 0, 1, 15, 13, 16, 2, 23, 8
INVAR-10, Run: 029, P, 0, 2, 0, 14, 14, 16, 0, 10, 20
INVAR-10, Run: 030, P, 0, 0, 1, 12, 13, 16, 2, 24, 7
INVAR-10, Run: 031, P, 0, 2, 0, 31, 14, 16, 0, 5, 25
INVAR-10, Run: 032, P, 0, 2, 0, 13, 13, 15, 3, 3, 28
INVAR-10, Run: 033, P, 0, 0, 1, 2, 13, 16, 2, 26, 5
INVAR-10, Run: 034, P, 0, 0, 1, 8, 13, 16, 2, 25, 6
INVAR-10, Run: 035, P, 0, 2, 0, 24, 14, 16, 0, 13, 17
INVAR-10, Run: 036, P, 0, 0, 1, 9, 13, 16, 2, 28, 3
INVAR-10, Run: 037, P, 0, 0, 1, 5, 13, 16, 2, 27, 4
INVAR-10, Run: 038, P, 0, 0, 1, 17, 13, 16, 2, 24, 7
INVAR-10, Run: 039, P, 0, 0, 1, 4, 13, 16, 2, 24, 7
INVAR-10, Run: 040, P, 0, 2, 0, 26, 14, 16, 0, 3, 27
INVAR-10, Run: 041, P, 0, 0, 1, 15, 13, 16, 2, 19, 12
INVAR-10, Run: 042, P, 0, 0, 1, 4, 13, 16, 2, 23, 8
INVAR-10, Run: 043, P, 0, 0, 1, 5, 13, 16, 2, 23, 8
INVAR-10, Run: 044, P, 0, 0, 1, 7, 13, 16, 2, 20, 11
INVAR-10, Run: 045, P, 0, 0, 1, 11, 13, 16, 2, 24, 7
INVAR-10, Run: 046, P, 0, 0, 1, 10, 13, 16, 2, 23, 8
INVAR-10, Run: 047, P, 0, 2, 0, 30, 14, 16, 0, 4, 26
INVAR-10, Run: 048, P, 0, 0, 1, 6, 13, 16, 2, 24, 7
INVAR-10, Run: 049, P, 0, 0, 1, 12, 13, 16, 2, 19, 12
INVAR-10, Run: 050, P, 0, 0, 1, 7, 13, 16, 2, 18, 13
INVAR-10, Run: 051, P, 0, 0, 1, 5, 13, 16, 2, 23, 8
INVAR-10, Run: 052, P, 0, 0, 1, 4, 13, 16, 2, 27, 4
INVAR-10, Run: 053, P, 0, 0, 1, 5, 13, 16, 2, 29, 2
INVAR-10, Run: 054, P, 0, 0, 1, 8, 13, 16, 2, 29, 2
INVAR-10, Run: 055, P, 0, 0, 1, 7, 13, 16, 2, 22, 9
INVAR-10, Run: 056, P, 0, 0, 1, 4, 13, 16, 2, 26, 5
INVAR-10, Run: 057, P, 0, 0, 1, 9, 13, 16, 2, 25, 6
INVAR-10, Run: 058, P, 0, 0, 1, 10, 13, 16, 2, 22, 9
INVAR-10, Run: 059, P, 0, 0, 1, 2, 13, 16, 2, 26, 5
INVAR-10, Run: 060, P, 0, 0, 1, 8, 13, 16, 2, 25, 6
INVAR-10, Run: 061, P, 0, 0, 1, 0, 13, 16, 2, 29, 2
INVAR-10, Run: 062, P, 0, 2, 0, 32, 13, 15, 3, 9, 22
INVAR-10, Run: 063, P, 0, 2, 0, 26, 14, 16, 0, 7, 23
INVAR-10, Run: 064, P, 0, 2, 0, 16, 13, 15, 3, 6, 25
INVAR-10, Run: 065, P, 0, 0, 1, 6, 13, 16, 2, 24, 7
INVAR-10, Run: 066, P, 0, 0, 1, 20, 13, 16, 2, 20, 11
INVAR-10, Run: 067, P, 0, 0, 1, 5, 13, 16, 2, 31, 0
INVAR-10, Run: 068, P, 0, 0, 1, 9, 13, 16, 2, 24, 7
INVAR-10, Run: 069, P, 0, 2, 0, 26, 13, 15, 3, 6, 25
INVAR-10, Run: 070, P, 0, 0, 1, 13, 13, 16, 2, 22, 9
INVAR-10, Run: 071, P, 0, 2, 0, 22, 13, 15, 3, 5, 26
INVAR-10, Run: 072, P, 0, 0, 1, 7, 13, 16, 2, 21, 10
INVAR-10, Run: 073, P, 0, 0, 1, 2, 13, 16, 2, 26, 5
INVAR-10, Run: 074, P, 0, 2, 0, 31, 13, 15, 3, 4, 27
INVAR-10, Run: 075, P, 0, 2, 0, 9, 13, 15, 3, 7, 24
INVAR-10, Run: 076, P, 0, 0, 1, 5, 13, 16, 2, 16, 15
INVAR-10, Run: 077, P, 0, 0, 1, 5, 13, 16, 2, 21, 10
INVAR-10, Run: 078, P, 0, 0, 1, 18, 13, 16, 2, 17, 14
INVAR-10, Run: 079, P, 0, 2, 0, 19, 14, 16, 0, 10, 20
INVAR-10, Run: 080, P, 0, 2, 0, 33, 14, 16, 0, 3, 27
INVAR-10, Run: 081, P, 0, 2, 0, 22, 14, 16, 0, 6, 24
INVAR-10, Run: 082, P, 0, 2, 0, 30, 13, 15, 3, 10, 21
INVAR-10, Run: 083, P, 0, 0, 1, 12, 13, 16, 2, 21, 10
INVAR-10, Run: 084, P, 0, 2, 0, 42, 13, 15, 3, 4, 27
INVAR-10, Run: 085, P, 0, 2, 0, 36, 14, 16, 0, 11, 19
INVAR-10, Run: 086, P, 0, 2, 0, 34, 13, 15, 3, 7, 24
INVAR-10, Run: 087, P, 0, 0, 1, 9, 13, 16, 2, 25, 6
INVAR-10, Run: 088, P, 0, 0, 1, 10, 13, 16, 2, 22, 9
INVAR-10, Run: 089, P, 0, 0, 1, 7, 12, 15, 5, 26, 6
INVAR-10, Run: 090, P, 0, 2, 0, 31, 14, 16, 0, 5, 25
INVAR-10, Run: 091, P, 0, 2, 0, 20, 13, 15, 3, 4, 27
INVAR-10, Run: 092, P, 0, 2, 0, 32, 13, 15, 3, 0, 31
INVAR-10, Run: 093, P, 0, 0, 1, 2, 13, 16, 2, 24, 7
INVAR-10, Run: 094, P, 0, 2, 0, 20, 14, 16, 0, 13, 17
INVAR-10, Run: 095, P, 0, 2, 0, 18, 13, 15, 3, 12, 19
INVAR-10, Run: 096, P, 0, 2, 0, 12, 13, 15, 3, 6, 25
INVAR-10, Run: 097, P, 0, 2, 0, 13, 14, 16, 0, 8, 22
INVAR-10, Run: 098, P, 0, 2, 0, 20, 14, 16, 0, 1, 29
INVAR-10, Run: 099, P, 0, 0, 1, 3, 13, 16, 2, 28, 3
INVAR-10, Run: 100, P, 0, 2, 0, 25, 14, 16, 0, 5, 25
INVAR-11, Run: 001, P, 29, 0, 0, 17, 19, 33, 1, 14, 10
INVAR-11, Run: 002, P, 4, 0, 0, 27, 18, 32, 4, 23, 27
INVAR-11, Run: 003, P, 47, 0, 0, 4, 19, 33, 1, 3, 3
INVAR-11, Run: 004, P, 31, 0, 0, 13, 18, 32, 4, 13, 10
INVAR-11, Run: 005, P, 3, 0, 0, 24, 18, 32, 4, 31, 20
INVAR-11, Run: 006, P, 30, 0, 0, 22, 19, 33, 1, 4, 19
INVAR-11, Run: 007, P, 23, 0, 0, 29, 19, 33, 1, 6, 24
INVAR-11, Run: 008, P, 19, 0, 0, 4, 19, 33, 1, 26, 8
INVAR-11, Run: 009, P, 25, 0, 0, 9, 18, 32, 4, 17, 12
INVAR-11, Run: 010, P, 19, 0, 0, 16, 19, 33, 1, 12, 22
INVAR-11, Run: 011, P, 4, 0, 0, 29, 18, 32, 4, 25, 25
INVAR-11, Run: 012, P, 15, 0, 0, 23, 19, 33, 1, 16, 22
INVAR-11, Run: 013, P, 25, 0, 0, 7, 19, 33, 1, 19, 9
INVAR-11, Run: 014, P, 1, 0, 0, 24, 18, 32, 4, 29, 24
INVAR-11, Run: 015, P, 1, 0, 0, 23, 18, 32, 4, 31, 22
INVAR-11, Run: 016, P, 10, 0, 0, 8, 19, 33, 1, 37, 6
INVAR-11, Run: 017, P, 6, 0, 0, 18, 19, 33, 1, 24, 23
INVAR-11, Run: 018, P, 43, 0, 0, 5, 19, 33, 1, 7, 3
INVAR-11, Run: 019, P, 4, 0, 0, 19, 18, 32, 4, 24, 26
INVAR-11, Run: 020, P, 26, 0, 0, 2, 19, 33, 1, 19, 8
INVAR-11, Run: 021, P, 1, 0, 0, 21, 19, 33, 1, 27, 25
INVAR-11, Run: 022, P, 8, 0, 0, 17, 18, 32, 4, 16, 30
INVAR-11, Run: 023, P, 2, 0, 0, 26, 18, 32, 4, 24, 28
INVAR-11, Run: 024, P, 25, 0, 0, 14, 17, 31, 7, 14, 16
INVAR-11, Run: 025, P, 38, 0, 0, 9, 18, 32, 4, 8, 8
INVAR-11, Run: 026, P, 11, 0, 0, 20, 18, 32, 4, 18, 25
INVAR-11, Run: 027, P, 1, 0, 0, 34, 19, 33, 1, 29, 23
INVAR-11, Run: 028, P, 10, 0, 0, 33, 18, 32, 4, 16, 28
INVAR-11, Run: 029, P, 12, 0, 0, 26, 18, 32, 4, 24, 18
INVAR-11, Run: 030, P, 1, 0, 0, 38, 18, 32, 4, 18, 35
INVAR-11, Run: 031, P, 35, 0, 0, 11, 19, 33, 1, 7, 11
INVAR-11, Run: 032, P, 21, 0, 0, 33, 19, 33, 1, 15, 17
INVAR-11, Run: 033, P, 12, 0, 0, 36, 18, 32, 4, 22, 20
INVAR-11, Run: 034, P, 25, 0, 0, 8, 18, 32, 4, 20, 9
INVAR-11, Run: 035, P, 35, 0, 0, 7, 19, 33, 1, 12, 6
INVAR-11, Run: 036, P, 12, 0, 0, 14, 19, 33, 1, 22, 19
INVAR-11, Run: 037, P, 17, 0, 0, 12, 19, 33, 1, 15, 21
INVAR-11, Run: 038, P, 1, 0, 0, 32, 18, 32, 4, 23, 30
INVAR-11, Run: 039, P, 3, 0, 0, 13, 18, 32, 4, 26, 25
INVAR-11, Run: 040, P, 18, 0, 0, 26, 19, 33, 1, 11, 24
INVAR-11, Run: 041, P, 8, 0, 0, 24, 19, 33, 1, 25, 20
INVAR-11, Run: 042, P, 29, 0, 0, 28, 19, 33, 1, 4, 20
INVAR-11, Run: 043, P, 1, 0, 0, 22, 18, 32, 4, 26, 27
INVAR-11, Run: 044, P, 5, 0, 0, 29, 19, 33, 1, 20, 28
INVAR-11, Run: 045, P, 9, 0, 0, 27, 19, 33, 1, 22, 22
INVAR-11, Run: 046, P, 28, 0, 0, 9, 19, 33, 1, 17, 8
INVAR-11, Run: 047, P, 34, 0, 0, 9, 19, 33, 1, 8, 11
INVAR-11, Run: 048, P, 22, 0, 0, 15, 18, 32, 4, 11, 21
INVAR-11, Run: 049, P, 9, 0, 0, 12, 19, 33, 1, 32, 12
INVAR-11, Run: 050, P, 39, 0, 0, 10, 19, 33, 1, 5, 9
INVAR-11, Run: 051, P, 30, 0, 0, 15, 19, 33, 1, 3, 20
INVAR-11, Run: 052, P, 1, 0, 0, 19, 19, 33, 1, 27, 25
INVAR-11, Run: 053, P, 1, 0, 0, 25, 18, 32, 4, 19, 34
INVAR-11, Run: 054, P, 11, 0, 0, 23, 18, 32, 4, 21, 22
INVAR-11, Run: 055, P, 19, 0, 0, 24, 19, 33, 1, 7, 27
INVAR-11, Run: 056, P, 10, 0, 0, 30, 19, 33, 1, 10, 33
INVAR-11, Run: 057, P, 26, 0, 0, 13, 19, 33, 1, 21, 6
INVAR-11, Run: 058, P, 9, 0, 0, 35, 19, 33, 1, 9, 35
INVAR-11, Run: 059, P, 22, 0, 0, 16, 19, 33, 1, 19, 12
INVAR-11, Run: 060, P, 1, 0, 0, 22, 18, 32, 4, 20, 33
INVAR-11, Run: 061, P, 25, 0, 0, 20, 19, 33, 1, 3, 25
INVAR-11, Run: 062, P, 27, 0, 0, 7, 19, 33, 1, 21, 5
INVAR-11, Run: 063, P, 1, 0, 0, 30, 19, 33, 1, 24, 28
INVAR-11, Run: 064, P, 15, 0, 0, 18, 18, 32, 4, 20, 19
INVAR-11, Run: 065, P, 30, 0, 0, 5, 19, 33, 1, 14, 9
INVAR-11, Run: 066, P, 19, 0, 0, 10, 19, 33, 1, 20, 14
INVAR-11, Run: 067, P, 8, 0, 0, 7, 19, 33, 1, 36, 9
INVAR-11, Run: 068, P, 40, 0, 0, 3, 19, 33, 1, 5, 8
INVAR-11, Run: 069, P, 30, 0, 0, 16, 19, 33, 1, 10, 13
INVAR-11, Run: 070, P, 2, 0, 0, 28, 19, 33, 1, 17, 34
INVAR-11, Run: 071, P, 37, 0, 0, 2, 19, 33, 1, 11, 5
INVAR-11, Run: 072, P, 5, 0, 0, 26, 18, 32, 4, 26, 23
INVAR-11, Run: 073, P, 26, 0, 0, 28, 18, 32, 4, 4, 24
INVAR-11, Run: 074, P, 10, 0, 0, 19, 19, 33, 1, 26, 17
INVAR-11, Run: 075, P, 5, 0, 0, 18, 18, 32, 4, 27, 22
INVAR-11, Run: 076, P, 36, 0, 0, 9, 19, 33, 1, 10, 7
INVAR-11, Run: 077, P, 1, 0, 0, 41, 18, 32, 4, 27, 26
INVAR-11, Run: 078, P, 19, 0, 0, 20, 19, 33, 1, 13, 21
INVAR-11, Run: 079, P, 13, 0, 0, 20, 18, 32, 4, 12, 29
INVAR-11, Run: 080, P, 23, 0, 0, 17, 18, 32, 4, 21, 10
INVAR-11, Run: 081, P, 11, 0, 0, 20, 18, 32, 4, 14, 29
INVAR-11, Run: 082, P, 17, 0, 0, 20, 19, 33, 1, 12, 24
INVAR-11, Run: 083, P, 5, 0, 0, 23, 18, 32, 4, 26, 23
INVAR-11, Run: 084, P, 29, 0, 0, 6, 18, 32, 4, 15, 10
INVAR-11, Run: 085, P, 25, 0, 0, 12, 18, 32, 4, 17, 12
INVAR-11, Run: 086, P, 12, 0, 0, 22, 19, 33, 1, 20, 21
INVAR-11, Run: 087, P, 8, 0, 0, 24, 18, 32, 4, 27, 19
INVAR-11, Run: 088, P, 2, 0, 0, 22, 18, 32, 4, 32, 20
INVAR-11, Run: 089, P, 4, 0, 0, 29, 18, 32, 4, 28, 22
INVAR-11, Run: 090, P, 28, 0, 0, 4, 19, 33, 1, 20, 5
INVAR-11, Run: 091, P, 2, 0, 0, 15, 19, 33, 1, 24, 27
INVAR-11, Run: 092, P, 14, 0, 0, 26, 19, 33, 1, 13, 26
INVAR-11, Run: 093, P, 42, 0, 0, 11, 19, 33, 1, 3, 8
INVAR-11, Run: 094, P, 31, 0, 0, 3, 19, 33, 1, 17, 5
INVAR-11, Run: 095, P, 8, 0, 0, 19, 18, 32, 4, 24, 22
INVAR-11, Run: 096, P, 1, 0, 0, 37, 18, 32, 4, 19, 34
INVAR-11, Run: 097, P, 15, 0, 0, 28, 19, 33, 1, 15, 23
INVAR-11, Run: 098, P, 8, 0, 0, 27, 18, 32, 4, 19, 27
INVAR-11, Run: 099, P, 15, 0, 0, 8, 19, 33, 1, 21, 17
INVAR-11, Run: 100, P, 21, 0, 0, 26, 19, 33, 1, 4, 28
INVAR-12, Run: 001, P, 0, 1, 0, 94, 42, 65, 4, 21, 90
INVAR-12, Run: 002, P, 0, 1, 0, 46, 43, 66, 1, 60, 50
INVAR-12, Run: 003, P, 0, 1, 0, 100, 43, 66, 1, 1, 109
INVAR-12, Run: 004, P, 0, 1, 0, 93, 43, 66, 1, 22, 88
INVAR-12, Run: 005, P, 0, 1, 0, 83, 43, 66, 1, 42, 68
INVAR-12, Run: 006, P, 0, 0, 2, 18, 42, 66, 2, 87, 23
INVAR-12, Run: 007, P, 0, 1, 0, 93, 43, 66, 1, 28, 82
INVAR-12, Run: 008, P, 0, 0, 2, 7, 42, 66, 2, 107, 3
INVAR-12, Run: 009, P, 0, 0, 2, 34, 42, 66, 2, 71, 39
INVAR-12, Run: 010, P, 0, 0, 2, 23, 42, 66, 2, 83, 27
INVAR-12, Run: 011, P, 0, 1, 0, 89, 43, 66, 1, 29, 81
INVAR-12, Run: 012, P, 0, 0, 2, 10, 42, 66, 2, 93, 17
INVAR-12, Run: 013, P, 0, 1, 0, 64, 42, 65, 4, 43, 68
INVAR-12, Run: 014, P, 0, 1, 0, 87, 42, 65, 4, 31, 80
INVAR-12, Run: 015, P, 0, 1, 0, 67, 43, 66, 1, 56, 54
INVAR-12, Run: 016, P, 0, 1, 0, 102, 43, 66, 1, 23, 87
INVAR-12, Run: 017, P, 0, 1, 0, 68, 43, 66, 1, 34, 76
INVAR-12, Run: 018, P, 0, 0, 2, 20, 42, 66, 2, 80, 30
INVAR-12, Run: 019, P, 0, 1, 0, 98, 42, 65, 4, 33, 78
INVAR-12, Run: 020, P, 0, 1, 0, 66, 42, 65, 4, 31, 80
INVAR-12, Run: 021, P, 0, 1, 0, 108, 43, 66, 1, 27, 83
INVAR-12, Run: 022, P, 0, 1, 0, 81, 42, 65, 4, 30, 81
INVAR-12, Run: 023, P, 0, 0, 2, 27, 41, 65, 5, 80, 31
INVAR-12, Run: 024, P, 0, 1, 0, 99, 42, 65, 4, 25, 86
INVAR-12, Run: 025, P, 0, 1, 0, 70, 43, 66, 1, 53, 57
INVAR-12, Run: 026, P, 0, 1, 0, 80, 42, 65, 4, 43, 68
INVAR-12, Run: 027, P, 0, 0, 2, 20, 42, 66, 2, 80, 30
INVAR-12, Run: 028, P, 0, 0, 2, 36, 42, 66, 2, 66, 44
INVAR-12, Run: 029, P, 0, 1, 0, 71, 42, 65, 4, 42, 69
INVAR-12, Run: 030, P, 0, 1, 0, 77, 42, 65, 4, 40, 71
