Input Number, Run_Number, Result@ 100, X1, X2, Y, NEW_REACTION, Reaction1, Reaction2
INVAR-10, Run: 077, F, 0, 0, 60, 26, 24, 16
INVAR-10, Run: 078, F, 0, 0, 62, 27, 23, 15
INVAR-10, Run: 079, F, 0, 0, 56, 24, 26, 18
INVAR-10, Run: 080, F, 0, 0, 62, 27, 23, 15
INVAR-10, Run: 081, F, 0, 0, 68, 30, 20, 12
INVAR-10, Run: 082, F, 0, 0, 64, 28, 22, 14
INVAR-10, Run: 083, F, 0, 0, 58, 25, 25, 17
INVAR-10, Run: 084, F, 0, 0, 58, 25, 25, 17
INVAR-10, Run: 085, F, 0, 0, 66, 29, 21, 13
INVAR-10, Run: 086, F, 0, 0, 56, 24, 26, 18
INVAR-10, Run: 087, F, 0, 0, 58, 25, 25, 17
INVAR-10, Run: 088, F, 0, 0, 56, 24, 26, 18
INVAR-10, Run: 089, F, 0, 0, 66, 29, 21, 13
INVAR-10, Run: 090, F, 0, 0, 60, 26, 24, 16
INVAR-10, Run: 091, F, 0, 0, 62, 27, 23, 15
INVAR-10, Run: 092, F, 0, 0, 56, 24, 26, 18
INVAR-10, Run: 093, F, 0, 0, 62, 27, 23, 15
INVAR-10, Run: 094, F, 0, 0, 58, 25, 25, 17
INVAR-10, Run: 095, F, 0, 0, 62, 27, 23, 15
INVAR-10, Run: 096, F, 0, 0, 60, 26, 24, 16
INVAR-10, Run: 097, F, 0, 0, 66, 29, 21, 13
INVAR-10, Run: 098, F, 0, 0, 58, 25, 25, 17
INVAR-10, Run: 099, F, 0, 0, 60, 26, 24, 16
INVAR-10, Run: 100, F, 0, 0, 50, 21, 29, 21
INVAR-11, Run: 001, F, 0, 0, 118, 38, 62, 20
INVAR-11, Run: 002, F, 0, 0, 130, 44, 56, 14
INVAR-11, Run: 003, F, 0, 0, 112, 35, 65, 23
INVAR-11, Run: 004, F, 0, 0, 118, 38, 62, 20
INVAR-11, Run: 005, F, 0, 0, 118, 38, 62, 20
INVAR-11, Run: 006, F, 0, 0, 112, 35, 65, 23
INVAR-11, Run: 007, F, 0, 0, 118, 38, 62, 20
INVAR-11, Run: 008, F, 0, 0, 124, 41, 59, 17
INVAR-11, Run: 009, F, 0, 0, 120, 39, 61, 19
INVAR-11, Run: 010, F, 0, 0, 118, 38, 62, 20
INVAR-11, Run: 011, F, 0, 0, 120, 39, 61, 19
INVAR-11, Run: 012, F, 0, 0, 126, 42, 58, 16
INVAR-11, Run: 013, F, 0, 0, 130, 44, 56, 14
INVAR-11, Run: 014, F, 0, 0, 124, 41, 59, 17
INVAR-11, Run: 015, F, 0, 0, 124, 41, 59, 17
INVAR-11, Run: 016, F, 0, 0, 124, 41, 59, 17
INVAR-11, Run: 017, F, 0, 0, 118, 38, 62, 20
INVAR-11, Run: 018, F, 0, 0, 118, 38, 62, 20
INVAR-11, Run: 019, F, 0, 0, 118, 38, 62, 20
INVAR-11, Run: 020, F, 0, 0, 120, 39, 61, 19
INVAR-11, Run: 021, F, 0, 0, 118, 38, 62, 20
INVAR-11, Run: 022, F, 0, 0, 116, 37, 63, 21
INVAR-11, Run: 023, F, 0, 0, 124, 41, 59, 17
INVAR-11, Run: 024, F, 0, 0, 120, 39, 61, 19
INVAR-11, Run: 025, F, 0, 0, 116, 37, 63, 21
INVAR-11, Run: 026, F, 0, 0, 124, 41, 59, 17
INVAR-11, Run: 027, F, 0, 0, 126, 42, 58, 16
INVAR-11, Run: 028, F, 0, 0, 124, 41, 59, 17
INVAR-11, Run: 029, F, 0, 0, 126, 42, 58, 16
INVAR-11, Run: 030, F, 0, 0, 118, 38, 62, 20
INVAR-11, Run: 031, F, 0, 0, 118, 38, 62, 20
INVAR-11, Run: 032, F, 0, 0, 118, 38, 62, 20
INVAR-11, Run: 033, F, 0, 0, 120, 39, 61, 19
INVAR-11, Run: 034, F, 0, 0, 116, 37, 63, 21
INVAR-11, Run: 035, F, 0, 0, 116, 37, 63, 21
INVAR-11, Run: 036, F, 0, 0, 128, 43, 57, 15
INVAR-11, Run: 037, F, 0, 0, 122, 40, 60, 18
INVAR-11, Run: 038, F, 0, 0, 104, 31, 69, 27
INVAR-11, Run: 039, F, 0, 0, 116, 37, 63, 21
INVAR-11, Run: 040, F, 0, 0, 124, 41, 59, 17
INVAR-11, Run: 041, F, 0, 0, 120, 39, 61, 19
INVAR-11, Run: 042, F, 0, 0, 120, 39, 61, 19
INVAR-11, Run: 043, F, 0, 0, 128, 43, 57, 15
INVAR-11, Run: 044, F, 0, 0, 126, 42, 58, 16
INVAR-11, Run: 045, F, 0, 0, 118, 38, 62, 20
INVAR-11, Run: 046, F, 0, 0, 128, 43, 57, 15
INVAR-11, Run: 047, F, 0, 0, 110, 34, 66, 24
INVAR-11, Run: 048, F, 0, 0, 126, 42, 58, 16
INVAR-11, Run: 049, F, 0, 0, 116, 37, 63, 21
INVAR-11, Run: 050, F, 0, 0, 122, 40, 60, 18
INVAR-11, Run: 051, F, 0, 0, 116, 37, 63, 21
INVAR-11, Run: 052, F, 0, 0, 120, 39, 61, 19
INVAR-11, Run: 053, F, 0, 0, 124, 41, 59, 17
INVAR-11, Run: 054, F, 0, 0, 120, 39, 61, 19
INVAR-11, Run: 055, F, 0, 0, 120, 39, 61, 19
INVAR-11, Run: 056, F, 0, 0, 124, 41, 59, 17
INVAR-11, Run: 057, F, 0, 0, 120, 39, 61, 19
INVAR-11, Run: 058, F, 0, 0, 126, 42, 58, 16
INVAR-11, Run: 059, F, 0, 0, 120, 39, 61, 19
INVAR-11, Run: 060, F, 0, 0, 118, 38, 62, 20
INVAR-11, Run: 061, F, 0, 0, 122, 40, 60, 18
INVAR-11, Run: 062, F, 0, 0, 118, 38, 62, 20
INVAR-11, Run: 063, F, 0, 0, 126, 42, 58, 16
INVAR-11, Run: 064, F, 0, 0, 110, 34, 66, 24
INVAR-11, Run: 065, F, 0, 0, 124, 41, 59, 17
INVAR-11, Run: 066, F, 0, 0, 126, 42, 58, 16
INVAR-11, Run: 067, F, 0, 0, 120, 39, 61, 19
INVAR-11, Run: 068, F, 0, 0, 126, 42, 58, 16
INVAR-11, Run: 069, F, 0, 0, 124, 41, 59, 17
INVAR-11, Run: 070, F, 0, 0, 120, 39, 61, 19
INVAR-11, Run: 071, F, 0, 0, 114, 36, 64, 22
INVAR-11, Run: 072, F, 0, 0, 116, 37, 63, 21
INVAR-11, Run: 073, F, 0, 0, 124, 41, 59, 17
INVAR-11, Run: 074, F, 0, 0, 128, 43, 57, 15
INVAR-11, Run: 075, F, 0, 0, 112, 35, 65, 23
INVAR-11, Run: 076, F, 0, 0, 120, 39, 61, 19
INVAR-11, Run: 077, F, 0, 0, 114, 36, 64, 22
INVAR-11, Run: 078, F, 0, 0, 116, 37, 63, 21
INVAR-11, Run: 079, F, 0, 0, 118, 38, 62, 20
INVAR-11, Run: 080, F, 0, 0, 126, 42, 58, 16
INVAR-11, Run: 081, F, 0, 0, 120, 39, 61, 19
INVAR-11, Run: 082, F, 0, 0, 122, 40, 60, 18
INVAR-11, Run: 083, F, 0, 0, 120, 39, 61, 19
INVAR-11, Run: 084, F, 0, 0, 120, 39, 61, 19
INVAR-11, Run: 085, F, 0, 0, 120, 39, 61, 19
INVAR-11, Run: 086, F, 0, 0, 122, 40, 60, 18
INVAR-11, Run: 087, F, 0, 0, 122, 40, 60, 18
INVAR-11, Run: 088, F, 0, 0, 114, 36, 64, 22
INVAR-11, Run: 089, F, 0, 0, 128, 43, 57, 15
INVAR-11, Run: 090, F, 0, 0, 112, 35, 65, 23
INVAR-11, Run: 091, F, 0, 0, 120, 39, 61, 19
INVAR-11, Run: 092, F, 0, 0, 118, 38, 62, 20
INVAR-11, Run: 093, F, 0, 0, 130, 44, 56, 14
INVAR-11, Run: 094, F, 0, 0, 110, 34, 66, 24
INVAR-11, Run: 095, F, 0, 0, 120, 39, 61, 19
INVAR-11, Run: 096, F, 0, 0, 122, 40, 60, 18
INVAR-11, Run: 097, F, 0, 0, 118, 38, 62, 20
INVAR-11, Run: 098, F, 0, 0, 118, 38, 62, 20
INVAR-11, Run: 099, F, 0, 0, 126, 42, 58, 16
INVAR-11, Run: 100, F, 0, 0, 118, 38, 62, 20
INVAR-12, Run: 001, F, 0, 0, 236, 83, 117, 47
INVAR-12, Run: 002, F, 0, 0, 250, 90, 110, 40
INVAR-12, Run: 003, F, 0, 0, 238, 84, 116, 46
INVAR-12, Run: 004, F, 0, 0, 232, 81, 119, 49
INVAR-12, Run: 005, F, 0, 0, 248, 89, 111, 41
INVAR-12, Run: 006, F, 0, 0, 250, 90, 110, 40
INVAR-12, Run: 007, F, 0, 0, 238, 84, 116, 46
INVAR-12, Run: 008, F, 0, 0, 242, 86, 114, 44
INVAR-12, Run: 009, F, 0, 0, 234, 82, 118, 48
INVAR-12, Run: 010, F, 0, 0, 240, 85, 115, 45
INVAR-12, Run: 011, F, 0, 0, 242, 86, 114, 44
INVAR-12, Run: 012, F, 0, 0, 246, 88, 112, 42
INVAR-12, Run: 013, F, 0, 0, 240, 85, 115, 45
INVAR-12, Run: 014, F, 0, 0, 244, 87, 113, 43
INVAR-12, Run: 015, F, 0, 0, 242, 86, 114, 44
INVAR-12, Run: 016, F, 0, 0, 248, 89, 111, 41
INVAR-12, Run: 017, F, 0, 0, 248, 89, 111, 41
INVAR-12, Run: 018, F, 0, 0, 244, 87, 113, 43
INVAR-12, Run: 019, F, 0, 0, 250, 90, 110, 40
INVAR-12, Run: 020, F, 0, 0, 242, 86, 114, 44
INVAR-12, Run: 021, F, 0, 0, 234, 82, 118, 48
INVAR-12, Run: 022, F, 0, 0, 248, 89, 111, 41
INVAR-12, Run: 023, F, 0, 0, 256, 93, 107, 37
INVAR-12, Run: 024, F, 0, 0, 236, 83, 117, 47
INVAR-12, Run: 025, F, 0, 0, 248, 89, 111, 41
INVAR-12, Run: 026, F, 0, 0, 240, 85, 115, 45
INVAR-12, Run: 027, F, 0, 0, 240, 85, 115, 45
INVAR-12, Run: 028, F, 0, 0, 240, 85, 115, 45
INVAR-12, Run: 029, F, 0, 0, 252, 91, 109, 39
INVAR-12, Run: 030, F, 0, 0, 244, 87, 113, 43
INVAR-12, Run: 031, F, 0, 0, 236, 83, 117, 47
INVAR-12, Run: 032, F, 0, 0, 260, 95, 105, 35
INVAR-12, Run: 033, F, 0, 0, 244, 87, 113, 43
INVAR-12, Run: 034, F, 0, 0, 234, 82, 118, 48
INVAR-12, Run: 035, F, 0, 0, 244, 87, 113, 43
INVAR-12, Run: 036, F, 0, 0, 246, 88, 112, 42
INVAR-12, Run: 037, F, 0, 0, 248, 89, 111, 41
INVAR-12, Run: 038, F, 0, 0, 254, 92, 108, 38
INVAR-12, Run: 039, F, 0, 0, 248, 89, 111, 41
INVAR-12, Run: 040, F, 0, 0, 240, 85, 115, 45
INVAR-12, Run: 041, F, 0, 0, 248, 89, 111, 41
INVAR-12, Run: 042, F, 0, 0, 248, 89, 111, 41
INVAR-12, Run: 043, F, 0, 0, 240, 85, 115, 45
INVAR-12, Run: 044, F, 0, 0, 248, 89, 111, 41
INVAR-12, Run: 045, F, 0, 0, 250, 90, 110, 40
INVAR-12, Run: 046, F, 0, 0, 250, 90, 110, 40
INVAR-12, Run: 047, F, 0, 0, 248, 89, 111, 41
INVAR-12, Run: 048, F, 0, 0, 236, 83, 117, 47
INVAR-12, Run: 049, F, 0, 0, 244, 87, 113, 43
INVAR-12, Run: 050, F, 0, 0, 222, 76, 124, 54
INVAR-12, Run: 051, F, 0, 0, 238, 84, 116, 46
INVAR-12, Run: 052, F, 0, 0, 246, 88, 112, 42
INVAR-12, Run: 053, F, 0, 0, 240, 85, 115, 45
INVAR-12, Run: 054, F, 0, 0, 240, 85, 115, 45
INVAR-12, Run: 055, F, 0, 0, 234, 82, 118, 48
INVAR-12, Run: 056, F, 0, 0, 238, 84, 116, 46
INVAR-12, Run: 057, F, 0, 0, 246, 88, 112, 42
INVAR-12, Run: 058, F, 0, 0, 250, 90, 110, 40
INVAR-12, Run: 059, F, 0, 0, 242, 86, 114, 44
INVAR-12, Run: 060, F, 0, 0, 246, 88, 112, 42
INVAR-12, Run: 061, F, 0, 0, 254, 92, 108, 38
INVAR-12, Run: 062, F, 0, 0, 236, 83, 117, 47
INVAR-12, Run: 063, F, 0, 0, 256, 93, 107, 37
INVAR-12, Run: 064, F, 0, 0, 240, 85, 115, 45
INVAR-12, Run: 065, F, 0, 0, 248, 89, 111, 41
INVAR-12, Run: 066, F, 0, 0, 244, 87, 113, 43
INVAR-12, Run: 067, F, 0, 0, 238, 84, 116, 46
INVAR-12, Run: 068, F, 0, 0, 242, 86, 114, 44
INVAR-12, Run: 069, F, 0, 0, 246, 88, 112, 42
INVAR-12, Run: 070, F, 0, 0, 242, 86, 114, 44
INVAR-12, Run: 071, F, 0, 0, 252, 91, 109, 39
INVAR-12, Run: 072, F, 0, 0, 260, 95, 105, 35
INVAR-12, Run: 073, F, 0, 0, 248, 89, 111, 41
INVAR-12, Run: 074, F, 0, 0, 242, 86, 114, 44
INVAR-12, Run: 075, F, 0, 0, 240, 85, 115, 45
INVAR-12, Run: 076, F, 0, 0, 234, 82, 118, 48
INVAR-12, Run: 077, F, 0, 0, 244, 87, 113, 43
INVAR-12, Run: 078, F, 0, 0, 242, 86, 114, 44
INVAR-12, Run: 079, F, 0, 0, 230, 80, 120, 50
INVAR-12, Run: 080, F, 0, 0, 242, 86, 114, 44
INVAR-12, Run: 081, F, 0, 0, 232, 81, 119, 49
INVAR-12, Run: 082, F, 0, 0, 238, 84, 116, 46
INVAR-12, Run: 083, F, 0, 0, 234, 82, 118, 48
INVAR-12, Run: 084, F, 0, 0, 240, 85, 115, 45
INVAR-12, Run: 085, F, 0, 0, 242, 86, 114, 44
INVAR-12, Run: 086, F, 0, 0, 246, 88, 112, 42
INVAR-12, Run: 087, F, 0, 0, 260, 95, 105, 35
INVAR-12, Run: 088, F, 0, 0, 246, 88, 112, 42
INVAR-12, Run: 089, F, 0, 0, 252, 91, 109, 39
INVAR-12, Run: 090, F, 0, 0, 246, 88, 112, 42
INVAR-12, Run: 091, F, 0, 0, 248, 89, 111, 41
INVAR-12, Run: 092, F, 0, 0, 244, 87, 113, 43
INVAR-12, Run: 093, F, 0, 0, 236, 83, 117, 47
INVAR-12, Run: 094, F, 0, 0, 246, 88, 112, 42
INVAR-12, Run: 095, F, 0, 0, 232, 81, 119, 49
INVAR-12, Run: 096, F, 0, 0, 242, 86, 114, 44
INVAR-12, Run: 097, F, 0, 0, 250, 90, 110, 40
INVAR-12, Run: 098, F, 0, 0, 234, 82, 118, 48
INVAR-12, Run: 099, F, 0, 0, 234, 82, 118, 48
INVAR-12, Run: 100, F, 0, 0, 240, 85, 115, 45
INVAR-13, Run: 001, F, 0, 0, 21, 4, 14, 1
INVAR-13, Run: 002, F, 0, 0, 21, 4, 14, 1
INVAR-13, Run: 003, F, 0, 0, 19, 3, 15, 2
INVAR-13, Run: 004, F, 0, 0, 21, 4, 14, 1
INVAR-13, Run: 005, F, 0, 0, 21, 4, 14, 1
INVAR-13, Run: 006, F, 0, 0, 21, 4, 14, 1
INVAR-13, Run: 007, F, 0, 0, 19, 3, 15, 2
INVAR-13, Run: 008, F, 0, 0, 19, 3, 15, 2
INVAR-13, Run: 009, F, 0, 0, 21, 4, 14, 1
INVAR-13, Run: 010, F, 0, 0, 21, 4, 14, 1
INVAR-13, Run: 011, F, 0, 0, 19, 3, 15, 2
INVAR-13, Run: 012, F, 0, 0, 21, 4, 14, 1
INVAR-13, Run: 013, F, 0, 0, 19, 3, 15, 2
INVAR-13, Run: 014, F, 0, 0, 23, 5, 13, 0
INVAR-13, Run: 015, F, 0, 0, 21, 4, 14, 1
INVAR-13, Run: 016, F, 0, 0, 21, 4, 14, 1
INVAR-13, Run: 017, F, 0, 0, 19, 3, 15, 2
INVAR-13, Run: 018, F, 0, 0, 21, 4, 14, 1
INVAR-13, Run: 019, F, 0, 0, 21, 4, 14, 1
INVAR-13, Run: 020, F, 0, 0, 19, 3, 15, 2
INVAR-13, Run: 021, F, 0, 0, 21, 4, 14, 1
