Test, Input, Number_R, Number_F, Number_E, Number_TSE, Number_TEE, Number_NP
A1,INVAR-1,100,100,0,0,0,100
A1,INVAR-10,100,100,0,0,0,100
A1,INVAR-11,100,100,0,0,0,100
A1,INVAR-12,100,100,0,0,0,100
A1,INVAR-13,100,100,0,0,0,100
A1,INVAR-14,100,75,0,0,0,75
A1,INVAR-15,100,69,0,0,0,69
A1,INVAR-16,100,83,0,0,0,83
A1,INVAR-17,100,42,0,0,0,42
A1,INVAR-18,100,96,0,0,0,96
A1,INVAR-19,100,0,0,0,0,0
A1,INVAR-2,100,100,0,0,0,100
A1,INVAR-20,100,0,0,0,0,0
A1,INVAR-21,100,0,0,0,0,0
A1,INVAR-22,100,100,0,0,0,100
A1,INVAR-23,100,100,0,0,0,100
A1,INVAR-24,100,100,0,0,0,100
A1,INVAR-25,100,100,0,0,0,100
A1,INVAR-26,100,100,0,0,0,100
A1,INVAR-27,100,100,0,0,0,100
A1,INVAR-28,100,100,0,0,0,100
A1,INVAR-29,100,100,0,0,0,100
A1,INVAR-3,100,78,0,0,0,78
A1,INVAR-30,100,100,0,0,0,100
A1,INVAR-31,100,0,0,0,0,0
A1,INVAR-32,100,100,0,0,0,100
A1,INVAR-33,100,100,0,0,0,100
A1,INVAR-34,100,100,0,0,0,100
A1,INVAR-35,100,80,0,0,0,80
A1,INVAR-36,100,27,0,0,0,27
A1,INVAR-37,100,41,0,0,0,41
A1,INVAR-38,100,35,0,0,0,35
A1,INVAR-39,100,34,0,0,0,34
A1,INVAR-4,100,100,0,0,0,100
A1,INVAR-40,100,23,0,0,0,23
A1,INVAR-41,100,0,0,0,0,0
A1,INVAR-42,100,0,0,0,0,0
A1,INVAR-43,100,0,0,0,0,0
A1,INVAR-44,100,95,0,0,0,95
A1,INVAR-45,100,94,0,0,0,94
A1,INVAR-46,100,94,0,0,0,94
A1,INVAR-5,100,68,0,0,0,68
A1,INVAR-6,100,58,0,0,0,58
A1,INVAR-7,100,0,0,0,0,0
A1,INVAR-8,100,0,0,0,0,0
A1,INVAR-9,100,0,0,0,0,0
A2,INVAR-1,100,100,0,0,0,100
A2,INVAR-10,100,100,0,0,0,100
A2,INVAR-11,100,100,0,0,0,100
A2,INVAR-12,100,100,0,0,0,100
A2,INVAR-13,100,100,0,0,0,100
A2,INVAR-14,100,75,0,0,0,75
A2,INVAR-15,100,69,0,0,0,69
A2,INVAR-16,100,83,0,0,0,83
A2,INVAR-17,100,42,0,0,0,42
A2,INVAR-18,100,96,0,0,0,96
A2,INVAR-19,100,0,0,0,0,0
A2,INVAR-2,100,100,0,0,0,100
A2,INVAR-20,100,0,0,0,0,0
A2,INVAR-21,100,0,0,0,0,0
A2,INVAR-22,100,100,0,0,0,100
A2,INVAR-23,100,100,0,0,0,100
A2,INVAR-24,100,100,0,0,0,100
A2,INVAR-25,100,100,0,0,0,100
A2,INVAR-26,100,100,0,0,0,100
A2,INVAR-27,100,100,0,0,0,100
A2,INVAR-28,100,100,0,0,0,100
A2,INVAR-29,100,100,0,0,0,100
A2,INVAR-3,100,78,0,0,0,78
A2,INVAR-30,100,100,0,0,0,100
A2,INVAR-31,100,0,0,0,0,0
A2,INVAR-32,100,100,0,0,0,100
A2,INVAR-33,100,100,0,0,0,100
A2,INVAR-34,100,100,0,0,0,100
A2,INVAR-35,100,80,0,0,0,80
A2,INVAR-36,100,27,0,0,0,27
A2,INVAR-37,100,41,0,0,0,41
A2,INVAR-38,100,35,0,0,0,35
A2,INVAR-39,100,34,0,0,0,34
A2,INVAR-4,100,100,0,0,0,100
A2,INVAR-40,100,23,0,0,0,23
A2,INVAR-41,100,0,0,0,0,0
A2,INVAR-42,100,0,0,0,0,0
A2,INVAR-43,100,0,0,0,0,0
A2,INVAR-44,100,95,0,0,0,95
A2,INVAR-45,100,94,0,0,0,94
A2,INVAR-46,100,94,0,0,0,94
A2,INVAR-5,100,68,0,0,0,68
A2,INVAR-6,100,58,0,0,0,58
A2,INVAR-7,100,0,0,0,0,0
A2,INVAR-8,100,0,0,0,0,0
A2,INVAR-9,100,0,0,0,0,0
