Input Number, Run_Number, Result@ 100, X1, X2, U
1, Run: 001, F, 120, 0, 0
1, Run: 002, F, 126, 0, 0
1, Run: 003, F, 176, 0, 0
1, Run: 004, F, 136, 0, 0
1, Run: 005, F, 0, 139, 0
1, Run: 006, F, 148, 0, 0
1, Run: 007, F, 168, 0, 0
1, Run: 008, F, 154, 0, 0
1, Run: 009, F, 125, 0, 0
1, Run: 010, F, 128, 0, 0
1, Run: 011, F, 153, 0, 0
1, Run: 012, F, 167, 0, 0
1, Run: 013, F, 123, 0, 0
1, Run: 014, F, 147, 0, 0
1, Run: 015, F, 118, 0, 0
1, Run: 016, F, 137, 0, 0
1, Run: 017, F, 145, 0, 0
1, Run: 018, F, 143, 0, 0
1, Run: 019, F, 137, 0, 0
1, Run: 020, F, 148, 0, 0
1, Run: 021, F, 137, 0, 0
1, Run: 022, F, 138, 0, 0
1, Run: 023, F, 141, 0, 0
1, Run: 024, F, 163, 0, 0
1, Run: 025, F, 134, 0, 0
1, Run: 026, F, 134, 0, 0
1, Run: 027, F, 118, 0, 0
1, Run: 028, F, 143, 0, 0
1, Run: 029, F, 127, 0, 0
1, Run: 030, F, 149, 0, 0
1, Run: 031, F, 123, 0, 0
1, Run: 032, F, 128, 0, 0
1, Run: 033, F, 135, 0, 0
1, Run: 034, F, 0, 147, 0
1, Run: 035, F, 128, 0, 0
1, Run: 036, F, 150, 0, 0
1, Run: 037, F, 140, 0, 0
1, Run: 038, F, 158, 0, 0
1, Run: 039, F, 148, 0, 0
1, Run: 040, F, 130, 0, 0
1, Run: 041, F, 138, 0, 0
1, Run: 042, F, 132, 0, 0
1, Run: 043, F, 133, 0, 0
1, Run: 044, F, 125, 0, 0
1, Run: 045, F, 134, 0, 0
1, Run: 046, F, 138, 0, 0
1, Run: 047, F, 151, 0, 0
1, Run: 048, F, 157, 0, 0
1, Run: 049, F, 143, 0, 0
1, Run: 050, F, 148, 0, 0
1, Run: 051, F, 142, 0, 0
1, Run: 052, F, 134, 0, 0
1, Run: 053, F, 144, 0, 0
1, Run: 054, F, 126, 0, 0
1, Run: 055, F, 150, 0, 0
1, Run: 056, F, 144, 0, 0
1, Run: 057, F, 141, 0, 0
1, Run: 058, F, 134, 0, 0
1, Run: 059, F, 131, 0, 0
1, Run: 060, F, 155, 0, 0
1, Run: 061, F, 148, 0, 0
1, Run: 062, F, 149, 0, 0
1, Run: 063, F, 143, 0, 0
1, Run: 064, F, 143, 0, 0
1, Run: 065, F, 129, 0, 0
1, Run: 066, F, 139, 0, 0
1, Run: 067, F, 131, 0, 0
1, Run: 068, F, 133, 0, 0
1, Run: 069, F, 138, 0, 0
1, Run: 070, F, 125, 0, 0
1, Run: 071, F, 152, 0, 0
1, Run: 072, F, 147, 0, 0
1, Run: 073, F, 137, 0, 0
1, Run: 074, F, 136, 0, 0
1, Run: 075, F, 131, 0, 0
1, Run: 076, F, 135, 0, 0
1, Run: 077, F, 142, 0, 0
1, Run: 078, F, 136, 0, 0
1, Run: 079, F, 143, 0, 0
1, Run: 080, F, 0, 134, 0
1, Run: 081, F, 153, 0, 0
1, Run: 082, F, 136, 0, 0
1, Run: 083, F, 147, 0, 0
1, Run: 084, F, 134, 0, 0
1, Run: 085, F, 147, 0, 0
1, Run: 086, F, 142, 0, 0
1, Run: 087, F, 115, 0, 0
1, Run: 088, F, 149, 0, 0
1, Run: 089, F, 177, 0, 0
1, Run: 090, F, 138, 0, 0
1, Run: 091, F, 130, 0, 0
1, Run: 092, F, 134, 0, 0
1, Run: 093, F, 129, 0, 0
1, Run: 094, F, 130, 0, 0
1, Run: 095, F, 130, 0, 0
1, Run: 096, F, 121, 0, 0
1, Run: 097, F, 122, 0, 0
1, Run: 098, F, 147, 0, 0
1, Run: 099, F, 139, 0, 0
1, Run: 100, F, 121, 0, 0
10, Run: 001, F, 0, 109, 0
10, Run: 002, F, 133, 0, 0
10, Run: 003, F, 112, 0, 0
10, Run: 004, F, 0, 106, 0
10, Run: 005, F, 115, 0, 0
10, Run: 006, F, 105, 0, 0
10, Run: 007, F, 105, 0, 0
10, Run: 008, F, 118, 0, 0
10, Run: 009, F, 99, 0, 0
10, Run: 010, F, 126, 0, 0
10, Run: 011, F, 117, 0, 0
10, Run: 012, F, 0, 124, 0
10, Run: 013, F, 129, 0, 0
10, Run: 014, F, 111, 0, 0
10, Run: 015, F, 95, 0, 0
10, Run: 016, F, 109, 0, 0
10, Run: 017, F, 118, 0, 0
10, Run: 018, F, 0, 110, 0
10, Run: 019, F, 0, 109, 0
10, Run: 020, F, 0, 119, 0
10, Run: 021, F, 95, 0, 0
10, Run: 022, F, 0, 133, 0
10, Run: 023, F, 0, 107, 0
10, Run: 024, F, 107, 0, 0
10, Run: 025, F, 120, 0, 0
10, Run: 026, F, 110, 0, 0
10, Run: 027, F, 106, 0, 0
10, Run: 028, F, 114, 0, 0
10, Run: 029, F, 90, 0, 0
10, Run: 030, F, 0, 116, 0
10, Run: 031, F, 0, 117, 0
10, Run: 032, F, 110, 0, 0
10, Run: 033, F, 0, 123, 0
10, Run: 034, F, 0, 130, 0
10, Run: 035, F, 105, 0, 0
10, Run: 036, F, 113, 0, 0
10, Run: 037, F, 0, 111, 0
10, Run: 038, F, 120, 0, 0
10, Run: 039, F, 0, 114, 0
10, Run: 040, F, 106, 0, 0
10, Run: 041, F, 123, 0, 0
10, Run: 042, F, 0, 125, 0
10, Run: 043, F, 0, 108, 0
10, Run: 044, F, 101, 0, 0
10, Run: 045, F, 121, 0, 0
10, Run: 046, F, 133, 0, 0
10, Run: 047, F, 132, 0, 0
10, Run: 048, F, 111, 0, 0
10, Run: 049, F, 129, 0, 0
10, Run: 050, F, 118, 0, 0
10, Run: 051, F, 114, 0, 0
10, Run: 052, F, 118, 0, 0
10, Run: 053, F, 112, 0, 0
10, Run: 054, F, 109, 0, 0
10, Run: 055, F, 95, 0, 0
10, Run: 056, F, 121, 0, 0
10, Run: 057, F, 107, 0, 0
10, Run: 058, F, 0, 115, 0
10, Run: 059, F, 112, 0, 0
10, Run: 060, F, 120, 0, 0
10, Run: 061, F, 104, 0, 0
10, Run: 062, F, 114, 0, 0
10, Run: 063, F, 110, 0, 0
10, Run: 064, F, 124, 0, 0
10, Run: 065, F, 0, 107, 0
10, Run: 066, F, 0, 123, 0
10, Run: 067, F, 110, 0, 0
10, Run: 068, F, 0, 111, 0
10, Run: 069, F, 114, 0, 0
10, Run: 070, F, 0, 105, 0
10, Run: 071, F, 0, 111, 0
10, Run: 072, F, 120, 0, 0
10, Run: 073, F, 110, 0, 0
10, Run: 074, F, 100, 0, 0
10, Run: 075, F, 132, 0, 0
10, Run: 076, F, 110, 0, 0
10, Run: 077, F, 124, 0, 0
10, Run: 078, F, 99, 0, 0
10, Run: 079, F, 0, 109, 0
10, Run: 080, F, 0, 107, 0
10, Run: 081, F, 112, 0, 0
10, Run: 082, F, 110, 0, 0
10, Run: 083, F, 113, 0, 0
10, Run: 084, F, 0, 81, 0
10, Run: 085, F, 0, 109, 0
10, Run: 086, F, 126, 0, 0
10, Run: 087, F, 107, 0, 0
10, Run: 088, F, 114, 0, 0
10, Run: 089, F, 0, 113, 0
10, Run: 090, F, 97, 0, 0
10, Run: 091, F, 102, 0, 0
10, Run: 092, F, 103, 0, 0
10, Run: 093, F, 0, 116, 0
10, Run: 094, F, 97, 0, 0
10, Run: 095, F, 108, 0, 0
10, Run: 096, F, 113, 0, 0
10, Run: 097, F, 104, 0, 0
10, Run: 098, F, 0, 109, 0
10, Run: 099, F, 120, 0, 0
10, Run: 100, F, 122, 0, 0
11, Run: 001, F, 121, 0, 0
11, Run: 002, F, 125, 0, 0
11, Run: 003, F, 106, 0, 0
11, Run: 004, F, 117, 0, 0
11, Run: 005, F, 112, 0, 0
11, Run: 006, F, 121, 0, 0
11, Run: 007, F, 107, 0, 0
11, Run: 008, F, 114, 0, 0
11, Run: 009, F, 123, 0, 0
11, Run: 010, F, 128, 0, 0
11, Run: 011, F, 116, 0, 0
11, Run: 012, F, 112, 0, 0
11, Run: 013, F, 112, 0, 0
11, Run: 014, F, 113, 0, 0
11, Run: 015, F, 102, 0, 0
11, Run: 016, F, 126, 0, 0
11, Run: 017, F, 121, 0, 0
11, Run: 018, F, 121, 0, 0
11, Run: 019, F, 111, 0, 0
