Input Number, Run_Number, Result@ 100, X1, X2, U
1, Run: 001, P, 120, 0, 0
1, Run: 002, P, 126, 0, 0
1, Run: 003, P, 176, 0, 0
1, Run: 004, P, 136, 0, 0
1, Run: 005, P, 0, 139, 0
1, Run: 006, P, 148, 0, 0
1, Run: 007, P, 168, 0, 0
1, Run: 008, P, 154, 0, 0
1, Run: 009, P, 125, 0, 0
1, Run: 010, P, 128, 0, 0
1, Run: 011, P, 153, 0, 0
1, Run: 012, P, 167, 0, 0
1, Run: 013, P, 123, 0, 0
1, Run: 014, P, 147, 0, 0
1, Run: 015, P, 118, 0, 0
1, Run: 016, P, 137, 0, 0
1, Run: 017, P, 145, 0, 0
1, Run: 018, P, 143, 0, 0
1, Run: 019, P, 137, 0, 0
1, Run: 020, P, 148, 0, 0
1, Run: 021, P, 137, 0, 0
1, Run: 022, P, 138, 0, 0
1, Run: 023, P, 141, 0, 0
1, Run: 024, P, 163, 0, 0
1, Run: 025, P, 134, 0, 0
1, Run: 026, P, 134, 0, 0
1, Run: 027, P, 118, 0, 0
1, Run: 028, P, 143, 0, 0
1, Run: 029, P, 127, 0, 0
1, Run: 030, P, 149, 0, 0
1, Run: 031, P, 123, 0, 0
1, Run: 032, P, 128, 0, 0
1, Run: 033, P, 135, 0, 0
1, Run: 034, P, 0, 147, 0
1, Run: 035, P, 128, 0, 0
1, Run: 036, P, 150, 0, 0
1, Run: 037, P, 140, 0, 0
1, Run: 038, P, 158, 0, 0
1, Run: 039, P, 148, 0, 0
1, Run: 040, P, 130, 0, 0
1, Run: 041, P, 138, 0, 0
1, Run: 042, P, 132, 0, 0
1, Run: 043, P, 133, 0, 0
1, Run: 044, P, 125, 0, 0
1, Run: 045, P, 134, 0, 0
1, Run: 046, P, 138, 0, 0
1, Run: 047, P, 151, 0, 0
1, Run: 048, P, 157, 0, 0
1, Run: 049, P, 143, 0, 0
1, Run: 050, P, 148, 0, 0
1, Run: 051, P, 142, 0, 0
1, Run: 052, P, 134, 0, 0
1, Run: 053, P, 144, 0, 0
1, Run: 054, P, 126, 0, 0
1, Run: 055, P, 150, 0, 0
1, Run: 056, P, 144, 0, 0
1, Run: 057, P, 141, 0, 0
1, Run: 058, P, 134, 0, 0
1, Run: 059, P, 131, 0, 0
1, Run: 060, P, 155, 0, 0
1, Run: 061, P, 148, 0, 0
1, Run: 062, P, 149, 0, 0
1, Run: 063, P, 143, 0, 0
1, Run: 064, P, 143, 0, 0
1, Run: 065, P, 129, 0, 0
1, Run: 066, P, 139, 0, 0
1, Run: 067, P, 131, 0, 0
1, Run: 068, P, 133, 0, 0
1, Run: 069, P, 138, 0, 0
1, Run: 070, P, 125, 0, 0
1, Run: 071, P, 152, 0, 0
1, Run: 072, P, 147, 0, 0
1, Run: 073, P, 137, 0, 0
1, Run: 074, P, 136, 0, 0
1, Run: 075, P, 131, 0, 0
1, Run: 076, P, 135, 0, 0
1, Run: 077, P, 142, 0, 0
1, Run: 078, P, 136, 0, 0
1, Run: 079, P, 143, 0, 0
1, Run: 080, P, 0, 134, 0
1, Run: 081, P, 153, 0, 0
1, Run: 082, P, 136, 0, 0
1, Run: 083, P, 147, 0, 0
1, Run: 084, P, 134, 0, 0
1, Run: 085, P, 147, 0, 0
1, Run: 086, P, 142, 0, 0
1, Run: 087, P, 115, 0, 0
1, Run: 088, P, 149, 0, 0
1, Run: 089, P, 177, 0, 0
1, Run: 090, P, 138, 0, 0
1, Run: 091, P, 130, 0, 0
