Test, Input, Number_R, Number_F, Number_E, Number_TSE, Number_TEE, Number_NP
A2,INVAR-1,100,0,0,0,0,0
A2,INVAR-10,100,0,0,0,0,0
A2,INVAR-11,100,0,0,0,0,0
A2,INVAR-12,100,0,0,0,0,0
A2,INVAR-13,100,1,0,0,0,1
A2,INVAR-14,100,0,0,0,0,0
A2,INVAR-15,100,0,0,0,0,0
A2,INVAR-16,100,0,0,0,0,0
A2,INVAR-17,100,0,0,0,0,0
A2,INVAR-18,100,0,0,0,0,0
A2,INVAR-19,100,100,0,0,0,100
A2,INVAR-2,100,0,0,0,0,0
A2,INVAR-20,100,100,0,0,0,100
A2,INVAR-21,100,100,0,0,0,100
A2,INVAR-22,100,0,0,0,0,0
A2,INVAR-23,100,0,0,0,0,0
A2,INVAR-24,100,0,0,0,0,0
A2,INVAR-25,100,75,0,0,0,75
A2,INVAR-26,100,100,0,0,0,100
A2,INVAR-27,100,100,0,0,0,100
A2,INVAR-28,100,79,0,0,0,79
A2,INVAR-29,100,100,0,0,0,100
A2,INVAR-3,100,0,0,0,0,0
A2,INVAR-30,100,100,0,0,0,100
A2,INVAR-31,100,0,0,0,0,0
A2,INVAR-32,100,100,0,0,0,100
A2,INVAR-33,100,100,0,0,0,100
A2,INVAR-34,100,100,0,0,0,100
A2,INVAR-35,100,0,0,0,0,0
A2,INVAR-36,100,0,0,0,0,0
A2,INVAR-37,100,0,0,0,0,0
A2,INVAR-38,100,0,0,0,0,0
A2,INVAR-39,100,0,0,0,0,0
A2,INVAR-4,100,0,0,0,0,0
A2,INVAR-40,100,0,0,0,0,0
A2,INVAR-41,100,100,0,0,0,100
A2,INVAR-42,100,100,0,0,0,100
A2,INVAR-43,100,100,0,0,0,100
A2,INVAR-44,100,0,0,0,0,0
A2,INVAR-45,100,0,0,0,0,0
A2,INVAR-46,100,0,0,0,0,0
A2,INVAR-5,100,0,0,0,0,0
A2,INVAR-6,100,0,0,0,0,0
A2,INVAR-7,100,100,0,0,0,100
A2,INVAR-8,100,78,0,0,0,78
A2,INVAR-9,100,78,0,0,0,78
A3,INVAR-1,100,0,0,0,0,0
A3,INVAR-10,100,0,0,0,0,0
A3,INVAR-11,100,0,0,0,0,0
A3,INVAR-12,100,0,0,0,0,0
A3,INVAR-13,100,1,0,0,0,1
A3,INVAR-14,100,0,0,0,0,0
A3,INVAR-15,100,0,0,0,0,0
A3,INVAR-16,100,0,0,0,0,0
A3,INVAR-17,100,0,0,0,0,0
A3,INVAR-18,100,0,0,0,0,0
A3,INVAR-19,100,100,0,0,0,100
A3,INVAR-2,100,0,0,0,0,0
A3,INVAR-20,100,100,0,0,0,100
A3,INVAR-21,100,100,0,0,0,100
A3,INVAR-22,100,0,0,0,0,0
A3,INVAR-23,100,0,0,0,0,0
A3,INVAR-24,100,0,0,0,0,0
A3,INVAR-25,100,75,0,0,0,75
A3,INVAR-26,100,100,0,0,0,100
A3,INVAR-27,100,100,0,0,0,100
A3,INVAR-28,100,79,0,0,0,79
A3,INVAR-29,100,100,0,0,0,100
A3,INVAR-3,100,0,0,0,0,0
A3,INVAR-30,100,100,0,0,0,100
A3,INVAR-31,100,0,0,0,0,0
A3,INVAR-32,100,100,0,0,0,100
A3,INVAR-33,100,100,0,0,0,100
A3,INVAR-34,100,100,0,0,0,100
A3,INVAR-35,100,0,0,0,0,0
A3,INVAR-36,100,0,0,0,0,0
A3,INVAR-37,100,0,0,0,0,0
A3,INVAR-38,100,0,0,0,0,0
A3,INVAR-39,100,0,0,0,0,0
A3,INVAR-4,100,0,0,0,0,0
A3,INVAR-40,100,0,0,0,0,0
A3,INVAR-41,100,100,0,0,0,100
A3,INVAR-42,100,100,0,0,0,100
A3,INVAR-43,100,100,0,0,0,100
A3,INVAR-44,100,0,0,0,0,0
A3,INVAR-45,100,0,0,0,0,0
A3,INVAR-46,100,0,0,0,0,0
A3,INVAR-5,100,0,0,0,0,0
A3,INVAR-6,100,0,0,0,0,0
A3,INVAR-7,100,100,0,0,0,100
A3,INVAR-8,100,78,0,0,0,78
A3,INVAR-9,100,78,0,0,0,78
