Test, Input, Number_R, Number_F, Number_E, Number_TSE, Number_TEE, Number_NP
A3,INVAR-1,100,74,0,0,0,74
A3,INVAR-10,100,80,0,0,0,80
A3,INVAR-11,100,100,0,0,0,100
A3,INVAR-12,100,100,0,0,0,100
A3,INVAR-13,100,65,0,0,0,65
A3,INVAR-14,100,82,0,0,0,82
A3,INVAR-15,100,86,0,0,0,86
A3,INVAR-16,100,60,0,0,0,60
A3,INVAR-17,100,84,0,0,0,84
A3,INVAR-18,100,88,0,0,0,88
A3,INVAR-19,100,0,0,0,0,0
A3,INVAR-2,100,81,0,0,0,81
A3,INVAR-20,100,0,0,0,0,0
A3,INVAR-21,100,0,0,0,0,0
A3,INVAR-22,100,76,0,0,0,76
A3,INVAR-23,100,89,0,0,0,89
A3,INVAR-24,100,88,0,0,0,88
A3,INVAR-25,100,0,0,0,0,0
A3,INVAR-26,100,0,0,0,0,0
A3,INVAR-27,100,0,0,0,0,0
A3,INVAR-28,100,0,0,0,0,0
A3,INVAR-29,100,0,0,0,0,0
A3,INVAR-3,100,86,0,0,0,86
A3,INVAR-30,100,0,0,0,0,0
A3,INVAR-31,100,0,0,0,0,0
A3,INVAR-32,100,0,0,0,0,0
A3,INVAR-33,100,0,0,0,0,0
A3,INVAR-34,100,0,0,0,0,0
A3,INVAR-35,100,79,0,0,0,79
A3,INVAR-36,100,100,0,0,0,100
A3,INVAR-37,100,100,0,0,0,100
A3,INVAR-38,100,100,0,0,0,100
A3,INVAR-39,100,100,0,0,0,100
A3,INVAR-4,100,100,0,0,0,100
A3,INVAR-40,100,85,0,0,0,85
A3,INVAR-41,100,0,0,0,0,0
A3,INVAR-42,100,0,0,0,0,0
A3,INVAR-43,100,0,0,0,0,0
A3,INVAR-44,100,100,0,0,0,100
A3,INVAR-45,100,100,0,0,0,100
A3,INVAR-46,100,100,0,0,0,100
A3,INVAR-5,100,80,0,0,0,80
A3,INVAR-6,100,89,0,0,0,89
A3,INVAR-7,100,0,0,0,0,0
A3,INVAR-8,100,0,0,0,0,0
A3,INVAR-9,100,0,0,0,0,0
