Test, Input, Number_R, Number_F, Number_E, Number_TSE, Number_TEE, Number_NP
A4,INVAR-1,100,0,0,0,0,0
A4,INVAR-10,100,0,0,0,0,0
A4,INVAR-2,100,0,0,0,0,0
A4,INVAR-3,100,0,0,0,0,0
A4,INVAR-4,100,0,0,0,0,0
A4,INVAR-5,100,0,0,0,0,0
A4,INVAR-6,100,0,0,0,0,0
A4,INVAR-7,100,0,0,0,0,0
A4,INVAR-8,100,0,0,0,0,0
A4,INVAR-9,100,0,0,0,0,0
A5,INVAR-1,100,0,0,0,0,0
A5,INVAR-10,100,0,0,0,0,0
A5,INVAR-2,100,0,0,0,0,0
A5,INVAR-3,100,0,0,0,0,0
A5,INVAR-4,100,0,0,0,0,0
A5,INVAR-5,100,0,0,0,0,0
A5,INVAR-6,100,0,0,0,0,0
A5,INVAR-7,100,0,0,0,0,0
A5,INVAR-8,100,0,0,0,0,0
A5,INVAR-9,100,0,0,0,0,0
A6,INVAR-1,100,0,0,0,0,0
A6,INVAR-10,100,0,0,0,0,0
A6,INVAR-2,100,0,0,0,0,0
A6,INVAR-3,100,0,0,0,0,0
A6,INVAR-4,100,0,0,0,0,0
A6,INVAR-5,100,0,0,0,0,0
A6,INVAR-6,100,0,0,0,0,0
A6,INVAR-7,100,0,0,0,0,0
A6,INVAR-8,100,0,0,0,0,0
A6,INVAR-9,100,0,0,0,0,0
A7,INVAR-1,100,80,0,0,0,80
A7,INVAR-10,100,76,0,0,0,76
A7,INVAR-2,100,95,0,0,0,95
A7,INVAR-3,100,82,0,0,0,82
A7,INVAR-4,100,91,0,0,0,91
A7,INVAR-5,100,92,0,0,0,92
A7,INVAR-6,100,77,0,0,0,77
A7,INVAR-7,100,0,0,0,0,0
A7,INVAR-8,100,91,0,0,0,91
A7,INVAR-9,100,88,0,0,0,88
A8,INVAR-1,100,0,0,0,0,0
A8,INVAR-10,100,0,0,0,0,0
A8,INVAR-2,100,0,0,0,0,0
A8,INVAR-3,100,0,0,0,0,0
A8,INVAR-4,100,0,0,0,0,0
A8,INVAR-5,100,0,0,0,0,0
A8,INVAR-6,100,0,0,0,0,0
A8,INVAR-7,100,0,0,0,0,0
A8,INVAR-8,100,0,0,0,0,0
A8,INVAR-9,100,0,0,0,0,0
A9,INVAR-1,100,0,0,0,0,0
A9,INVAR-10,100,0,0,0,0,0
A9,INVAR-2,100,0,0,0,0,0
A9,INVAR-3,100,0,0,0,0,0
A9,INVAR-4,100,0,0,0,0,0
A9,INVAR-5,100,0,0,0,0,0
A9,INVAR-6,100,0,0,0,0,0
A9,INVAR-7,100,0,0,0,0,0
A9,INVAR-8,100,0,0,0,0,0
A9,INVAR-9,100,0,0,0,0,0
