Input Number, Run_Number, Result@ 100, X2, X1, Y, NEW_REACTION, Reaction1, Reaction2
INVAR-1, Run: 001, F, 0, 0, 26, 6, 44, 18
INVAR-1, Run: 002, F, 0, 0, 22, 4, 42, 20
INVAR-1, Run: 003, F, 0, 0, 30, 8, 46, 16
INVAR-1, Run: 004, F, 0, 0, 28, 7, 45, 17
INVAR-1, Run: 005, F, 0, 0, 30, 8, 46, 16
INVAR-1, Run: 006, F, 0, 0, 30, 8, 46, 16
INVAR-1, Run: 007, F, 0, 0, 36, 11, 49, 13
INVAR-1, Run: 008, F, 0, 0, 28, 7, 45, 17
INVAR-1, Run: 009, F, 0, 0, 30, 8, 46, 16
INVAR-1, Run: 010, F, 0, 0, 28, 7, 45, 17
INVAR-1, Run: 011, F, 0, 0, 36, 11, 49, 13
INVAR-1, Run: 012, F, 0, 0, 34, 10, 48, 14
INVAR-1, Run: 013, F, 0, 0, 28, 7, 45, 17
INVAR-1, Run: 014, F, 0, 0, 30, 8, 46, 16
INVAR-1, Run: 015, F, 0, 0, 32, 9, 47, 15
INVAR-1, Run: 016, F, 0, 0, 22, 4, 42, 20
INVAR-1, Run: 017, F, 0, 0, 32, 9, 47, 15
INVAR-1, Run: 018, F, 0, 0, 32, 9, 47, 15
INVAR-1, Run: 019, F, 0, 0, 30, 8, 46, 16
INVAR-1, Run: 020, F, 0, 0, 30, 8, 46, 16
INVAR-1, Run: 021, F, 0, 0, 32, 9, 47, 15
INVAR-1, Run: 022, F, 0, 0, 26, 6, 44, 18
INVAR-1, Run: 023, F, 0, 0, 28, 7, 45, 17
INVAR-1, Run: 024, F, 0, 0, 28, 7, 45, 17
INVAR-1, Run: 025, F, 0, 0, 28, 7, 45, 17
INVAR-1, Run: 026, F, 0, 0, 26, 6, 44, 18
INVAR-1, Run: 027, F, 0, 0, 32, 9, 47, 15
INVAR-1, Run: 028, F, 0, 0, 24, 5, 43, 19
INVAR-1, Run: 029, F, 0, 0, 34, 10, 48, 14
INVAR-1, Run: 030, F, 0, 0, 28, 7, 45, 17
INVAR-1, Run: 031, F, 0, 0, 34, 10, 48, 14
INVAR-1, Run: 032, F, 0, 0, 30, 8, 46, 16
INVAR-1, Run: 033, F, 0, 0, 30, 8, 46, 16
INVAR-1, Run: 034, F, 0, 0, 32, 9, 47, 15
INVAR-1, Run: 035, F, 0, 0, 30, 8, 46, 16
INVAR-1, Run: 036, F, 0, 0, 32, 9, 47, 15
INVAR-1, Run: 037, F, 0, 0, 28, 7, 45, 17
INVAR-1, Run: 038, F, 0, 0, 24, 5, 43, 19
INVAR-1, Run: 039, F, 0, 0, 30, 8, 46, 16
INVAR-1, Run: 040, F, 0, 0, 30, 8, 46, 16
INVAR-1, Run: 041, F, 0, 0, 30, 8, 46, 16
INVAR-1, Run: 042, F, 0, 0, 26, 6, 44, 18
INVAR-1, Run: 043, F, 0, 0, 34, 10, 48, 14
INVAR-1, Run: 044, F, 0, 0, 26, 6, 44, 18
INVAR-1, Run: 045, F, 0, 0, 28, 7, 45, 17
INVAR-1, Run: 046, F, 0, 0, 24, 5, 43, 19
INVAR-1, Run: 047, F, 0, 0, 34, 10, 48, 14
INVAR-1, Run: 048, F, 0, 0, 22, 4, 42, 20
INVAR-1, Run: 049, F, 0, 0, 32, 9, 47, 15
INVAR-1, Run: 050, F, 0, 0, 34, 10, 48, 14
INVAR-1, Run: 051, F, 0, 0, 28, 7, 45, 17
INVAR-1, Run: 052, F, 0, 0, 26, 6, 44, 18
INVAR-1, Run: 053, F, 0, 0, 34, 10, 48, 14
INVAR-1, Run: 054, F, 0, 0, 32, 9, 47, 15
INVAR-1, Run: 055, F, 0, 0, 26, 6, 44, 18
INVAR-1, Run: 056, F, 0, 0, 30, 8, 46, 16
INVAR-1, Run: 057, F, 0, 0, 26, 6, 44, 18
INVAR-1, Run: 058, F, 0, 0, 24, 5, 43, 19
INVAR-1, Run: 059, F, 0, 0, 30, 8, 46, 16
INVAR-1, Run: 060, F, 0, 0, 34, 10, 48, 14
INVAR-1, Run: 061, F, 0, 0, 28, 7, 45, 17
INVAR-1, Run: 062, F, 0, 0, 32, 9, 47, 15
INVAR-1, Run: 063, F, 0, 0, 34, 10, 48, 14
INVAR-1, Run: 064, F, 0, 0, 32, 9, 47, 15
INVAR-1, Run: 065, F, 0, 0, 28, 7, 45, 17
INVAR-1, Run: 066, F, 0, 0, 24, 5, 43, 19
INVAR-1, Run: 067, F, 0, 0, 32, 9, 47, 15
INVAR-1, Run: 068, F, 0, 0, 24, 5, 43, 19
INVAR-1, Run: 069, F, 0, 0, 32, 9, 47, 15
INVAR-1, Run: 070, F, 0, 0, 28, 7, 45, 17
INVAR-1, Run: 071, F, 0, 0, 32, 9, 47, 15
INVAR-1, Run: 072, F, 0, 0, 32, 9, 47, 15
INVAR-1, Run: 073, F, 0, 0, 34, 10, 48, 14
INVAR-1, Run: 074, F, 0, 0, 26, 6, 44, 18
INVAR-1, Run: 075, F, 0, 0, 28, 7, 45, 17
INVAR-1, Run: 076, F, 0, 0, 30, 8, 46, 16
INVAR-1, Run: 077, F, 0, 0, 34, 10, 48, 14
INVAR-1, Run: 078, F, 0, 0, 38, 12, 50, 12
INVAR-1, Run: 079, F, 0, 0, 38, 12, 50, 12
INVAR-1, Run: 080, F, 0, 0, 30, 8, 46, 16
INVAR-1, Run: 081, F, 0, 0, 34, 10, 48, 14
INVAR-1, Run: 082, F, 0, 0, 28, 7, 45, 17
INVAR-1, Run: 083, F, 0, 0, 26, 6, 44, 18
INVAR-1, Run: 084, F, 0, 0, 28, 7, 45, 17
INVAR-1, Run: 085, F, 0, 0, 32, 9, 47, 15
INVAR-1, Run: 086, F, 0, 0, 22, 4, 42, 20
INVAR-1, Run: 087, F, 0, 0, 24, 5, 43, 19
INVAR-1, Run: 088, F, 0, 0, 22, 4, 42, 20
INVAR-1, Run: 089, F, 0, 0, 32, 9, 47, 15
INVAR-1, Run: 090, F, 0, 0, 32, 9, 47, 15
INVAR-1, Run: 091, F, 0, 0, 32, 9, 47, 15
INVAR-1, Run: 092, F, 0, 0, 28, 7, 45, 17
INVAR-1, Run: 093, F, 0, 0, 32, 9, 47, 15
INVAR-1, Run: 094, F, 0, 0, 30, 8, 46, 16
INVAR-1, Run: 095, F, 0, 0, 26, 6, 44, 18
INVAR-1, Run: 096, F, 0, 0, 28, 7, 45, 17
INVAR-1, Run: 097, F, 0, 0, 28, 7, 45, 17
INVAR-1, Run: 098, F, 0, 0, 36, 11, 49, 13
INVAR-1, Run: 099, F, 0, 0, 30, 8, 46, 16
INVAR-1, Run: 100, F, 0, 0, 30, 8, 46, 16
INVAR-10, Run: 001, F, 0, 0, 30, 11, 61, 31
INVAR-10, Run: 002, F, 0, 0, 36, 14, 64, 28
INVAR-10, Run: 003, F, 0, 0, 32, 12, 62, 30
INVAR-10, Run: 004, F, 0, 0, 34, 13, 63, 29
INVAR-10, Run: 005, F, 0, 0, 38, 15, 65, 27
INVAR-10, Run: 006, F, 0, 0, 30, 11, 61, 31
INVAR-10, Run: 007, F, 0, 0, 28, 10, 60, 32
INVAR-10, Run: 008, F, 0, 0, 38, 15, 65, 27
INVAR-10, Run: 009, F, 0, 0, 38, 15, 65, 27
INVAR-10, Run: 010, F, 0, 0, 38, 15, 65, 27
INVAR-10, Run: 011, F, 0, 0, 40, 16, 66, 26
INVAR-10, Run: 012, F, 0, 0, 36, 14, 64, 28
INVAR-10, Run: 013, F, 0, 0, 34, 13, 63, 29
INVAR-10, Run: 014, F, 0, 0, 36, 14, 64, 28
INVAR-10, Run: 015, F, 0, 0, 36, 14, 64, 28
INVAR-10, Run: 016, F, 0, 0, 34, 13, 63, 29
INVAR-10, Run: 017, F, 0, 0, 30, 11, 61, 31
INVAR-10, Run: 018, F, 0, 0, 36, 14, 64, 28
INVAR-10, Run: 019, F, 0, 0, 36, 14, 64, 28
INVAR-10, Run: 020, F, 0, 0, 38, 15, 65, 27
INVAR-10, Run: 021, F, 0, 0, 32, 12, 62, 30
INVAR-10, Run: 022, F, 0, 0, 42, 17, 67, 25
INVAR-10, Run: 023, F, 0, 0, 40, 16, 66, 26
INVAR-10, Run: 024, F, 0, 0, 40, 16, 66, 26
INVAR-10, Run: 025, F, 0, 0, 32, 12, 62, 30
INVAR-10, Run: 026, F, 0, 0, 50, 21, 71, 21
INVAR-10, Run: 027, F, 0, 0, 36, 14, 64, 28
INVAR-10, Run: 028, F, 0, 0, 32, 12, 62, 30
INVAR-10, Run: 029, F, 0, 0, 22, 7, 57, 35
INVAR-10, Run: 030, F, 0, 0, 32, 12, 62, 30
INVAR-10, Run: 031, F, 0, 0, 36, 14, 64, 28
INVAR-10, Run: 032, F, 0, 0, 40, 16, 66, 26
INVAR-10, Run: 033, F, 0, 0, 34, 13, 63, 29
INVAR-10, Run: 034, F, 0, 0, 26, 9, 59, 33
INVAR-10, Run: 035, F, 0, 0, 36, 14, 64, 28
INVAR-10, Run: 036, F, 0, 0, 42, 17, 67, 25
INVAR-10, Run: 037, F, 0, 0, 34, 13, 63, 29
INVAR-10, Run: 038, F, 0, 0, 28, 10, 60, 32
INVAR-10, Run: 039, F, 0, 0, 44, 18, 68, 24
INVAR-10, Run: 040, F, 0, 0, 38, 15, 65, 27
INVAR-10, Run: 041, F, 0, 0, 22, 7, 57, 35
INVAR-10, Run: 042, F, 0, 0, 32, 12, 62, 30
INVAR-10, Run: 043, F, 0, 0, 28, 10, 60, 32
INVAR-10, Run: 044, F, 0, 0, 36, 14, 64, 28
INVAR-10, Run: 045, F, 0, 0, 38, 15, 65, 27
INVAR-10, Run: 046, F, 0, 0, 36, 14, 64, 28
INVAR-10, Run: 047, F, 0, 0, 36, 14, 64, 28
INVAR-10, Run: 048, F, 0, 0, 36, 14, 64, 28
INVAR-10, Run: 049, F, 0, 0, 32, 12, 62, 30
INVAR-10, Run: 050, F, 0, 0, 38, 15, 65, 27
INVAR-10, Run: 051, F, 0, 0, 38, 15, 65, 27
INVAR-10, Run: 052, F, 0, 0, 40, 16, 66, 26
INVAR-10, Run: 053, F, 0, 0, 34, 13, 63, 29
INVAR-10, Run: 054, F, 0, 0, 30, 11, 61, 31
INVAR-10, Run: 055, F, 0, 0, 32, 12, 62, 30
INVAR-10, Run: 056, F, 0, 0, 32, 12, 62, 30
INVAR-10, Run: 057, F, 0, 0, 40, 16, 66, 26
INVAR-10, Run: 058, F, 0, 0, 46, 19, 69, 23
INVAR-10, Run: 059, F, 0, 0, 40, 16, 66, 26
INVAR-10, Run: 060, F, 0, 0, 34, 13, 63, 29
INVAR-10, Run: 061, F, 0, 0, 42, 17, 67, 25
INVAR-10, Run: 062, F, 0, 0, 38, 15, 65, 27
INVAR-10, Run: 063, F, 0, 0, 36, 14, 64, 28
INVAR-10, Run: 064, F, 0, 0, 34, 13, 63, 29
INVAR-10, Run: 065, F, 0, 0, 34, 13, 63, 29
INVAR-10, Run: 066, F, 0, 0, 32, 12, 62, 30
INVAR-10, Run: 067, F, 0, 0, 54, 23, 73, 19
INVAR-10, Run: 068, F, 0, 0, 32, 12, 62, 30
INVAR-10, Run: 069, F, 0, 0, 36, 14, 64, 28
INVAR-10, Run: 070, F, 0, 0, 42, 17, 67, 25
INVAR-10, Run: 071, F, 0, 0, 40, 16, 66, 26
INVAR-10, Run: 072, F, 0, 0, 44, 18, 68, 24
INVAR-10, Run: 073, F, 0, 0, 32, 12, 62, 30
INVAR-10, Run: 074, F, 0, 0, 30, 11, 61, 31
INVAR-10, Run: 075, F, 0, 0, 30, 11, 61, 31
INVAR-10, Run: 076, F, 0, 0, 40, 16, 66, 26
INVAR-10, Run: 077, F, 0, 0, 36, 14, 64, 28
INVAR-10, Run: 078, F, 0, 0, 36, 14, 64, 28
INVAR-10, Run: 079, F, 0, 0, 38, 15, 65, 27
INVAR-10, Run: 080, F, 0, 0, 38, 15, 65, 27
INVAR-10, Run: 081, F, 0, 0, 36, 14, 64, 28
INVAR-10, Run: 082, F, 0, 0, 40, 16, 66, 26
INVAR-10, Run: 083, F, 0, 0, 34, 13, 63, 29
INVAR-10, Run: 084, F, 0, 0, 32, 12, 62, 30
INVAR-10, Run: 085, F, 0, 0, 30, 11, 61, 31
INVAR-10, Run: 086, F, 0, 0, 40, 16, 66, 26
INVAR-10, Run: 087, F, 0, 0, 30, 11, 61, 31
INVAR-10, Run: 088, F, 0, 0, 46, 19, 69, 23
INVAR-10, Run: 089, F, 0, 0, 38, 15, 65, 27
INVAR-10, Run: 090, F, 0, 0, 30, 11, 61, 31
INVAR-10, Run: 091, F, 0, 0, 34, 13, 63, 29
INVAR-10, Run: 092, F, 0, 0, 32, 12, 62, 30
INVAR-10, Run: 093, F, 0, 0, 42, 17, 67, 25
INVAR-10, Run: 094, F, 0, 0, 38, 15, 65, 27
INVAR-10, Run: 095, F, 0, 0, 30, 11, 61, 31
INVAR-10, Run: 096, F, 0, 0, 38, 15, 65, 27
INVAR-10, Run: 097, F, 0, 0, 30, 11, 61, 31
INVAR-10, Run: 098, F, 0, 0, 38, 15, 65, 27
INVAR-10, Run: 099, F, 0, 0, 48, 20, 70, 22
INVAR-10, Run: 100, F, 0, 0, 36, 14, 64, 28
INVAR-11, Run: 001, F, 0, 0, 66, 12, 112, 46
INVAR-11, Run: 002, F, 0, 0, 66, 12, 112, 46
INVAR-11, Run: 003, F, 0, 0, 64, 11, 111, 47
INVAR-11, Run: 004, F, 0, 0, 74, 16, 116, 42
INVAR-11, Run: 005, F, 0, 0, 68, 13, 113, 45
INVAR-11, Run: 006, F, 0, 0, 78, 18, 118, 40
INVAR-11, Run: 007, F, 0, 0, 76, 17, 117, 41
INVAR-11, Run: 008, F, 0, 0, 68, 13, 113, 45
INVAR-11, Run: 009, F, 0, 0, 82, 20, 120, 38
INVAR-11, Run: 010, F, 0, 0, 68, 13, 113, 45
INVAR-11, Run: 011, F, 0, 0, 68, 13, 113, 45
INVAR-11, Run: 012, F, 0, 0, 72, 15, 115, 43
INVAR-11, Run: 013, F, 0, 0, 76, 17, 117, 41
INVAR-11, Run: 014, F, 0, 0, 76, 17, 117, 41
INVAR-11, Run: 015, F, 0, 0, 70, 14, 114, 44
INVAR-11, Run: 016, F, 0, 0, 68, 13, 113, 45
INVAR-11, Run: 017, F, 0, 0, 84, 21, 121, 37
INVAR-11, Run: 018, F, 0, 0, 78, 18, 118, 40
INVAR-11, Run: 019, F, 0, 0, 68, 13, 113, 45
INVAR-11, Run: 020, F, 0, 0, 80, 19, 119, 39
INVAR-11, Run: 021, F, 0, 0, 80, 19, 119, 39
INVAR-11, Run: 022, F, 0, 0, 70, 14, 114, 44
INVAR-11, Run: 023, F, 0, 0, 84, 21, 121, 37
INVAR-11, Run: 024, F, 0, 0, 76, 17, 117, 41
INVAR-11, Run: 025, F, 0, 0, 72, 15, 115, 43
INVAR-11, Run: 026, F, 0, 0, 70, 14, 114, 44
INVAR-11, Run: 027, F, 0, 0, 70, 14, 114, 44
INVAR-11, Run: 028, F, 0, 0, 78, 18, 118, 40
INVAR-11, Run: 029, F, 0, 0, 74, 16, 116, 42
INVAR-11, Run: 030, F, 0, 0, 80, 19, 119, 39
INVAR-11, Run: 031, F, 0, 0, 68, 13, 113, 45
INVAR-11, Run: 032, F, 0, 0, 74, 16, 116, 42
INVAR-11, Run: 033, F, 0, 0, 68, 13, 113, 45
INVAR-11, Run: 034, F, 0, 0, 74, 16, 116, 42
INVAR-11, Run: 035, F, 0, 0, 72, 15, 115, 43
INVAR-11, Run: 036, F, 0, 0, 70, 14, 114, 44
INVAR-11, Run: 037, F, 0, 0, 78, 18, 118, 40
INVAR-11, Run: 038, F, 0, 0, 78, 18, 118, 40
INVAR-11, Run: 039, F, 0, 0, 62, 10, 110, 48
INVAR-11, Run: 040, F, 0, 0, 72, 15, 115, 43
INVAR-11, Run: 041, F, 0, 0, 86, 22, 122, 36
INVAR-11, Run: 042, F, 0, 0, 72, 15, 115, 43
INVAR-11, Run: 043, F, 0, 0, 68, 13, 113, 45
INVAR-11, Run: 044, F, 0, 0, 68, 13, 113, 45
INVAR-11, Run: 045, F, 0, 0, 78, 18, 118, 40
INVAR-11, Run: 046, F, 0, 0, 62, 10, 110, 48
INVAR-11, Run: 047, F, 0, 0, 60, 9, 109, 49
INVAR-11, Run: 048, F, 0, 0, 62, 10, 110, 48
INVAR-11, Run: 049, F, 0, 0, 72, 15, 115, 43
INVAR-11, Run: 050, F, 0, 0, 64, 11, 111, 47
INVAR-11, Run: 051, F, 0, 0, 80, 19, 119, 39
INVAR-11, Run: 052, F, 0, 0, 80, 19, 119, 39
INVAR-11, Run: 053, F, 0, 0, 68, 13, 113, 45
INVAR-11, Run: 054, F, 0, 0, 70, 14, 114, 44
INVAR-11, Run: 055, F, 0, 0, 68, 13, 113, 45
INVAR-11, Run: 056, F, 0, 0, 74, 16, 116, 42
INVAR-11, Run: 057, F, 0, 0, 78, 18, 118, 40
INVAR-11, Run: 058, F, 0, 0, 66, 12, 112, 46
INVAR-11, Run: 059, F, 0, 0, 70, 14, 114, 44
INVAR-11, Run: 060, F, 0, 0, 64, 11, 111, 47
INVAR-11, Run: 061, F, 0, 0, 80, 19, 119, 39
INVAR-11, Run: 062, F, 0, 0, 72, 15, 115, 43
INVAR-11, Run: 063, F, 0, 0, 72, 15, 115, 43
INVAR-11, Run: 064, F, 0, 0, 78, 18, 118, 40
INVAR-11, Run: 065, F, 0, 0, 66, 12, 112, 46
INVAR-11, Run: 066, F, 0, 0, 72, 15, 115, 43
INVAR-11, Run: 067, F, 0, 0, 68, 13, 113, 45
INVAR-11, Run: 068, F, 0, 0, 70, 14, 114, 44
INVAR-11, Run: 069, F, 0, 0, 78, 18, 118, 40
INVAR-11, Run: 070, F, 0, 0, 66, 12, 112, 46
INVAR-11, Run: 071, F, 0, 0, 74, 16, 116, 42
INVAR-11, Run: 072, F, 0, 0, 76, 17, 117, 41
INVAR-11, Run: 073, F, 0, 0, 78, 18, 118, 40
INVAR-11, Run: 074, F, 0, 0, 70, 14, 114, 44
INVAR-11, Run: 075, F, 0, 0, 86, 22, 122, 36
INVAR-11, Run: 076, F, 0, 0, 64, 11, 111, 47
INVAR-11, Run: 077, F, 0, 0, 64, 11, 111, 47
INVAR-11, Run: 078, F, 0, 0, 68, 13, 113, 45
INVAR-11, Run: 079, F, 0, 0, 68, 13, 113, 45
INVAR-11, Run: 080, F, 0, 0, 74, 16, 116, 42
INVAR-11, Run: 081, F, 0, 0, 80, 19, 119, 39
INVAR-11, Run: 082, F, 0, 0, 72, 15, 115, 43
INVAR-11, Run: 083, F, 0, 0, 66, 12, 112, 46
INVAR-11, Run: 084, F, 0, 0, 76, 17, 117, 41
INVAR-11, Run: 085, F, 0, 0, 74, 16, 116, 42
INVAR-11, Run: 086, F, 0, 0, 70, 14, 114, 44
INVAR-11, Run: 087, F, 0, 0, 84, 21, 121, 37
INVAR-11, Run: 088, F, 0, 0, 66, 12, 112, 46
INVAR-11, Run: 089, F, 0, 0, 70, 14, 114, 44
INVAR-11, Run: 090, F, 0, 0, 70, 14, 114, 44
INVAR-11, Run: 091, F, 0, 0, 72, 15, 115, 43
INVAR-11, Run: 092, F, 0, 0, 90, 24, 124, 34
INVAR-11, Run: 093, F, 0, 0, 66, 12, 112, 46
INVAR-11, Run: 094, F, 0, 0, 68, 13, 113, 45
INVAR-11, Run: 095, F, 0, 0, 66, 12, 112, 46
INVAR-11, Run: 096, F, 0, 0, 70, 14, 114, 44
INVAR-11, Run: 097, F, 0, 0, 78, 18, 118, 40
INVAR-11, Run: 098, F, 0, 0, 78, 18, 118, 40
INVAR-11, Run: 099, F, 0, 0, 70, 14, 114, 44
INVAR-11, Run: 100, F, 0, 0, 64, 11, 111, 47
INVAR-12, Run: 001, F, 0, 0, 140, 35, 235, 95
INVAR-12, Run: 002, F, 0, 0, 136, 33, 233, 97
INVAR-12, Run: 003, F, 0, 0, 142, 36, 236, 94
INVAR-12, Run: 004, F, 0, 0, 138, 34, 234, 96
INVAR-12, Run: 005, F, 0, 0, 144, 37, 237, 93
INVAR-12, Run: 006, F, 0, 0, 138, 34, 234, 96
INVAR-12, Run: 007, F, 0, 0, 136, 33, 233, 97
INVAR-12, Run: 008, F, 0, 0, 140, 35, 235, 95
INVAR-12, Run: 009, F, 0, 0, 120, 25, 225, 105
INVAR-12, Run: 010, F, 0, 0, 132, 31, 231, 99
INVAR-12, Run: 011, F, 0, 0, 136, 33, 233, 97
INVAR-12, Run: 012, F, 0, 0, 132, 31, 231, 99
INVAR-12, Run: 013, F, 0, 0, 134, 32, 232, 98
INVAR-12, Run: 014, F, 0, 0, 150, 40, 240, 90
INVAR-12, Run: 015, F, 0, 0, 134, 32, 232, 98
INVAR-12, Run: 016, F, 0, 0, 134, 32, 232, 98
INVAR-12, Run: 017, F, 0, 0, 128, 29, 229, 101
INVAR-12, Run: 018, F, 0, 0, 160, 45, 245, 85
INVAR-12, Run: 019, F, 0, 0, 136, 33, 233, 97
INVAR-12, Run: 020, F, 0, 0, 132, 31, 231, 99
INVAR-12, Run: 021, F, 0, 0, 148, 39, 239, 91
INVAR-12, Run: 022, F, 0, 0, 142, 36, 236, 94
INVAR-12, Run: 023, F, 0, 0, 144, 37, 237, 93
INVAR-12, Run: 024, F, 0, 0, 140, 35, 235, 95
INVAR-12, Run: 025, F, 0, 0, 142, 36, 236, 94
INVAR-12, Run: 026, F, 0, 0, 136, 33, 233, 97
INVAR-12, Run: 027, F, 0, 0, 128, 29, 229, 101
INVAR-12, Run: 028, F, 0, 0, 116, 23, 223, 107
INVAR-12, Run: 029, F, 0, 0, 130, 30, 230, 100
INVAR-12, Run: 030, F, 0, 0, 138, 34, 234, 96
INVAR-12, Run: 031, F, 0, 0, 150, 40, 240, 90
INVAR-12, Run: 032, F, 0, 0, 146, 38, 238, 92
INVAR-12, Run: 033, F, 0, 0, 126, 28, 228, 102
INVAR-12, Run: 034, F, 0, 0, 144, 37, 237, 93
INVAR-12, Run: 035, F, 0, 0, 138, 34, 234, 96
INVAR-12, Run: 036, F, 0, 0, 156, 43, 243, 87
INVAR-12, Run: 037, F, 0, 0, 144, 37, 237, 93
INVAR-12, Run: 038, F, 0, 0, 132, 31, 231, 99
INVAR-12, Run: 039, F, 0, 0, 134, 32, 232, 98
INVAR-12, Run: 040, F, 0, 0, 142, 36, 236, 94
INVAR-12, Run: 041, F, 0, 0, 144, 37, 237, 93
INVAR-12, Run: 042, F, 0, 0, 140, 35, 235, 95
INVAR-12, Run: 043, F, 0, 0, 146, 38, 238, 92
INVAR-12, Run: 044, F, 0, 0, 150, 40, 240, 90
INVAR-12, Run: 045, F, 0, 0, 160, 45, 245, 85
INVAR-12, Run: 046, F, 0, 0, 148, 39, 239, 91
INVAR-12, Run: 047, F, 0, 0, 140, 35, 235, 95
INVAR-12, Run: 048, F, 0, 0, 130, 30, 230, 100
INVAR-12, Run: 049, F, 0, 0, 136, 33, 233, 97
INVAR-12, Run: 050, F, 0, 0, 120, 25, 225, 105
INVAR-12, Run: 051, F, 0, 0, 134, 32, 232, 98
INVAR-12, Run: 052, F, 0, 0, 144, 37, 237, 93
INVAR-12, Run: 053, F, 0, 0, 148, 39, 239, 91
INVAR-12, Run: 054, F, 0, 0, 134, 32, 232, 98
INVAR-12, Run: 055, F, 0, 0, 148, 39, 239, 91
INVAR-12, Run: 056, F, 0, 0, 156, 43, 243, 87
INVAR-12, Run: 057, F, 0, 0, 154, 42, 242, 88
INVAR-12, Run: 058, F, 0, 0, 142, 36, 236, 94
INVAR-12, Run: 059, F, 0, 0, 140, 35, 235, 95
INVAR-12, Run: 060, F, 0, 0, 126, 28, 228, 102
INVAR-12, Run: 061, F, 0, 0, 142, 36, 236, 94
INVAR-12, Run: 062, F, 0, 0, 140, 35, 235, 95
INVAR-12, Run: 063, F, 0, 0, 142, 36, 236, 94
INVAR-12, Run: 064, F, 0, 0, 144, 37, 237, 93
INVAR-12, Run: 065, F, 0, 0, 138, 34, 234, 96
INVAR-12, Run: 066, F, 0, 0, 132, 31, 231, 99
INVAR-12, Run: 067, F, 0, 0, 146, 38, 238, 92
INVAR-12, Run: 068, F, 0, 0, 140, 35, 235, 95
INVAR-12, Run: 069, F, 0, 0, 152, 41, 241, 89
INVAR-12, Run: 070, F, 0, 0, 144, 37, 237, 93
INVAR-12, Run: 071, F, 0, 0, 150, 40, 240, 90
INVAR-12, Run: 072, F, 0, 0, 130, 30, 230, 100
INVAR-12, Run: 073, F, 0, 0, 140, 35, 235, 95
INVAR-12, Run: 074, F, 0, 0, 150, 40, 240, 90
INVAR-12, Run: 075, F, 0, 0, 132, 31, 231, 99
INVAR-12, Run: 076, F, 0, 0, 150, 40, 240, 90
INVAR-12, Run: 077, F, 0, 0, 156, 43, 243, 87
INVAR-12, Run: 078, F, 0, 0, 150, 40, 240, 90
INVAR-12, Run: 079, F, 0, 0, 150, 40, 240, 90
INVAR-12, Run: 080, F, 0, 0, 138, 34, 234, 96
INVAR-12, Run: 081, F, 0, 0, 136, 33, 233, 97
INVAR-12, Run: 082, F, 0, 0, 152, 41, 241, 89
INVAR-12, Run: 083, F, 0, 0, 142, 36, 236, 94
INVAR-12, Run: 084, F, 0, 0, 144, 37, 237, 93
INVAR-12, Run: 085, F, 0, 0, 140, 35, 235, 95
INVAR-12, Run: 086, F, 0, 0, 142, 36, 236, 94
INVAR-12, Run: 087, F, 0, 0, 146, 38, 238, 92
INVAR-12, Run: 088, F, 0, 0, 140, 35, 235, 95
INVAR-12, Run: 089, F, 0, 0, 130, 30, 230, 100
INVAR-12, Run: 090, F, 0, 0, 128, 29, 229, 101
INVAR-12, Run: 091, F, 0, 0, 146, 38, 238, 92
INVAR-12, Run: 092, F, 0, 0, 132, 31, 231, 99
INVAR-12, Run: 093, F, 0, 0, 128, 29, 229, 101
INVAR-12, Run: 094, F, 0, 0, 140, 35, 235, 95
INVAR-12, Run: 095, F, 0, 0, 134, 32, 232, 98
INVAR-12, Run: 096, F, 0, 0, 146, 38, 238, 92
INVAR-12, Run: 097, F, 0, 0, 124, 27, 227, 103
INVAR-12, Run: 098, F, 0, 0, 140, 35, 235, 95
INVAR-12, Run: 099, F, 0, 0, 140, 35, 235, 95
INVAR-12, Run: 100, F, 0, 0, 132, 31, 231, 99
INVAR-13, Run: 001, F, 0, 0, 15, 1, 19, 4
INVAR-13, Run: 002, F, 0, 0, 17, 2, 20, 3
INVAR-13, Run: 003, F, 0, 0, 15, 1, 19, 4
INVAR-13, Run: 004, F, 0, 0, 15, 1, 19, 4
INVAR-13, Run: 005, F, 0, 0, 21, 4, 22, 1
INVAR-13, Run: 006, F, 0, 0, 19, 3, 21, 2
INVAR-13, Run: 007, F, 0, 0, 17, 2, 20, 3
INVAR-13, Run: 008, F, 0, 0, 15, 1, 19, 4
INVAR-13, Run: 009, F, 0, 0, 15, 1, 19, 4
INVAR-13, Run: 010, F, 0, 0, 17, 2, 20, 3
INVAR-13, Run: 011, F, 0, 0, 19, 3, 21, 2
INVAR-13, Run: 012, F, 0, 0, 21, 4, 22, 1
INVAR-13, Run: 013, F, 0, 0, 15, 1, 19, 4
INVAR-13, Run: 014, F, 0, 0, 15, 1, 19, 4
INVAR-13, Run: 015, F, 0, 0, 17, 2, 20, 3
INVAR-13, Run: 016, F, 0, 0, 15, 1, 19, 4
INVAR-13, Run: 017, P, 0, 0, 13, 0, 18, 5
INVAR-13, Run: 018, F, 0, 0, 15, 1, 19, 4
INVAR-13, Run: 019, F, 0, 0, 15, 1, 19, 4
INVAR-13, Run: 020, F, 0, 0, 15, 1, 19, 4
INVAR-13, Run: 021, F, 0, 0, 15, 1, 19, 4
INVAR-13, Run: 022, F, 0, 0, 17, 2, 20, 3
