Input Number, Run_Number, Result@ 100, A2, A1, F1, F1P, F2, F2P, Y
INVAR-12, Run: 074, P, 157, 15937, 0, 0, 0, 0, 5
INVAR-12, Run: 075, P, 157, 15976, 0, 0, 0, 0, 5
INVAR-12, Run: 076, P, 157, 15961, 0, 0, 0, 0, 5
INVAR-12, Run: 077, P, 157, 15809, 0, 0, 0, 0, 5
INVAR-12, Run: 078, P, 157, 15931, 0, 0, 0, 0, 5
INVAR-12, Run: 079, P, 157, 16123, 0, 0, 0, 0, 5
INVAR-12, Run: 080, P, 157, 16126, 0, 0, 0, 0, 5
INVAR-12, Run: 081, P, 157, 16098, 0, 0, 0, 0, 5
INVAR-12, Run: 082, P, 157, 16108, 0, 0, 0, 0, 5
INVAR-12, Run: 083, P, 157, 15977, 0, 0, 0, 0, 5
INVAR-12, Run: 084, P, 157, 15978, 0, 0, 0, 0, 5
INVAR-12, Run: 085, P, 157, 16053, 0, 0, 0, 0, 5
INVAR-12, Run: 086, P, 157, 15998, 0, 0, 0, 0, 5
INVAR-12, Run: 087, P, 158, 16116, 0, 0, 0, 0, 5
INVAR-12, Run: 088, P, 157, 15937, 0, 0, 0, 0, 5
INVAR-12, Run: 089, P, 157, 15935, 0, 0, 0, 0, 5
INVAR-12, Run: 090, P, 157, 15800, 0, 0, 0, 0, 5
INVAR-12, Run: 091, P, 157, 15976, 0, 0, 0, 0, 5
INVAR-12, Run: 092, P, 157, 15918, 0, 0, 0, 0, 5
INVAR-12, Run: 093, P, 157, 15998, 0, 0, 0, 0, 5
INVAR-12, Run: 094, P, 158, 15954, 0, 0, 0, 0, 5
INVAR-12, Run: 095, P, 157, 15776, 0, 0, 0, 0, 5
INVAR-12, Run: 096, P, 157, 15498, 0, 0, 0, 0, 5
INVAR-12, Run: 097, P, 157, 15737, 0, 0, 0, 0, 5
INVAR-12, Run: 098, P, 157, 15771, 0, 0, 0, 0, 5
INVAR-12, Run: 099, P, 157, 15775, 0, 0, 0, 0, 5
INVAR-12, Run: 100, P, 157, 15782, 0, 0, 0, 0, 5
INVAR-13, Run: 001, P, 11, 1131, 0, 0, 0, 0, 5
INVAR-13, Run: 002, P, 11, 1035, 0, 0, 0, 0, 5
INVAR-13, Run: 003, P, 10, 1002, 0, 0, 0, 0, 5
INVAR-13, Run: 004, P, 12, 1236, 0, 0, 0, 0, 5
INVAR-13, Run: 005, P, 11, 1092, 0, 0, 0, 0, 5
INVAR-13, Run: 006, P, 10, 958, 0, 0, 0, 0, 5
INVAR-13, Run: 007, P, 12, 1168, 0, 0, 0, 0, 5
INVAR-13, Run: 008, P, 10, 971, 0, 0, 0, 0, 5
INVAR-13, Run: 009, P, 10, 1023, 0, 0, 0, 0, 5
INVAR-13, Run: 010, P, 10, 1021, 0, 0, 0, 0, 5
INVAR-13, Run: 011, P, 12, 1254, 0, 0, 0, 0, 5
INVAR-13, Run: 012, P, 10, 984, 0, 0, 0, 0, 5
INVAR-13, Run: 013, P, 10, 989, 0, 0, 0, 0, 5
INVAR-13, Run: 014, P, 10, 1021, 0, 0, 0, 0, 5
INVAR-13, Run: 015, P, 11, 1147, 0, 0, 0, 0, 5
INVAR-13, Run: 016, P, 11, 1147, 0, 0, 0, 0, 5
INVAR-13, Run: 017, P, 12, 1184, 0, 0, 0, 0, 5
INVAR-13, Run: 018, P, 10, 985, 0, 0, 0, 0, 5
INVAR-13, Run: 019, P, 10, 996, 0, 0, 0, 0, 5
INVAR-13, Run: 020, P, 10, 935, 0, 0, 0, 0, 5
INVAR-13, Run: 021, P, 10, 1018, 0, 0, 0, 0, 5
INVAR-13, Run: 022, P, 11, 1108, 0, 0, 0, 0, 5
INVAR-13, Run: 023, P, 11, 1060, 0, 0, 0, 0, 5
INVAR-13, Run: 024, P, 10, 983, 0, 0, 0, 0, 5
INVAR-13, Run: 025, P, 10, 1024, 0, 0, 0, 0, 5
INVAR-13, Run: 026, P, 10, 975, 0, 0, 0, 0, 5
INVAR-13, Run: 027, P, 11, 1174, 0, 0, 0, 0, 5
INVAR-13, Run: 028, P, 12, 1215, 0, 0, 0, 0, 5
INVAR-13, Run: 029, P, 11, 1089, 0, 0, 0, 0, 5
INVAR-13, Run: 030, P, 10, 978, 0, 0, 0, 0, 5
INVAR-13, Run: 031, P, 12, 1231, 0, 0, 0, 0, 5
INVAR-13, Run: 032, P, 11, 1180, 0, 0, 0, 0, 5
INVAR-13, Run: 033, P, 11, 1071, 0, 0, 0, 0, 5
INVAR-13, Run: 034, P, 10, 943, 0, 0, 0, 0, 5
INVAR-13, Run: 035, P, 10, 1043, 0, 0, 0, 0, 5
INVAR-13, Run: 036, P, 10, 999, 0, 0, 0, 0, 5
INVAR-13, Run: 037, P, 12, 1223, 0, 0, 0, 0, 5
INVAR-13, Run: 038, P, 10, 1016, 0, 0, 0, 0, 5
INVAR-13, Run: 039, P, 10, 1025, 0, 0, 0, 0, 5
INVAR-13, Run: 040, P, 11, 1095, 0, 0, 0, 0, 5
INVAR-13, Run: 041, P, 10, 990, 0, 0, 0, 0, 5
INVAR-13, Run: 042, P, 10, 1074, 0, 0, 0, 0, 5
INVAR-13, Run: 043, P, 12, 1232, 0, 0, 0, 0, 5
INVAR-13, Run: 044, P, 10, 1004, 0, 0, 0, 0, 5
INVAR-13, Run: 045, P, 11, 1121, 0, 0, 0, 0, 5
INVAR-13, Run: 046, P, 10, 987, 0, 0, 0, 0, 5
INVAR-13, Run: 047, P, 10, 985, 0, 0, 0, 0, 5
INVAR-13, Run: 048, P, 11, 1157, 0, 0, 0, 0, 5
INVAR-13, Run: 049, P, 12, 1163, 0, 0, 0, 0, 5
INVAR-13, Run: 050, P, 10, 986, 0, 0, 0, 0, 5
INVAR-13, Run: 051, P, 11, 1057, 0, 0, 0, 0, 5
INVAR-13, Run: 052, P, 11, 1129, 0, 0, 0, 0, 5
INVAR-13, Run: 053, P, 10, 1091, 0, 0, 0, 0, 5
INVAR-13, Run: 054, P, 10, 979, 0, 0, 0, 0, 5
INVAR-13, Run: 055, P, 10, 926, 0, 0, 0, 0, 5
INVAR-13, Run: 056, P, 10, 997, 0, 0, 0, 0, 5
INVAR-13, Run: 057, P, 11, 1111, 0, 0, 0, 0, 5
INVAR-13, Run: 058, P, 10, 1016, 0, 0, 0, 0, 5
INVAR-13, Run: 059, P, 11, 1118, 0, 0, 0, 0, 5
INVAR-13, Run: 060, P, 10, 967, 0, 0, 0, 0, 5
INVAR-13, Run: 061, P, 10, 1064, 0, 0, 0, 0, 5
INVAR-13, Run: 062, P, 10, 987, 0, 0, 0, 0, 5
INVAR-13, Run: 063, P, 11, 1104, 0, 0, 0, 0, 5
INVAR-13, Run: 064, P, 11, 1196, 0, 0, 0, 0, 5
INVAR-13, Run: 065, P, 10, 1024, 0, 0, 0, 0, 5
INVAR-13, Run: 066, P, 10, 1020, 0, 0, 0, 0, 5
INVAR-13, Run: 067, P, 11, 1144, 0, 0, 0, 0, 5
INVAR-13, Run: 068, P, 10, 991, 0, 0, 0, 0, 5
INVAR-13, Run: 069, P, 10, 1036, 0, 0, 0, 0, 5
INVAR-13, Run: 070, P, 10, 1007, 0, 0, 0, 0, 5
INVAR-13, Run: 071, P, 10, 1018, 0, 0, 0, 0, 5
INVAR-13, Run: 072, P, 11, 1067, 0, 0, 0, 0, 5
INVAR-13, Run: 073, P, 11, 1123, 0, 0, 0, 0, 5
INVAR-13, Run: 074, P, 10, 1017, 0, 0, 0, 0, 5
INVAR-13, Run: 075, P, 10, 1012, 0, 0, 0, 0, 5
INVAR-13, Run: 076, P, 11, 1159, 0, 0, 0, 0, 5
INVAR-13, Run: 077, P, 10, 1021, 0, 0, 0, 0, 5
INVAR-13, Run: 078, P, 10, 986, 0, 0, 0, 0, 5
INVAR-13, Run: 079, P, 11, 1139, 0, 0, 0, 0, 5
INVAR-13, Run: 080, P, 11, 1094, 0, 0, 0, 0, 5
INVAR-13, Run: 081, P, 11, 1109, 0, 0, 0, 0, 5
INVAR-13, Run: 082, P, 10, 995, 0, 0, 0, 0, 5
INVAR-13, Run: 083, P, 10, 1015, 0, 0, 0, 0, 5
INVAR-13, Run: 084, P, 10, 1033, 0, 0, 0, 0, 5
INVAR-13, Run: 085, P, 10, 1028, 0, 0, 0, 0, 5
INVAR-13, Run: 086, P, 10, 1006, 0, 0, 0, 0, 5
INVAR-13, Run: 087, P, 12, 1223, 0, 0, 0, 0, 5
INVAR-13, Run: 088, P, 10, 980, 0, 0, 0, 0, 5
INVAR-13, Run: 089, P, 11, 1162, 0, 0, 0, 0, 5
INVAR-13, Run: 090, P, 11, 1080, 0, 0, 0, 0, 5
INVAR-13, Run: 091, P, 10, 991, 0, 0, 0, 0, 5
INVAR-13, Run: 092, P, 10, 1017, 0, 0, 0, 0, 5
INVAR-13, Run: 093, P, 12, 1217, 0, 0, 0, 0, 5
INVAR-13, Run: 094, P, 10, 996, 0, 0, 0, 0, 5
INVAR-13, Run: 095, P, 10, 1029, 0, 0, 0, 0, 5
INVAR-13, Run: 096, P, 10, 1033, 0, 0, 0, 0, 5
INVAR-13, Run: 097, P, 10, 1003, 0, 0, 0, 0, 5
INVAR-13, Run: 098, P, 10, 989, 0, 0, 0, 0, 5
INVAR-13, Run: 099, P, 10, 1028, 0, 0, 0, 0, 5
INVAR-13, Run: 100, P, 10, 979, 0, 0, 0, 0, 5
INVAR-14, Run: 001, P, 60, 6095, 0, 0, 0, 0, 5
INVAR-14, Run: 002, P, 60, 5952, 0, 0, 0, 0, 5
INVAR-14, Run: 003, P, 60, 6026, 0, 0, 0, 0, 5
INVAR-14, Run: 004, P, 60, 6093, 0, 0, 0, 0, 5
INVAR-14, Run: 005, P, 60, 6146, 0, 0, 0, 0, 5
INVAR-14, Run: 006, P, 60, 6152, 0, 0, 0, 0, 5
INVAR-14, Run: 007, P, 60, 6150, 0, 0, 0, 0, 5
INVAR-14, Run: 008, P, 60, 6041, 0, 0, 0, 0, 5
INVAR-14, Run: 009, P, 60, 5992, 0, 0, 0, 0, 5
INVAR-14, Run: 010, P, 60, 6086, 0, 0, 0, 0, 5
INVAR-14, Run: 011, P, 60, 6091, 0, 0, 0, 0, 5
INVAR-14, Run: 012, P, 60, 6163, 0, 0, 0, 0, 5
INVAR-14, Run: 013, P, 62, 6281, 0, 0, 0, 0, 5
INVAR-14, Run: 014, P, 61, 6182, 0, 0, 0, 0, 5
INVAR-14, Run: 015, P, 60, 6039, 0, 0, 0, 0, 5
INVAR-14, Run: 016, P, 60, 6190, 0, 0, 0, 0, 5
INVAR-14, Run: 017, P, 60, 6063, 0, 0, 0, 0, 5
INVAR-14, Run: 018, P, 61, 6117, 0, 0, 0, 0, 5
INVAR-14, Run: 019, P, 60, 6096, 0, 0, 0, 0, 5
INVAR-14, Run: 020, P, 60, 6247, 0, 0, 0, 0, 5
INVAR-14, Run: 021, P, 60, 5959, 0, 0, 0, 0, 5
INVAR-14, Run: 022, P, 60, 6051, 0, 0, 0, 0, 5
INVAR-14, Run: 023, P, 60, 6034, 0, 0, 0, 0, 5
INVAR-14, Run: 024, P, 60, 6106, 0, 0, 0, 0, 5
INVAR-14, Run: 025, P, 60, 6144, 0, 0, 0, 0, 5
INVAR-14, Run: 026, P, 60, 6097, 0, 0, 0, 0, 5
INVAR-14, Run: 027, P, 60, 6117, 0, 0, 0, 0, 5
INVAR-14, Run: 028, P, 60, 5916, 0, 0, 0, 0, 5
INVAR-14, Run: 029, P, 60, 6159, 0, 0, 0, 0, 5
INVAR-14, Run: 030, P, 60, 5986, 0, 0, 0, 0, 5
INVAR-14, Run: 031, P, 60, 6160, 0, 0, 0, 0, 5
INVAR-14, Run: 032, P, 60, 6129, 0, 0, 0, 0, 5
INVAR-14, Run: 033, P, 60, 6123, 0, 0, 0, 0, 5
INVAR-14, Run: 034, P, 60, 6044, 0, 0, 0, 0, 5
INVAR-14, Run: 035, P, 60, 6080, 0, 0, 0, 0, 5
INVAR-14, Run: 036, P, 60, 6101, 0, 0, 0, 0, 5
INVAR-14, Run: 037, P, 60, 6028, 0, 0, 0, 0, 5
INVAR-14, Run: 038, P, 60, 6072, 0, 0, 0, 0, 5
INVAR-14, Run: 039, P, 60, 6064, 0, 0, 0, 0, 5
INVAR-14, Run: 040, P, 60, 6262, 0, 0, 0, 0, 5
INVAR-14, Run: 041, P, 61, 6070, 0, 0, 0, 0, 5
INVAR-14, Run: 042, P, 60, 5984, 0, 0, 0, 0, 5
INVAR-14, Run: 043, P, 61, 6126, 0, 0, 0, 0, 5
INVAR-14, Run: 044, P, 60, 5950, 0, 0, 0, 0, 5
INVAR-14, Run: 045, P, 60, 6250, 0, 0, 0, 0, 5
INVAR-14, Run: 046, P, 62, 6348, 0, 0, 0, 0, 5
INVAR-14, Run: 047, P, 60, 6035, 0, 0, 0, 0, 5
INVAR-14, Run: 048, P, 60, 6037, 0, 0, 0, 0, 5
INVAR-14, Run: 049, P, 60, 6106, 0, 0, 0, 0, 5
INVAR-14, Run: 050, P, 60, 6008, 0, 0, 0, 0, 5
INVAR-14, Run: 051, P, 61, 6278, 0, 0, 0, 0, 5
INVAR-14, Run: 052, P, 60, 6083, 0, 0, 0, 0, 5
INVAR-14, Run: 053, P, 60, 6153, 0, 0, 0, 0, 5
INVAR-14, Run: 054, P, 60, 6178, 0, 0, 0, 0, 5
INVAR-14, Run: 055, P, 60, 6191, 0, 0, 0, 0, 5
INVAR-14, Run: 056, P, 60, 6219, 0, 0, 0, 0, 5
INVAR-14, Run: 057, P, 61, 6194, 0, 0, 0, 0, 5
INVAR-14, Run: 058, P, 60, 6065, 0, 0, 0, 0, 5
INVAR-14, Run: 059, P, 61, 6176, 0, 0, 0, 0, 5
INVAR-14, Run: 060, P, 60, 6133, 0, 0, 0, 0, 5
INVAR-14, Run: 061, P, 60, 6082, 0, 0, 0, 0, 5
INVAR-14, Run: 062, P, 61, 6165, 0, 0, 0, 0, 5
INVAR-14, Run: 063, P, 60, 6075, 0, 0, 0, 0, 5
INVAR-14, Run: 064, P, 60, 6050, 0, 0, 0, 0, 5
INVAR-14, Run: 065, P, 60, 6055, 0, 0, 0, 0, 5
INVAR-14, Run: 066, P, 60, 6163, 0, 0, 0, 0, 5
INVAR-14, Run: 067, P, 60, 6179, 0, 0, 0, 0, 5
INVAR-14, Run: 068, P, 60, 5968, 0, 0, 0, 0, 5
INVAR-14, Run: 069, P, 60, 6123, 0, 0, 0, 0, 5
INVAR-14, Run: 070, P, 60, 6119, 0, 0, 0, 0, 5
INVAR-14, Run: 071, P, 61, 6251, 0, 0, 0, 0, 5
INVAR-14, Run: 072, P, 60, 6174, 0, 0, 0, 0, 5
INVAR-14, Run: 073, P, 60, 6110, 0, 0, 0, 0, 5
INVAR-14, Run: 074, P, 60, 6025, 0, 0, 0, 0, 5
INVAR-14, Run: 075, P, 60, 6234, 0, 0, 0, 0, 5
INVAR-14, Run: 076, P, 60, 6032, 0, 0, 0, 0, 5
INVAR-14, Run: 077, P, 60, 6139, 0, 0, 0, 0, 5
INVAR-14, Run: 078, P, 60, 6109, 0, 0, 0, 0, 5
INVAR-14, Run: 079, P, 60, 6061, 0, 0, 0, 0, 5
INVAR-14, Run: 080, P, 60, 6193, 0, 0, 0, 0, 5
INVAR-14, Run: 081, P, 61, 6213, 0, 0, 0, 0, 5
INVAR-14, Run: 082, P, 60, 6139, 0, 0, 0, 0, 5
INVAR-14, Run: 083, P, 60, 6167, 0, 0, 0, 0, 5
INVAR-14, Run: 084, P, 60, 6078, 0, 0, 0, 0, 5
INVAR-14, Run: 085, P, 60, 6033, 0, 0, 0, 0, 5
INVAR-14, Run: 086, P, 60, 6060, 0, 0, 0, 0, 5
INVAR-14, Run: 087, P, 60, 6172, 0, 0, 0, 0, 5
INVAR-14, Run: 088, P, 60, 6034, 0, 0, 0, 0, 5
INVAR-14, Run: 089, P, 61, 6199, 0, 0, 0, 0, 5
INVAR-14, Run: 090, P, 60, 6017, 0, 0, 0, 0, 5
INVAR-14, Run: 091, P, 60, 6101, 0, 0, 0, 0, 5
INVAR-14, Run: 092, P, 60, 6032, 0, 0, 0, 0, 5
INVAR-14, Run: 093, P, 61, 6336, 0, 0, 0, 0, 5
INVAR-14, Run: 094, P, 60, 6037, 0, 0, 0, 0, 5
INVAR-14, Run: 095, P, 60, 6132, 0, 0, 0, 0, 5
INVAR-14, Run: 096, P, 60, 6153, 0, 0, 0, 0, 5
INVAR-14, Run: 097, P, 61, 6341, 0, 0, 0, 0, 5
INVAR-14, Run: 098, P, 60, 6021, 0, 0, 0, 0, 5
INVAR-14, Run: 099, P, 60, 5965, 0, 0, 0, 0, 5
INVAR-14, Run: 100, P, 60, 6111, 0, 0, 0, 0, 5
INVAR-15, Run: 001, P, 160, 16215, 0, 0, 0, 0, 5
INVAR-15, Run: 002, P, 160, 16161, 0, 0, 0, 0, 5
INVAR-15, Run: 003, P, 160, 16102, 0, 0, 0, 0, 5
INVAR-15, Run: 004, P, 160, 16228, 0, 0, 0, 0, 5
INVAR-15, Run: 005, P, 160, 16338, 0, 0, 0, 0, 5
INVAR-15, Run: 006, P, 160, 15982, 0, 0, 0, 0, 5
INVAR-15, Run: 007, P, 160, 16230, 0, 0, 0, 0, 5
INVAR-15, Run: 008, P, 161, 16229, 0, 0, 0, 0, 5
INVAR-15, Run: 009, P, 161, 16221, 0, 0, 0, 0, 5
INVAR-15, Run: 010, P, 160, 16006, 0, 0, 0, 0, 5
INVAR-15, Run: 011, P, 160, 16211, 0, 0, 0, 0, 5
INVAR-15, Run: 012, P, 160, 16286, 0, 0, 0, 0, 5
INVAR-15, Run: 013, P, 161, 16181, 0, 0, 0, 0, 5
INVAR-15, Run: 014, P, 160, 16103, 0, 0, 0, 0, 5
INVAR-15, Run: 015, P, 160, 16111, 0, 0, 0, 0, 5
INVAR-15, Run: 016, P, 160, 16029, 0, 0, 0, 0, 5
INVAR-15, Run: 017, P, 160, 16291, 0, 0, 0, 0, 5
INVAR-15, Run: 018, P, 160, 16000, 0, 0, 0, 0, 5
INVAR-15, Run: 019, P, 160, 15976, 0, 0, 0, 0, 5
INVAR-15, Run: 020, P, 160, 16042, 0, 0, 0, 0, 5
INVAR-15, Run: 021, P, 160, 16208, 0, 0, 0, 0, 5
INVAR-15, Run: 022, P, 160, 16030, 0, 0, 0, 0, 5
INVAR-15, Run: 023, P, 160, 16130, 0, 0, 0, 0, 5
INVAR-15, Run: 024, P, 160, 16166, 0, 0, 0, 0, 5
INVAR-15, Run: 025, P, 160, 16187, 0, 0, 0, 0, 5
INVAR-15, Run: 026, P, 160, 16292, 0, 0, 0, 0, 5
INVAR-15, Run: 027, P, 160, 16353, 0, 0, 0, 0, 5
INVAR-15, Run: 028, P, 160, 16240, 0, 0, 0, 0, 5
INVAR-15, Run: 029, P, 160, 16247, 0, 0, 0, 0, 5
INVAR-15, Run: 030, P, 160, 16201, 0, 0, 0, 0, 5
INVAR-15, Run: 031, P, 160, 16303, 0, 0, 0, 0, 5
INVAR-15, Run: 032, P, 160, 16173, 0, 0, 0, 0, 5
INVAR-15, Run: 033, P, 160, 16130, 0, 0, 0, 0, 5
INVAR-15, Run: 034, P, 160, 16251, 0, 0, 0, 0, 5
INVAR-15, Run: 035, P, 160, 16113, 0, 0, 0, 0, 5
INVAR-15, Run: 036, P, 160, 15914, 0, 0, 0, 0, 5
INVAR-15, Run: 037, P, 160, 15947, 0, 0, 0, 0, 5
INVAR-15, Run: 038, P, 160, 16337, 0, 0, 0, 0, 5
INVAR-15, Run: 039, P, 160, 16081, 0, 0, 0, 0, 5
INVAR-15, Run: 040, P, 160, 16176, 0, 0, 0, 0, 5
INVAR-15, Run: 041, P, 160, 16344, 0, 0, 0, 0, 5
INVAR-15, Run: 042, P, 160, 16130, 0, 0, 0, 0, 5
INVAR-15, Run: 043, P, 160, 16216, 0, 0, 0, 0, 5
INVAR-15, Run: 044, P, 160, 16025, 0, 0, 0, 0, 5
INVAR-15, Run: 045, P, 160, 15992, 0, 0, 0, 0, 5
INVAR-15, Run: 046, P, 160, 16174, 0, 0, 0, 0, 5
INVAR-15, Run: 047, P, 161, 16228, 0, 0, 0, 0, 5
INVAR-15, Run: 048, P, 160, 16245, 0, 0, 0, 0, 5
INVAR-15, Run: 049, P, 160, 15841, 0, 0, 0, 0, 5
INVAR-15, Run: 050, P, 160, 16280, 0, 0, 0, 0, 5
INVAR-15, Run: 051, P, 160, 16366, 0, 0, 0, 0, 5
INVAR-15, Run: 052, P, 160, 16119, 0, 0, 0, 0, 5
INVAR-15, Run: 053, P, 160, 16021, 0, 0, 0, 0, 5
INVAR-15, Run: 054, P, 160, 16148, 0, 0, 0, 0, 5
INVAR-15, Run: 055, P, 160, 16162, 0, 0, 0, 0, 5
INVAR-15, Run: 056, P, 160, 16043, 0, 0, 0, 0, 5
INVAR-15, Run: 057, P, 160, 16054, 0, 0, 0, 0, 5
INVAR-15, Run: 058, P, 160, 16085, 0, 0, 0, 0, 5
INVAR-15, Run: 059, P, 160, 16314, 0, 0, 0, 0, 5
INVAR-15, Run: 060, P, 160, 16087, 0, 0, 0, 0, 5
INVAR-15, Run: 061, P, 160, 16161, 0, 0, 0, 0, 5
INVAR-15, Run: 062, P, 160, 16317, 0, 0, 0, 0, 5
INVAR-15, Run: 063, P, 160, 16203, 0, 0, 0, 0, 5
INVAR-15, Run: 064, P, 160, 16064, 0, 0, 0, 0, 5
INVAR-15, Run: 065, P, 160, 16106, 0, 0, 0, 0, 5
INVAR-15, Run: 066, P, 160, 16364, 0, 0, 0, 0, 5
INVAR-15, Run: 067, P, 160, 16228, 0, 0, 0, 0, 5
INVAR-15, Run: 068, P, 160, 16071, 0, 0, 0, 0, 5
INVAR-15, Run: 069, P, 160, 16279, 0, 0, 0, 0, 5
INVAR-15, Run: 070, P, 160, 16068, 0, 0, 0, 0, 5
INVAR-15, Run: 071, P, 160, 16038, 0, 0, 0, 0, 5
INVAR-15, Run: 072, P, 161, 16292, 0, 0, 0, 0, 5
INVAR-15, Run: 073, P, 161, 16128, 0, 0, 0, 0, 5
INVAR-15, Run: 074, P, 160, 16135, 0, 0, 0, 0, 5
INVAR-15, Run: 075, P, 160, 16269, 0, 0, 0, 0, 5
INVAR-15, Run: 076, P, 160, 16121, 0, 0, 0, 0, 5
INVAR-15, Run: 077, P, 160, 16200, 0, 0, 0, 0, 5
INVAR-15, Run: 078, P, 160, 16309, 0, 0, 0, 0, 5
INVAR-15, Run: 079, P, 160, 16363, 0, 0, 0, 0, 5
INVAR-15, Run: 080, P, 160, 16257, 0, 0, 0, 0, 5
INVAR-15, Run: 081, P, 160, 15978, 0, 0, 0, 0, 5
INVAR-15, Run: 082, P, 160, 16019, 0, 0, 0, 0, 5
INVAR-15, Run: 083, P, 161, 16262, 0, 0, 0, 0, 5
INVAR-15, Run: 084, P, 160, 16332, 0, 0, 0, 0, 5
INVAR-15, Run: 085, P, 160, 16263, 0, 0, 0, 0, 5
INVAR-15, Run: 086, P, 160, 16077, 0, 0, 0, 0, 5
INVAR-15, Run: 087, P, 161, 16381, 0, 0, 0, 0, 5
INVAR-15, Run: 088, P, 161, 16461, 0, 0, 0, 0, 5
INVAR-15, Run: 089, P, 160, 16322, 0, 0, 0, 0, 5
INVAR-15, Run: 090, P, 160, 16223, 0, 0, 0, 0, 5
INVAR-15, Run: 091, P, 161, 16014, 0, 0, 0, 0, 5
INVAR-15, Run: 092, P, 160, 16311, 0, 0, 0, 0, 5
INVAR-15, Run: 093, P, 160, 16083, 0, 0, 0, 0, 5
INVAR-15, Run: 094, P, 160, 16089, 0, 0, 0, 0, 5
INVAR-15, Run: 095, P, 160, 16306, 0, 0, 0, 0, 5
INVAR-15, Run: 096, P, 160, 16202, 0, 0, 0, 0, 5
INVAR-15, Run: 097, P, 160, 16222, 0, 0, 0, 0, 5
INVAR-15, Run: 098, P, 160, 16061, 0, 0, 0, 0, 5
INVAR-15, Run: 099, P, 161, 16162, 0, 0, 0, 0, 5
INVAR-15, Run: 100, P, 160, 15962, 0, 0, 0, 0, 5
INVAR-16, Run: 001, P, 0, 30, 0, 5, 5, 0, 0
INVAR-16, Run: 002, P, 0, 30, 0, 5, 5, 0, 0
INVAR-16, Run: 003, P, 0, 31, 0, 5, 5, 0, 0
INVAR-16, Run: 004, P, 0, 30, 0, 5, 5, 0, 0
INVAR-16, Run: 005, P, 0, 31, 0, 5, 5, 0, 0
INVAR-16, Run: 006, P, 0, 30, 0, 5, 5, 0, 0
INVAR-16, Run: 007, P, 0, 30, 0, 5, 5, 0, 0
INVAR-16, Run: 008, P, 0, 30, 0, 5, 5, 0, 0
INVAR-16, Run: 009, P, 0, 30, 0, 5, 5, 0, 0
INVAR-16, Run: 010, P, 0, 30, 0, 5, 5, 0, 0
INVAR-16, Run: 011, P, 0, 31, 0, 5, 5, 0, 0
INVAR-16, Run: 012, P, 0, 30, 0, 5, 5, 0, 0
INVAR-16, Run: 013, P, 0, 30, 0, 5, 5, 0, 0
INVAR-16, Run: 014, P, 0, 30, 0, 5, 5, 0, 0
INVAR-16, Run: 015, P, 0, 30, 0, 5, 5, 0, 0
INVAR-16, Run: 016, P, 0, 30, 0, 5, 5, 0, 0
INVAR-16, Run: 017, P, 0, 30, 0, 5, 5, 0, 0
INVAR-16, Run: 018, P, 0, 30, 0, 5, 5, 0, 0
INVAR-16, Run: 019, P, 0, 30, 0, 5, 5, 0, 0
INVAR-16, Run: 020, P, 0, 30, 0, 5, 5, 0, 0
INVAR-16, Run: 021, P, 0, 30, 0, 5, 5, 0, 0
INVAR-16, Run: 022, P, 0, 30, 0, 5, 5, 0, 0
INVAR-16, Run: 023, P, 0, 30, 0, 5, 5, 0, 0
INVAR-16, Run: 024, P, 0, 30, 0, 5, 5, 0, 0
INVAR-16, Run: 025, P, 0, 30, 0, 5, 5, 0, 0
INVAR-16, Run: 026, P, 0, 30, 0, 5, 5, 0, 0
INVAR-16, Run: 027, P, 0, 31, 0, 5, 5, 0, 0
INVAR-16, Run: 028, P, 0, 30, 0, 5, 5, 0, 0
INVAR-16, Run: 029, P, 0, 30, 0, 5, 5, 0, 0
INVAR-16, Run: 030, P, 0, 30, 0, 5, 5, 0, 0
INVAR-16, Run: 031, P, 0, 31, 0, 5, 5, 0, 0
INVAR-16, Run: 032, P, 0, 31, 0, 5, 5, 0, 0
INVAR-16, Run: 033, P, 0, 30, 0, 5, 5, 0, 0
INVAR-16, Run: 034, P, 0, 30, 0, 5, 5, 0, 0
INVAR-16, Run: 035, P, 0, 30, 0, 5, 5, 0, 0
INVAR-16, Run: 036, P, 0, 30, 0, 5, 5, 0, 0
INVAR-16, Run: 037, P, 0, 30, 0, 5, 5, 0, 0
INVAR-16, Run: 038, P, 0, 30, 0, 5, 5, 0, 0
INVAR-16, Run: 039, P, 0, 30, 0, 5, 5, 0, 0
INVAR-16, Run: 040, P, 0, 30, 0, 5, 5, 0, 0
INVAR-16, Run: 041, P, 0, 30, 0, 5, 5, 0, 0
INVAR-16, Run: 042, P, 0, 31, 0, 5, 5, 0, 0
INVAR-16, Run: 043, P, 0, 30, 0, 5, 5, 0, 0
INVAR-16, Run: 044, P, 0, 30, 0, 5, 5, 0, 0
INVAR-16, Run: 045, P, 0, 30, 0, 5, 5, 0, 0
INVAR-16, Run: 046, P, 0, 30, 0, 5, 5, 0, 0
INVAR-16, Run: 047, P, 0, 30, 0, 5, 5, 0, 0
INVAR-16, Run: 048, P, 0, 31, 0, 5, 5, 0, 0
INVAR-16, Run: 049, P, 0, 30, 0, 5, 5, 0, 0
INVAR-16, Run: 050, P, 0, 30, 0, 5, 5, 0, 0
INVAR-16, Run: 051, P, 0, 30, 0, 5, 5, 0, 0
INVAR-16, Run: 052, P, 0, 31, 0, 5, 5, 0, 0
