Test, Input, Number_R, Number_F, Number_E, Number_TSE, Number_TEE, Number_NP
A2,INVAR-1,100,59,0,0,0,59
A2,INVAR-10,100,70,0,0,0,70
A2,INVAR-11,100,0,0,0,0,0
A2,INVAR-12,100,0,0,0,0,0
A2,INVAR-13,100,0,0,0,0,0
A2,INVAR-14,100,48,0,0,0,48
A2,INVAR-15,100,59,0,0,0,59
A2,INVAR-16,100,14,0,0,0,14
A2,INVAR-17,100,27,0,0,0,27
A2,INVAR-18,100,35,0,0,0,35
A2,INVAR-19,100,47,0,0,0,47
A2,INVAR-2,100,92,0,0,0,92
A2,INVAR-20,100,62,0,0,0,62
A2,INVAR-21,100,83,0,0,0,83
A2,INVAR-22,100,86,0,0,0,86
A2,INVAR-23,100,0,0,0,0,0
A2,INVAR-24,100,0,0,0,0,0
A2,INVAR-25,100,0,0,0,0,0
A2,INVAR-26,100,29,0,0,0,29
A2,INVAR-27,100,61,0,0,0,61
A2,INVAR-28,100,48,0,0,0,48
A2,INVAR-29,100,64,0,0,0,64
A2,INVAR-3,100,80,0,0,0,80
A2,INVAR-30,100,43,0,0,0,43
A2,INVAR-31,100,26,0,0,0,26
A2,INVAR-32,100,65,0,0,0,65
A2,INVAR-33,100,69,0,0,0,69
A2,INVAR-34,100,0,0,0,0,0
A2,INVAR-35,100,0,0,0,0,0
A2,INVAR-36,100,0,0,0,0,0
A2,INVAR-37,100,53,0,0,0,53
A2,INVAR-38,100,57,0,0,0,57
A2,INVAR-39,100,39,0,0,0,39
A2,INVAR-4,100,58,0,0,0,58
A2,INVAR-40,100,36,0,0,0,36
A2,INVAR-41,100,12,0,0,0,12
A2,INVAR-42,100,30,0,0,0,30
A2,INVAR-43,100,60,0,0,0,60
A2,INVAR-44,100,60,0,0,0,60
A2,INVAR-45,100,71,0,0,0,71
A2,INVAR-46,100,59,0,0,0,59
A2,INVAR-47,100,60,0,0,0,60
A2,INVAR-48,100,67,0,0,0,67
A2,INVAR-49,100,79,0,0,0,79
A2,INVAR-5,100,0,0,0,0,0
A2,INVAR-50,100,88,0,0,0,88
A2,INVAR-51,100,0,0,0,0,0
A2,INVAR-52,100,0,0,0,0,0
A2,INVAR-53,100,0,0,0,0,0
A2,INVAR-54,100,8,0,0,0,8
A2,INVAR-55,100,54,0,0,0,54
A2,INVAR-56,100,1,0,0,0,1
A2,INVAR-57,100,7,0,0,0,7
A2,INVAR-58,100,8,0,0,0,8
A2,INVAR-59,100,50,0,0,0,50
A2,INVAR-6,100,0,0,0,0,0
A2,INVAR-60,100,71,0,0,0,71
A2,INVAR-61,100,58,0,0,0,58
A2,INVAR-62,100,69,0,0,0,69
A2,INVAR-63,100,83,0,0,0,83
A2,INVAR-64,100,66,0,0,0,66
A2,INVAR-65,100,66,0,0,0,66
A2,INVAR-66,100,75,0,0,0,75
A2,INVAR-67,100,69,0,0,0,69
A2,INVAR-68,100,76,0,0,0,76
A2,INVAR-69,100,74,0,0,0,74
A2,INVAR-7,100,0,0,0,0,0
A2,INVAR-70,100,0,0,0,0,0
