Input Number, Run_Number, Result@ 100, X, Y, Z, XP, YP
10, Run: 074, F, 0, 0, 96, 0, 46
10, Run: 075, F, 0, 0, 92, 0, 42
10, Run: 076, F, 0, 0, 102, 0, 52
10, Run: 077, F, 0, 0, 86, 0, 36
10, Run: 078, F, 0, 0, 88, 0, 38
10, Run: 079, F, 0, 0, 96, 0, 46
10, Run: 080, F, 0, 0, 106, 0, 56
10, Run: 081, F, 0, 0, 92, 0, 42
10, Run: 082, F, 0, 0, 100, 0, 50
10, Run: 083, F, 0, 0, 88, 0, 38
10, Run: 084, F, 0, 0, 96, 0, 46
10, Run: 085, F, 0, 0, 80, 0, 30
10, Run: 086, F, 0, 0, 90, 0, 40
10, Run: 087, F, 0, 0, 94, 0, 44
10, Run: 088, F, 0, 0, 90, 0, 40
10, Run: 089, F, 0, 0, 84, 0, 34
10, Run: 090, F, 0, 0, 88, 0, 38
10, Run: 091, F, 0, 0, 104, 0, 54
10, Run: 092, F, 0, 0, 88, 0, 38
10, Run: 093, F, 0, 0, 94, 0, 44
10, Run: 094, F, 0, 0, 94, 0, 44
10, Run: 095, F, 0, 0, 100, 0, 50
10, Run: 096, F, 0, 0, 108, 0, 58
10, Run: 097, F, 0, 0, 98, 0, 48
10, Run: 098, F, 0, 0, 82, 0, 32
10, Run: 099, F, 0, 0, 88, 0, 38
10, Run: 100, F, 0, 0, 90, 0, 40
11, Run: 001, F, 0, 0, 150, 0, 50
11, Run: 002, F, 0, 0, 172, 0, 72
11, Run: 003, F, 0, 0, 158, 0, 58
11, Run: 004, F, 0, 0, 162, 0, 62
11, Run: 005, F, 0, 0, 162, 0, 62
11, Run: 006, F, 0, 0, 154, 0, 54
11, Run: 007, F, 0, 0, 158, 0, 58
11, Run: 008, F, 0, 0, 148, 0, 48
11, Run: 009, F, 0, 0, 160, 0, 60
11, Run: 010, F, 0, 0, 154, 0, 54
11, Run: 011, F, 0, 0, 150, 0, 50
11, Run: 012, F, 0, 0, 142, 0, 42
11, Run: 013, F, 0, 0, 154, 0, 54
11, Run: 014, F, 0, 0, 180, 0, 80
11, Run: 015, F, 0, 0, 134, 0, 34
11, Run: 016, F, 0, 0, 154, 0, 54
11, Run: 017, F, 0, 0, 160, 0, 60
11, Run: 018, F, 0, 0, 148, 0, 48
11, Run: 019, F, 0, 0, 168, 0, 68
11, Run: 020, F, 0, 0, 162, 0, 62
11, Run: 021, F, 0, 0, 180, 0, 80
11, Run: 022, F, 0, 0, 142, 0, 42
11, Run: 023, F, 0, 0, 174, 0, 74
11, Run: 024, F, 0, 0, 156, 0, 56
11, Run: 025, F, 0, 0, 148, 0, 48
11, Run: 026, F, 0, 0, 156, 0, 56
11, Run: 027, F, 0, 0, 160, 0, 60
11, Run: 028, F, 0, 0, 164, 0, 64
11, Run: 029, F, 0, 0, 156, 0, 56
11, Run: 030, F, 0, 0, 144, 0, 44
11, Run: 031, F, 0, 0, 166, 0, 66
11, Run: 032, F, 0, 0, 154, 0, 54
11, Run: 033, F, 0, 0, 150, 0, 50
11, Run: 034, F, 0, 0, 158, 0, 58
11, Run: 035, F, 0, 0, 164, 0, 64
11, Run: 036, F, 0, 0, 152, 0, 52
11, Run: 037, F, 0, 0, 160, 0, 60
11, Run: 038, F, 0, 0, 150, 0, 50
11, Run: 039, F, 0, 0, 148, 0, 48
11, Run: 040, F, 0, 0, 162, 0, 62
11, Run: 041, F, 0, 0, 156, 0, 56
11, Run: 042, F, 0, 0, 144, 0, 44
11, Run: 043, F, 0, 0, 168, 0, 68
11, Run: 044, F, 0, 0, 162, 0, 62
11, Run: 045, F, 0, 0, 158, 0, 58
11, Run: 046, F, 0, 0, 160, 0, 60
11, Run: 047, F, 0, 0, 164, 0, 64
11, Run: 048, F, 0, 0, 176, 0, 76
11, Run: 049, F, 0, 0, 162, 0, 62
11, Run: 050, F, 0, 0, 150, 0, 50
11, Run: 051, F, 0, 0, 172, 0, 72
11, Run: 052, F, 0, 0, 146, 0, 46
11, Run: 053, F, 0, 0, 148, 0, 48
11, Run: 054, F, 0, 0, 150, 0, 50
11, Run: 055, F, 0, 0, 154, 0, 54
11, Run: 056, F, 0, 0, 146, 0, 46
11, Run: 057, F, 0, 0, 142, 0, 42
11, Run: 058, F, 0, 0, 154, 0, 54
11, Run: 059, F, 0, 0, 170, 0, 70
11, Run: 060, F, 0, 0, 166, 0, 66
11, Run: 061, F, 0, 0, 164, 0, 64
11, Run: 062, F, 0, 0, 152, 0, 52
11, Run: 063, F, 0, 0, 158, 0, 58
11, Run: 064, F, 0, 0, 166, 0, 66
11, Run: 065, F, 0, 0, 168, 0, 68
11, Run: 066, F, 0, 0, 160, 0, 60
11, Run: 067, F, 0, 0, 168, 0, 68
11, Run: 068, F, 0, 0, 152, 0, 52
11, Run: 069, F, 0, 0, 148, 0, 48
11, Run: 070, F, 0, 0, 164, 0, 64
11, Run: 071, F, 0, 0, 142, 0, 42
11, Run: 072, F, 0, 0, 152, 0, 52
11, Run: 073, F, 0, 0, 162, 0, 62
11, Run: 074, F, 0, 0, 158, 0, 58
11, Run: 075, F, 0, 0, 158, 0, 58
11, Run: 076, F, 0, 0, 138, 0, 38
11, Run: 077, F, 0, 0, 162, 0, 62
11, Run: 078, F, 0, 0, 164, 0, 64
11, Run: 079, F, 0, 0, 162, 0, 62
11, Run: 080, F, 0, 0, 164, 0, 64
11, Run: 081, F, 0, 0, 144, 0, 44
11, Run: 082, F, 0, 0, 148, 0, 48
11, Run: 083, F, 0, 0, 140, 0, 40
11, Run: 084, F, 0, 0, 168, 0, 68
11, Run: 085, F, 0, 0, 164, 0, 64
11, Run: 086, F, 0, 0, 150, 0, 50
11, Run: 087, F, 0, 0, 162, 0, 62
11, Run: 088, F, 0, 0, 160, 0, 60
11, Run: 089, F, 0, 0, 142, 0, 42
11, Run: 090, F, 0, 0, 158, 0, 58
11, Run: 091, F, 0, 0, 154, 0, 54
11, Run: 092, F, 0, 0, 156, 0, 56
11, Run: 093, F, 0, 0, 148, 0, 48
11, Run: 094, F, 0, 0, 158, 0, 58
11, Run: 095, F, 0, 0, 174, 0, 74
11, Run: 096, F, 0, 0, 148, 0, 48
11, Run: 097, F, 0, 0, 166, 0, 66
11, Run: 098, F, 0, 0, 166, 0, 66
11, Run: 099, F, 0, 0, 164, 0, 64
11, Run: 100, F, 0, 0, 162, 0, 62
12, Run: 001, F, 0, 0, 322, 0, 122
12, Run: 002, F, 0, 0, 314, 0, 114
12, Run: 003, F, 0, 0, 348, 0, 148
12, Run: 004, F, 0, 0, 326, 0, 126
12, Run: 005, F, 0, 0, 360, 0, 160
12, Run: 006, F, 0, 0, 348, 0, 148
12, Run: 007, F, 0, 0, 312, 0, 112
12, Run: 008, F, 0, 0, 354, 0, 154
12, Run: 009, F, 0, 0, 344, 0, 144
12, Run: 010, F, 0, 0, 318, 0, 118
12, Run: 011, F, 0, 0, 320, 0, 120
12, Run: 012, F, 0, 0, 346, 0, 146
12, Run: 013, F, 0, 0, 334, 0, 134
12, Run: 014, F, 0, 0, 314, 0, 114
12, Run: 015, F, 0, 0, 318, 0, 118
12, Run: 016, F, 0, 0, 328, 0, 128
12, Run: 017, F, 0, 0, 330, 0, 130
12, Run: 018, F, 0, 0, 324, 0, 124
12, Run: 019, F, 0, 0, 338, 0, 138
12, Run: 020, F, 0, 0, 320, 0, 120
12, Run: 021, F, 0, 0, 306, 0, 106
12, Run: 022, F, 0, 0, 340, 0, 140
12, Run: 023, F, 0, 0, 306, 0, 106
12, Run: 024, F, 0, 0, 342, 0, 142
12, Run: 025, F, 0, 0, 354, 0, 154
12, Run: 026, F, 0, 0, 308, 0, 108
12, Run: 027, F, 0, 0, 310, 0, 110
12, Run: 028, F, 0, 0, 328, 0, 128
12, Run: 029, F, 0, 0, 328, 0, 128
12, Run: 030, F, 0, 0, 296, 0, 96
12, Run: 031, F, 0, 0, 344, 0, 144
12, Run: 032, F, 0, 0, 302, 0, 102
12, Run: 033, F, 0, 0, 342, 0, 142
12, Run: 034, F, 0, 0, 310, 0, 110
12, Run: 035, F, 0, 0, 306, 0, 106
12, Run: 036, F, 0, 0, 322, 0, 122
12, Run: 037, F, 0, 0, 330, 0, 130
12, Run: 038, F, 0, 0, 324, 0, 124
12, Run: 039, F, 0, 0, 312, 0, 112
12, Run: 040, F, 0, 0, 332, 0, 132
12, Run: 041, F, 0, 0, 304, 0, 104
12, Run: 042, F, 0, 0, 350, 0, 150
12, Run: 043, F, 0, 0, 314, 0, 114
12, Run: 044, F, 0, 0, 330, 0, 130
12, Run: 045, F, 0, 0, 310, 0, 110
12, Run: 046, F, 0, 0, 342, 0, 142
12, Run: 047, F, 0, 0, 308, 0, 108
12, Run: 048, F, 0, 0, 352, 0, 152
12, Run: 049, F, 0, 0, 342, 0, 142
12, Run: 050, F, 0, 0, 338, 0, 138
12, Run: 051, F, 0, 0, 340, 0, 140
12, Run: 052, F, 0, 0, 328, 0, 128
12, Run: 053, F, 0, 0, 352, 0, 152
12, Run: 054, F, 0, 0, 312, 0, 112
12, Run: 055, F, 0, 0, 332, 0, 132
12, Run: 056, F, 0, 0, 330, 0, 130
12, Run: 057, F, 0, 0, 318, 0, 118
12, Run: 058, F, 0, 0, 342, 0, 142
12, Run: 059, F, 0, 0, 348, 0, 148
12, Run: 060, F, 0, 0, 336, 0, 136
12, Run: 061, F, 0, 0, 348, 0, 148
12, Run: 062, F, 0, 0, 304, 0, 104
12, Run: 063, F, 0, 0, 338, 0, 138
12, Run: 064, F, 0, 0, 340, 0, 140
12, Run: 065, F, 0, 0, 316, 0, 116
12, Run: 066, F, 0, 0, 344, 0, 144
12, Run: 067, F, 0, 0, 338, 0, 138
12, Run: 068, F, 0, 0, 310, 0, 110
12, Run: 069, F, 0, 0, 336, 0, 136
12, Run: 070, F, 0, 0, 320, 0, 120
12, Run: 071, F, 0, 0, 348, 0, 148
12, Run: 072, F, 0, 0, 324, 0, 124
12, Run: 073, F, 0, 0, 320, 0, 120
12, Run: 074, F, 0, 0, 354, 0, 154
12, Run: 075, F, 0, 0, 328, 0, 128
12, Run: 076, F, 0, 0, 330, 0, 130
12, Run: 077, F, 0, 0, 322, 0, 122
12, Run: 078, F, 0, 0, 328, 0, 128
12, Run: 079, F, 0, 0, 346, 0, 146
12, Run: 080, F, 0, 0, 350, 0, 150
12, Run: 081, F, 0, 0, 328, 0, 128
12, Run: 082, F, 0, 0, 332, 0, 132
12, Run: 083, F, 0, 0, 314, 0, 114
12, Run: 084, F, 0, 0, 338, 0, 138
12, Run: 085, F, 0, 0, 340, 0, 140
12, Run: 086, F, 0, 0, 336, 0, 136
12, Run: 087, F, 0, 0, 324, 0, 124
12, Run: 088, F, 0, 0, 332, 0, 132
12, Run: 089, F, 0, 0, 356, 0, 156
12, Run: 090, F, 0, 0, 318, 0, 118
12, Run: 091, F, 0, 0, 318, 0, 118
12, Run: 092, F, 0, 0, 306, 0, 106
12, Run: 093, F, 0, 0, 350, 0, 150
12, Run: 094, F, 0, 0, 348, 0, 148
12, Run: 095, F, 0, 0, 340, 0, 140
12, Run: 096, F, 0, 0, 326, 0, 126
12, Run: 097, F, 0, 0, 318, 0, 118
12, Run: 098, F, 0, 0, 330, 0, 130
12, Run: 099, F, 0, 0, 340, 0, 140
12, Run: 100, F, 0, 0, 348, 0, 148
13, Run: 001, F, 0, 0, 23, 0, 5
13, Run: 002, P, 0, 0, 18, 1, 0
13, Run: 003, F, 0, 0, 21, 0, 3
13, Run: 004, F, 0, 0, 19, 0, 1
13, Run: 005, P, 0, 0, 18, 1, 0
13, Run: 006, F, 0, 0, 29, 0, 11
13, Run: 007, F, 0, 0, 23, 0, 5
13, Run: 008, F, 0, 0, 31, 0, 13
13, Run: 009, F, 0, 0, 23, 0, 5
13, Run: 010, F, 0, 0, 25, 0, 7
13, Run: 011, F, 0, 0, 21, 0, 3
13, Run: 012, F, 0, 0, 23, 0, 5
13, Run: 013, F, 0, 0, 21, 0, 3
13, Run: 014, F, 0, 0, 21, 0, 3
13, Run: 015, F, 0, 0, 25, 0, 7
13, Run: 016, F, 0, 0, 23, 0, 5
13, Run: 017, F, 0, 0, 23, 0, 5
13, Run: 018, F, 0, 0, 27, 0, 9
13, Run: 019, P, 0, 0, 18, 1, 0
13, Run: 020, F, 0, 0, 25, 0, 7
13, Run: 021, F, 0, 0, 29, 0, 11
13, Run: 022, F, 0, 0, 19, 0, 1
13, Run: 023, F, 0, 0, 19, 0, 1
13, Run: 024, F, 0, 0, 21, 0, 3
13, Run: 025, F, 0, 0, 23, 0, 5
13, Run: 026, F, 0, 0, 25, 0, 7
13, Run: 027, F, 0, 0, 25, 0, 7
13, Run: 028, F, 0, 0, 23, 0, 5
13, Run: 029, F, 0, 0, 27, 0, 9
13, Run: 030, P, 0, 0, 18, 1, 0
13, Run: 031, F, 0, 0, 27, 0, 9
13, Run: 032, P, 0, 0, 18, 1, 0
13, Run: 033, F, 0, 0, 23, 0, 5
13, Run: 034, F, 0, 0, 21, 0, 3
13, Run: 035, F, 0, 0, 27, 0, 9
13, Run: 036, F, 0, 0, 27, 0, 9
13, Run: 037, F, 0, 0, 23, 0, 5
13, Run: 038, F, 0, 0, 23, 0, 5
13, Run: 039, F, 0, 0, 25, 0, 7
13, Run: 040, F, 0, 0, 25, 0, 7
13, Run: 041, F, 0, 0, 29, 0, 11
13, Run: 042, F, 0, 0, 27, 0, 9
13, Run: 043, F, 0, 0, 21, 0, 3
13, Run: 044, F, 0, 0, 27, 0, 9
13, Run: 045, F, 0, 0, 23, 0, 5
13, Run: 046, F, 0, 0, 25, 0, 7
13, Run: 047, F, 0, 0, 19, 0, 1
13, Run: 048, F, 0, 0, 27, 0, 9
13, Run: 049, F, 0, 0, 21, 0, 3
13, Run: 050, F, 0, 0, 31, 0, 13
13, Run: 051, F, 0, 0, 21, 0, 3
13, Run: 052, F, 0, 0, 29, 0, 11
13, Run: 053, F, 0, 0, 21, 0, 3
13, Run: 054, F, 0, 0, 23, 0, 5
13, Run: 055, F, 0, 0, 27, 0, 9
13, Run: 056, F, 0, 0, 29, 0, 11
13, Run: 057, P, 0, 0, 18, 1, 0
13, Run: 058, F, 0, 0, 29, 0, 11
13, Run: 059, P, 0, 0, 18, 5, 0
13, Run: 060, F, 0, 0, 19, 0, 1
13, Run: 061, F, 0, 0, 23, 0, 5
13, Run: 062, F, 0, 0, 25, 0, 7
13, Run: 063, F, 0, 0, 23, 0, 5
13, Run: 064, F, 0, 0, 21, 0, 3
13, Run: 065, F, 0, 0, 29, 0, 11
13, Run: 066, F, 0, 0, 23, 0, 5
13, Run: 067, F, 0, 0, 21, 0, 3
13, Run: 068, F, 0, 0, 21, 0, 3
13, Run: 069, F, 0, 0, 25, 0, 7
13, Run: 070, P, 0, 0, 18, 5, 0
13, Run: 071, F, 0, 0, 29, 0, 11
13, Run: 072, F, 0, 0, 27, 0, 9
13, Run: 073, F, 0, 0, 19, 0, 1
13, Run: 074, F, 0, 0, 23, 0, 5
13, Run: 075, F, 0, 0, 21, 0, 3
13, Run: 076, F, 0, 0, 21, 0, 3
13, Run: 077, F, 0, 0, 27, 0, 9
13, Run: 078, F, 0, 0, 27, 0, 9
13, Run: 079, F, 0, 0, 21, 0, 3
13, Run: 080, F, 0, 0, 25, 0, 7
13, Run: 081, P, 0, 0, 18, 3, 0
13, Run: 082, F, 0, 0, 23, 0, 5
13, Run: 083, F, 0, 0, 27, 0, 9
13, Run: 084, F, 0, 0, 23, 0, 5
13, Run: 085, F, 0, 0, 27, 0, 9
13, Run: 086, F, 0, 0, 21, 0, 3
13, Run: 087, F, 0, 0, 31, 0, 13
13, Run: 088, F, 0, 0, 27, 0, 9
13, Run: 089, F, 0, 0, 25, 0, 7
13, Run: 090, F, 0, 0, 21, 0, 3
13, Run: 091, F, 0, 0, 23, 0, 5
13, Run: 092, F, 0, 0, 21, 0, 3
13, Run: 093, F, 0, 0, 23, 0, 5
13, Run: 094, F, 0, 0, 23, 0, 5
13, Run: 095, P, 0, 0, 18, 1, 0
13, Run: 096, P, 0, 0, 18, 1, 0
13, Run: 097, F, 0, 0, 25, 0, 7
13, Run: 098, P, 0, 0, 18, 1, 0
13, Run: 099, F, 0, 0, 23, 0, 5
13, Run: 100, F, 0, 0, 27, 0, 9
14, Run: 001, F, 0, 0, 170, 0, 77
14, Run: 002, F, 0, 0, 164, 0, 71
14, Run: 003, F, 0, 0, 186, 0, 93
14, Run: 004, F, 0, 0, 182, 0, 89
14, Run: 005, F, 0, 0, 176, 0, 83
14, Run: 006, F, 0, 0, 182, 0, 89
14, Run: 007, F, 0, 0, 176, 0, 83
14, Run: 008, F, 0, 0, 186, 0, 93
14, Run: 009, F, 0, 0, 180, 0, 87
14, Run: 010, F, 0, 0, 188, 0, 95
14, Run: 011, F, 0, 0, 182, 0, 89
14, Run: 012, F, 0, 0, 170, 0, 77
14, Run: 013, F, 0, 0, 178, 0, 85
14, Run: 014, F, 0, 0, 188, 0, 95
14, Run: 015, F, 0, 0, 188, 0, 95
14, Run: 016, F, 0, 0, 188, 0, 95
14, Run: 017, F, 0, 0, 172, 0, 79
14, Run: 018, F, 0, 0, 170, 0, 77
14, Run: 019, F, 0, 0, 170, 0, 77
14, Run: 020, F, 0, 0, 184, 0, 91
14, Run: 021, F, 0, 0, 174, 0, 81
14, Run: 022, F, 0, 0, 176, 0, 83
14, Run: 023, F, 0, 0, 154, 0, 61
14, Run: 024, F, 0, 0, 188, 0, 95
14, Run: 025, F, 0, 0, 180, 0, 87
14, Run: 026, F, 0, 0, 184, 0, 91
14, Run: 027, F, 0, 0, 168, 0, 75
14, Run: 028, F, 0, 0, 174, 0, 81
14, Run: 029, F, 0, 0, 174, 0, 81
14, Run: 030, F, 0, 0, 168, 0, 75
14, Run: 031, F, 0, 0, 182, 0, 89
14, Run: 032, F, 0, 0, 158, 0, 65
14, Run: 033, F, 0, 0, 182, 0, 89
14, Run: 034, F, 0, 0, 180, 0, 87
14, Run: 035, F, 0, 0, 176, 0, 83
14, Run: 036, F, 0, 0, 162, 0, 69
14, Run: 037, F, 0, 0, 196, 0, 103
14, Run: 038, F, 0, 0, 188, 0, 95
14, Run: 039, F, 0, 0, 184, 0, 91
14, Run: 040, F, 0, 0, 172, 0, 79
14, Run: 041, F, 0, 0, 196, 0, 103
14, Run: 042, F, 0, 0, 168, 0, 75
14, Run: 043, F, 0, 0, 174, 0, 81
14, Run: 044, F, 0, 0, 182, 0, 89
14, Run: 045, F, 0, 0, 180, 0, 87
14, Run: 046, F, 0, 0, 184, 0, 91
14, Run: 047, F, 0, 0, 182, 0, 89
14, Run: 048, F, 0, 0, 190, 0, 97
14, Run: 049, F, 0, 0, 178, 0, 85
14, Run: 050, F, 0, 0, 178, 0, 85
14, Run: 051, F, 0, 0, 170, 0, 77
14, Run: 052, F, 0, 0, 170, 0, 77
14, Run: 053, F, 0, 0, 180, 0, 87
14, Run: 054, F, 0, 0, 178, 0, 85
14, Run: 055, F, 0, 0, 196, 0, 103
14, Run: 056, F, 0, 0, 168, 0, 75
14, Run: 057, F, 0, 0, 156, 0, 63
